colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	error	0	0.01	4	1	600	binary:logitraw	1.0	0.9384615384615383	0.9680659670164917	0.9340461587388124
0.5	auc	0	0.01	4	1	600	binary:logitraw	1.0	0.9384615384615383	0.9680659670164917	0.9340461587388124
0.5	auc	0	0.01	6	1	200	binary:logitraw	1.0	0.923076923076923	0.967080745341615	0.9165560401617373
0.5	error	0	0.01	6	1	200	binary:logitraw	1.0	0.923076923076923	0.967080745341615	0.9165560401617373
0.5	error	0	0.01	8	1	200	binary:logitraw	1.0	0.9269230769230768	0.967080745341615	0.9209038662486939
0.5	auc	0	0.01	8	1	200	binary:logitraw	1.0	0.9269230769230768	0.967080745341615	0.9209038662486939
0.5	error	0	0.01	6	1	600	binary:logitraw	1.0	0.9365384615384613	0.9656521739130435	0.932420835037027
0.5	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.9365384615384613	0.9656521739130435	0.932420835037027
0.5	error	0	0.01	4	3	200	binary:logitraw	0.5	0.9038461538461539	0.9652173913043478	0.8941695061560129
0.5	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.9038461538461539	0.9652173913043478	0.8941695061560129
0.5	error	0	0.01	4	1	200	binary:logitraw	1.0	0.9173076923076922	0.9646176911544229	0.9102864476852481
0.5	auc	0	0.01	4	1	200	binary:logitraw	1.0	0.9173076923076922	0.9646176911544229	0.9102864476852481
1.0	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9115384615384613	0.9636521739130435	0.9034137476716186
1.0	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9115384615384613	0.9636521739130435	0.9034137476716186
0.5	error	0	0.01	4	1	200	binary:logitraw	0.5	0.9115384615384613	0.9636521739130435	0.9034137476716186
1.0	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.9096153846153845	0.9636521739130435	0.9011410203988912
1.0	error	0	0.01	4	3	200	binary:logitraw	0.5	0.9096153846153845	0.9636521739130435	0.9011410203988912
1.0	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9115384615384613	0.9636521739130435	0.9034137476716186
0.5	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.9115384615384613	0.9636521739130435	0.9034137476716186
1.0	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9115384615384613	0.9636521739130435	0.9034137476716186
1.0	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9423076923076922	0.9633941093969145	0.9395899777384035
1.0	error	0	0.01	8	1	600	binary:logitraw	1.0	0.9384615384615383	0.9633941093969145	0.935143337422198
1.0	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.9423076923076922	0.9633941093969145	0.9395899777384035
1.0	auc	0	0.01	8	1	600	binary:logitraw	1.0	0.9384615384615383	0.9633941093969145	0.935143337422198
0.5	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9057692307692307	0.9623188405797102	0.896892008541184
0.5	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.9134615384615383	0.9623188405797102	0.9060374358275407
1.0	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.923076923076923	0.9623188405797102	0.9175544046158738
0.5	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9057692307692307	0.9623188405797102	0.896892008541184
0.5	error	0	0.01	6	1	200	binary:logitraw	0.5	0.9134615384615383	0.9623188405797102	0.9060374358275407
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.9153846153846151	0.9623188405797102	0.9082113488710188
1.0	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.923076923076923	0.9623188405797102	0.9175544046158738
0.5	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9057692307692307	0.9623188405797102	0.896892008541184
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.9153846153846151	0.9623188405797102	0.9082113488710188
1.0	error	0	0.01	8	1	200	binary:logitraw	0.5	0.923076923076923	0.9623188405797102	0.9175544046158738
0.5	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9057692307692307	0.9623188405797102	0.896892008541184
