activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
logistic	0.01	True	(50,)	invscaling	500	adam	0.8660432495616599	0.9648517740429504	0.8366764096943126
logistic	0.01	True	(50,)	invscaling	1000	adam	0.8660432495616599	0.9648517740429504	0.8366764096943126
logistic	0.001	True	(50,)	invscaling	1000	adam	0.8660432495616599	0.9648517740429504	0.8366764096943126
logistic	0.001	True	(50,)	invscaling	500	adam	0.8660432495616599	0.9648517740429504	0.8366764096943126
logistic	0.001	True	(50,)	constant	1000	adam	0.8660432495616599	0.9648517740429504	0.8366764096943126
logistic	0.001	True	(50,)	constant	500	adam	0.8660432495616599	0.9648517740429504	0.8366764096943126
logistic	0.01	True	(50,)	adaptive	1000	adam	0.8660432495616599	0.9648517740429504	0.8366764096943126
logistic	0.01	True	(50,)	adaptive	500	adam	0.8660432495616599	0.9648517740429504	0.8366764096943126
logistic	0.001	True	(50,)	adaptive	500	adam	0.8660432495616599	0.9648517740429504	0.8366764096943126
logistic	0.001	True	(50,)	adaptive	1000	adam	0.8660432495616599	0.9648517740429504	0.8366764096943126
logistic	0.01	True	(50,)	constant	1000	adam	0.8660432495616599	0.9648517740429504	0.8366764096943126
logistic	0.01	True	(50,)	constant	500	adam	0.8660432495616599	0.9648517740429504	0.8366764096943126
logistic	0.1	True	(50,)	adaptive	1000	adam	0.8608708357685563	0.9639589169000933	0.8301546705638776
logistic	0.1	True	(50,)	invscaling	1000	adam	0.8608708357685563	0.9639589169000933	0.8301546705638776
logistic	0.1	True	(50,)	invscaling	500	adam	0.8608708357685563	0.9639589169000933	0.8301546705638776
logistic	0.1	True	(50,)	constant	1000	adam	0.8608708357685563	0.9639589169000933	0.8301546705638776
logistic	0.1	True	(50,)	constant	500	adam	0.8608708357685563	0.9639589169000933	0.8301546705638776
logistic	0.1	True	(50,)	adaptive	500	adam	0.8608708357685563	0.9639589169000933	0.8301546705638776
logistic	0.001	True	(100,)	constant	500	adam	0.8953243717124486	0.9621107693476114	0.8741971136280599
logistic	0.001	True	(100,)	constant	1000	adam	0.8953243717124486	0.9621107693476114	0.8741971136280599
logistic	0.001	True	(100,)	invscaling	500	adam	0.8953243717124486	0.9621107693476114	0.8741971136280599
logistic	0.001	True	(100,)	invscaling	1000	adam	0.8953243717124486	0.9621107693476114	0.8741971136280599
logistic	0.001	True	(100,)	adaptive	500	adam	0.8953243717124486	0.9621107693476114	0.8741971136280599
logistic	0.001	True	(100,)	adaptive	1000	adam	0.8953243717124486	0.9621107693476114	0.8741971136280599
logistic	0.01	True	(100,)	invscaling	500	adam	0.8936002337814142	0.9618943191311613	0.8721137802947265
logistic	0.01	True	(100,)	invscaling	1000	adam	0.8936002337814142	0.9618943191311613	0.8721137802947265
logistic	0.01	True	(100,)	adaptive	500	adam	0.8936002337814142	0.9618943191311613	0.8721137802947265
logistic	0.01	True	(100,)	adaptive	1000	adam	0.8936002337814142	0.9618943191311613	0.8721137802947265
logistic	0.01	True	(100,)	constant	500	adam	0.8936002337814142	0.9618943191311613	0.8721137802947265
logistic	0.01	True	(100,)	constant	1000	adam	0.8936002337814142	0.9618943191311613	0.8721137802947265
logistic	0.1	True	(100,)	invscaling	500	adam	0.895353594389246	0.961525974025974	0.8743782730483497
logistic	0.1	True	(100,)	adaptive	1000	adam	0.895353594389246	0.961525974025974	0.8743782730483497
logistic	0.1	True	(100,)	adaptive	500	adam	0.895353594389246	0.961525974025974	0.8743782730483497
logistic	0.1	True	(100,)	invscaling	1000	adam	0.895353594389246	0.961525974025974	0.8743782730483497
logistic	0.1	True	(100,)	constant	1000	adam	0.895353594389246	0.961525974025974	0.8743782730483497
logistic	0.1	True	(100,)	constant	500	adam	0.895353594389246	0.961525974025974	0.8743782730483497
relu	0.1	True	(100,)	adaptive	1000	lbfgs	0.9350379894798364	0.926628364389234	0.9324165753257825
relu	0.1	True	(100,)	adaptive	500	lbfgs	0.9350379894798364	0.926628364389234	0.9324165753257825
relu	0.1	True	(100,)	constant	500	lbfgs	0.9350379894798364	0.926628364389234	0.9324165753257825
relu	0.1	True	(100,)	invscaling	1000	lbfgs	0.9350379894798364	0.926628364389234	0.9324165753257825
relu	0.1	True	(100,)	invscaling	500	lbfgs	0.9350379894798364	0.926628364389234	0.9324165753257825
relu	0.1	True	(100,)	constant	1000	lbfgs	0.9350379894798364	0.926628364389234	0.9324165753257825
relu	0.1	True	(100,)	adaptive	1000	adam	0.9177673874926942	0.9235490114174325	0.9107745706978445
relu	0.1	True	(100,)	constant	1000	adam	0.9177673874926942	0.9235490114174325	0.9107745706978445
relu	0.1	True	(100,)	invscaling	500	adam	0.9177673874926942	0.9235490114174325	0.9107745706978445
relu	0.1	True	(100,)	invscaling	1000	adam	0.9177673874926942	0.9235490114174325	0.9107745706978445
relu	0.1	True	(100,)	adaptive	500	adam	0.9177673874926942	0.9235490114174325	0.9107745706978445
