colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9029234972677596	0.9609074770258982	0.8841306306306306
0.5	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9029234972677596	0.9609074770258982	0.8841306306306306
0.5	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9012568306010931	0.9608315295815297	0.8820472972972974
0.5	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9012568306010931	0.9608315295815297	0.8820472972972974
0.5	error	0	0.01	4	3	200	binary:logitraw	0.5	0.8913661202185793	0.9593771566597653	0.8696306306306306
0.5	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.8913661202185793	0.9593771566597653	0.8696306306306306
1.0	error	0	0.01	8	1	200	binary:logitraw	0.5	0.9227049180327868	0.9592542225128039	0.9095292792792794
1.0	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.9227049180327868	0.9592542225128039	0.9095292792792794
0.5	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.9127595628415299	0.9588956790954368	0.8970750750750751
0.5	error	0	0.01	6	1	200	binary:logitraw	0.5	0.9127595628415299	0.9588956790954368	0.8970750750750751
0.5	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.925983606557377	0.9573284171968381	0.9141403903903903
0.5	error	0	0.01	4	1	600	binary:logitraw	0.5	0.925983606557377	0.9573284171968381	0.9141403903903903
0.5	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.8979508196721311	0.9572211824123589	0.8784917417417418
0.5	error	0	0.01	4	1	200	binary:logitraw	0.5	0.8979508196721311	0.9572211824123589	0.8784917417417418
1.0	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9012841530054644	0.9571107693476113	0.8826584084084084
1.0	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9012841530054644	0.9571107693476113	0.8826584084084084
0.5	auc	0	0.01	4	3	600	binary:logitraw	0.5	0.9210655737704917	0.9551920289855073	0.9079737237237235
0.5	error	0	0.01	4	3	600	binary:logitraw	0.5	0.9210655737704917	0.9551920289855073	0.9079737237237235
0.5	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.9325956284153005	0.9545687203295901	0.9231306306306306
0.5	error	0	0.01	6	1	600	binary:logitraw	1.0	0.9325956284153005	0.9545687203295901	0.9231306306306306
1.0	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9309289617486339	0.9538959229176619	0.9210848348348348
1.0	error	0	0.01	4	1	600	binary:logitraw	0.5	0.9309289617486339	0.9538959229176619	0.9210848348348348
0.5	error	0	0.01	6	3	200	binary:logitraw	1.0	0.9176229508196722	0.9534460162263366	0.9039361861861861
0.5	auc	0	0.01	6	3	200	binary:logitraw	1.0	0.9176229508196722	0.9534460162263366	0.9039361861861861
1.0	error	0	0.01	4	1	200	binary:logitraw	0.5	0.9029234972677596	0.9527767379679144	0.8853528528528528
1.0	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.9029234972677596	0.9527767379679144	0.8853528528528528
1.0	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9012841530054645	0.9516531670084302	0.8832695195195196
1.0	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9012841530054645	0.9516531670084302	0.8832695195195196
1.0	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.914398907103825	0.9501707255368583	0.9005848348348348
1.0	error	0	0.01	6	1	200	binary:logitraw	0.5	0.914398907103825	0.9501707255368583	0.9005848348348348
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9375136612021857	0.949900251921991	0.9301126126126127
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.9358743169398906	0.949900251921991	0.9280292792792793
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.9358743169398906	0.949900251921991	0.9280292792792793
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9375136612021857	0.949900251921991	0.9301126126126127
1.0	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9309289617486339	0.9497810160853637	0.9218250750750749
1.0	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9309289617486339	0.9497810160853637	0.9218250750750749
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.9111202185792351	0.9497487922705314	0.8963806306306307
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.9111202185792351	0.9497487922705314	0.8963806306306307
0.5	error	0	0.01	8	1	600	binary:logitraw	1.0	0.9309289617486337	0.9496256561473952	0.9218250750750752
0.5	auc	0	0.01	8	1	600	binary:logitraw	1.0	0.9309289617486337	0.9496256561473952	0.9218250750750752
1.0	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.9308743169398905	0.9487905210731297	0.9217417417417417
1.0	error	0	0.01	6	1	600	binary:logitraw	0.5	0.9308743169398905	0.9487905210731297	0.9217417417417417
0.5	error	0	0.01	6	3	600	binary:logitraw	0.5	0.924398907103825	0.9487092221503985	0.9135292792792793
0.5	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.924398907103825	0.9487092221503985	0.9135292792792793
0.5	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.9260382513661201	0.948341575091575	0.9156126126126125
0.5	error	0	0.01	8	3	600	binary:logitraw	0.5	0.9260382513661201	0.948341575091575	0.9156126126126125
0.5	auc	0	0.01	4	3	600	binary:logitraw	1.0	0.927622950819672	0.9480164762773459	0.9177334834834834
0.5	error	0	0.01	4	3	600	binary:logitraw	1.0	0.927622950819672	0.9480164762773459	0.9177334834834834
1.0	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.8896721311475411	0.9459592776504542	0.869584834834835
1.0	error	0	0.01	4	3	200	binary:logitraw	0.5	0.8896721311475411	0.9459592776504542	0.869584834834835
0.5	auc	0	0.01	8	3	200	binary:logitraw	1.0	0.9209289617486339	0.945881016771177	0.9094084084084084
0.5	error	0	0.01	8	3	200	binary:logitraw	1.0	0.9209289617486339	0.945881016771177	0.9094084084084084
0.5	auc	0	0.01	8	3	1000	binary:logitraw	1.0	0.9358469945355191	0.9458307996351474	0.9287237237237237
0.5	error	0	0.01	8	3	1000	binary:logitraw	1.0	0.9358469945355191	0.9458307996351474	0.9287237237237237
0.5	auc	0	0.01	6	3	600	binary:logitraw	1.0	0.9309562841530055	0.9450379330814114	0.9225945945945947
0.5	error	0	0.01	6	3	600	binary:logitraw	1.0	0.9309562841530055	0.9450379330814114	0.9225945945945947
0.5	error	0	0.01	4	3	200	binary:logitraw	1.0	0.8995081967213115	0.9435729140140905	0.8824917417417417
0.5	auc	0	0.01	4	3	200	binary:logitraw	1.0	0.8995081967213115	0.9435729140140905	0.8824917417417417
0.5	error	0	0.01	4	1	600	binary:logitraw	1.0	0.9243442622950819	0.943435730935731	0.9141779279279278
0.5	auc	0	0.01	4	1	600	binary:logitraw	1.0	0.9243442622950819	0.943435730935731	0.9141779279279278
0.5	error	0	0.01	8	1	200	binary:logitraw	1.0	0.9193715846994535	0.9430569430569431	0.9081403903903904
0.5	auc	0	0.01	8	1	200	binary:logitraw	1.0	0.9193715846994535	0.9430569430569431	0.9081403903903904
0.5	auc	0	0.01	8	3	1000	binary:logitraw	0.5	0.925983606557377	0.9428860453272216	0.916307057057057
0.5	error	0	0.01	8	3	1000	binary:logitraw	0.5	0.925983606557377	0.9428860453272216	0.916307057057057
1.0	error	0	0.01	8	3	600	binary:logitraw	0.5	0.9193715846994536	0.9428208868426259	0.9079737237237238
1.0	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.9193715846994536	0.9428208868426259	0.9079737237237238
0.5	auc	0	0.01	6	1	200	binary:logitraw	1.0	0.9143989071038252	0.9427407375233461	0.9018528528528529
