max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
12	log2	2	4	200	0.9124999999999999	0.9393962148962149	0.9059388440860214
12	log2	2	2	200	0.9124999999999999	0.9393962148962149	0.9059388440860214
8	log2	2	2	200	0.9089285714285715	0.9378591778591778	0.9021592741935482
8	log2	2	4	200	0.9089285714285715	0.9378591778591778	0.9021592741935482
10	log2	2	2	600	0.9142857142857143	0.9375338902359361	0.9086942204301074
10	log2	2	4	600	0.9142857142857143	0.9375338902359361	0.9086942204301074
10	log2	2	4	200	0.9107142857142859	0.9346107451324841	0.904393817204301
10	log2	2	2	200	0.9107142857142859	0.9346107451324841	0.904393817204301
12	log2	2	4	1000	0.9071428571428573	0.9308253707077236	0.9008138440860215
12	log2	2	2	1000	0.9071428571428573	0.9308253707077236	0.9008138440860215
12	log2	2	8	600	0.9053571428571429	0.9302421210029905	0.8991176075268816
12	log2	2	8	200	0.9053571428571427	0.9283243979514003	0.899168010752688
10	sqrt	2	10	200	0.9053571428571429	0.9277492877492877	0.8998225806451613
12	sqrt	2	4	200	0.9017857142857142	0.9276667937960845	0.8948172043010751
12	sqrt	2	2	200	0.9017857142857142	0.9276667937960845	0.8948172043010751
8	sqrt	2	2	200	0.9053571428571429	0.9273565002249212	0.899168010752688
8	sqrt	2	4	200	0.9053571428571429	0.9273565002249212	0.899168010752688
12	log2	2	2	600	0.9071428571428571	0.926121038381908	0.9012842741935483
12	log2	2	4	600	0.9071428571428571	0.926121038381908	0.9012842741935483
10	log2	2	8	200	0.9	0.9260827505827507	0.8931680107526881
12	sqrt	2	10	200	0.9089285714285715	0.9258988603988602	0.9038225806451612
12	sqrt	2	8	600	0.9089285714285713	0.9255776285753402	0.9037217741935484
10	log2	2	4	1000	0.9089285714285713	0.9255743628352324	0.903855510752688
10	log2	2	2	1000	0.9089285714285713	0.9255743628352324	0.903855510752688
10	sqrt	2	4	200	0.9071428571428571	0.925187937793201	0.9016384408602149
10	sqrt	2	2	200	0.9071428571428571	0.925187937793201	0.9016384408602149
10	sqrt	2	4	600	0.9107142857142856	0.9246424059032755	0.9057547043010752
10	sqrt	2	2	600	0.9107142857142856	0.9246424059032755	0.9057547043010752
10	log2	2	8	600	0.9071428571428571	0.9245103045103044	0.9017721774193548
8	log2	2	4	600	0.9017857142857144	0.9242026122026121	0.8955221774193547
8	log2	2	2	600	0.9017857142857144	0.9242026122026121	0.8955221774193547
10	log2	4	4	600	0.9000000000000001	0.9239645169645169	0.8934388440860215
10	log2	4	2	600	0.9000000000000001	0.9239645169645169	0.8934388440860215
10	log2	4	8	600	0.9000000000000001	0.9239645169645169	0.8934388440860215
8	log2	4	10	200	0.8999999999999998	0.9236401055085267	0.8933555107526882
10	sqrt	4	10	200	0.9035714285714285	0.923454790823212	0.8975047043010752
12	sqrt	2	10	600	0.9089285714285713	0.9234414990467622	0.903855510752688
12	sqrt	2	10	1000	0.9089285714285715	0.9220550842919263	0.9042930107526882
8	log2	2	10	200	0.9035714285714287	0.9214918609655453	0.8977217741935484
10	log2	2	8	1000	0.9035714285714285	0.9214679764679763	0.8981263440860214
8	log2	4	4	600	0.9	0.9212947013999646	0.8938259408602149
8	log2	4	2	600	0.9	0.9212947013999646	0.8938259408602149
8	log2	4	8	600	0.9	0.9212947013999646	0.8938259408602149
10	sqrt	2	4	1000	0.9089285714285713	0.921103944364814	0.9041922043010752
10	sqrt	2	2	1000	0.9089285714285713	0.921103944364814	0.9041922043010752
12	sqrt	2	8	1000	0.9089285714285713	0.921103944364814	0.9041922043010752
8	log2	2	4	1000	0.9	0.9208617791226485	0.8939596774193547
8	log2	2	2	1000	0.9	0.9208617791226485	0.8939596774193547
8	sqrt	4	10	200	0.9	0.9200502324186534	0.8939596774193547
12	log2	2	10	1000	0.9053571428571429	0.920029570395703	0.9001592741935485
12	log2	2	10	600	0.9071428571428571	0.920029570395703	0.9022426075268817
6	log2	2	8	200	0.9017857142857144	0.9200181767550187	0.8960759408602149
6	log2	2	8	1000	0.9	0.9199612288296498	0.8940100806451612
10	log2	4	10	600	0.8946428571428571	0.9198898002582213	0.8877930107526882
10	sqrt	2	10	1000	0.9107142857142858	0.9195899470899469	0.906763440860215
12	log2	4	4	1000	0.8964285714285716	0.9193306888043729	0.8897426075268816
12	log2	4	8	1000	0.8964285714285716	0.9193306888043729	0.8897426075268816
12	log2	4	2	1000	0.8964285714285716	0.9193306888043729	0.8897426075268816
10	log2	2	10	600	0.9017857142857142	0.9190627111679742	0.8964126344086021
8	log2	8	10	200	0.9000000000000001	0.9189194509194509	0.8940934139784945
8	log2	8	8	200	0.9000000000000001	0.9189194509194509	0.8940934139784945
8	log2	8	4	200	0.9000000000000001	0.9189194509194509	0.8940934139784945
8	log2	8	2	200	0.9000000000000001	0.9189194509194509	0.8940934139784945
10	log2	4	2	200	0.8982142857142857	0.9186481481481481	0.892379704301075
10	log2	4	8	200	0.8982142857142857	0.9186481481481481	0.892379704301075
10	log2	4	4	200	0.8982142857142857	0.9186481481481481	0.892379704301075
8	log2	4	8	200	0.8946428571428571	0.9180798034917028	0.8876592741935484
8	log2	4	4	200	0.8946428571428571	0.9180798034917028	0.8876592741935484
8	log2	4	2	200	0.8946428571428571	0.9180798034917028	0.8876592741935484
12	log2	2	10	200	0.9017857142857144	0.9177000593270617	0.8960934139784944
12	log2	2	8	1000	0.9017857142857142	0.916987242353375	0.896513440860215
8	log2	2	8	600	0.8982142857142857	0.9168633331242025	0.8923467741935482
8	log2	2	8	200	0.9017857142857142	0.9168145743145744	0.8962788978494622
10	log2	4	8	1000	0.8999999999999998	0.9167491471152799	0.8944301075268817
10	log2	4	2	1000	0.8999999999999998	0.9167491471152799	0.8944301075268817
10	log2	4	4	1000	0.8999999999999998	0.9167491471152799	0.8944301075268817
12	sqrt	4	10	200	0.9017857142857142	0.9166758241758242	0.8965134408602149
6	log2	2	4	600	0.8982142857142857	0.9164352139088981	0.8923467741935482
6	log2	2	2	600	0.8982142857142857	0.9164352139088981	0.8923467741935482
12	sqrt	2	8	200	0.9053571428571429	0.9163833943833944	0.9006297043010753
6	log2	2	8	600	0.8982142857142857	0.9163400227223756	0.8924805107526881
6	log2	2	10	600	0.9	0.916307928913192	0.8944805107526881
12	sqrt	2	2	600	0.9017857142857144	0.9162818035426732	0.8964126344086021
12	sqrt	2	4	600	0.9017857142857144	0.9162818035426732	0.8964126344086021
12	log2	4	4	600	0.8946428571428573	0.9160315435052275	0.8881297043010752
12	log2	4	2	600	0.8946428571428573	0.9160315435052275	0.8881297043010752
12	log2	4	8	600	0.8946428571428573	0.9160315435052275	0.8881297043010752
12	log2	4	10	1000	0.9017857142857142	0.9157847038019451	0.8970342741935484
10	sqrt	4	4	1000	0.9053571428571429	0.9157078687055803	0.9011176075268816
10	sqrt	4	2	1000	0.9053571428571429	0.9157078687055803	0.9011176075268816
10	sqrt	4	8	1000	0.9053571428571429	0.9157078687055803	0.9011176075268816
12	log2	4	10	600	0.9	0.9154059159231572	0.8949509408602149
8	log2	4	8	1000	0.9	0.9154044201412622	0.8948676075268815
8	log2	4	4	1000	0.9	0.9154044201412622	0.8948676075268815
8	log2	4	10	1000	0.9	0.9154044201412622	0.8948676075268815
8	log2	4	2	1000	0.9	0.9154044201412622	0.8948676075268815
6	log2	2	4	1000	0.9	0.9149017504234896	0.8945638440860215
6	log2	2	2	1000	0.9	0.9149017504234896	0.8945638440860215
