activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
logistic	0.01	True	(100, 100)	invscaling	500	adam	0.8357142857142857	0.8888158838414594	0.8222493279569892
logistic	0.001	True	(100, 100)	constant	500	adam	0.8357142857142857	0.8888158838414594	0.8222493279569892
logistic	0.01	True	(100, 100)	constant	500	adam	0.8357142857142857	0.8888158838414594	0.8222493279569892
logistic	0.01	True	(100, 100)	constant	1000	adam	0.8357142857142857	0.8888158838414594	0.8222493279569892
logistic	0.001	True	(100, 100)	invscaling	500	adam	0.8357142857142857	0.8888158838414594	0.8222493279569892
logistic	0.001	True	(100, 100)	invscaling	1000	adam	0.8357142857142857	0.8888158838414594	0.8222493279569892
logistic	0.001	True	(100, 100)	adaptive	500	adam	0.8357142857142857	0.8888158838414594	0.8222493279569892
logistic	0.001	True	(100, 100)	adaptive	1000	adam	0.8357142857142857	0.8888158838414594	0.8222493279569892
logistic	0.001	True	(100, 100)	constant	1000	adam	0.8357142857142857	0.8888158838414594	0.8222493279569892
logistic	0.01	True	(100, 100)	invscaling	1000	adam	0.8357142857142857	0.8888158838414594	0.8222493279569892
logistic	0.01	True	(100, 100)	adaptive	1000	adam	0.8357142857142857	0.8888158838414594	0.8222493279569892
logistic	0.01	True	(100, 100)	adaptive	500	adam	0.8357142857142857	0.8888158838414594	0.8222493279569892
logistic	0.1	True	(100, 100)	adaptive	500	adam	0.8339285714285714	0.8722939118047813	0.8213413978494624
logistic	0.1	True	(100, 100)	constant	1000	adam	0.8339285714285714	0.8722939118047813	0.8213413978494624
logistic	0.1	True	(100, 100)	constant	500	adam	0.8339285714285714	0.8722939118047813	0.8213413978494624
logistic	0.1	True	(100, 100)	adaptive	1000	adam	0.8339285714285714	0.8722939118047813	0.8213413978494624
logistic	0.1	True	(100, 100)	invscaling	1000	adam	0.8339285714285714	0.8722939118047813	0.8213413978494624
logistic	0.1	True	(100, 100)	invscaling	500	adam	0.8339285714285714	0.8722939118047813	0.8213413978494624
logistic	0.001	True	(50, 50)	adaptive	500	adam	0.8428571428571429	0.8670532285749678	0.8346344086021504
logistic	0.001	True	(50, 50)	invscaling	500	adam	0.8428571428571429	0.8670532285749678	0.8346344086021504
logistic	0.001	True	(50, 50)	constant	1000	adam	0.8428571428571429	0.8670532285749678	0.8346344086021504
logistic	0.001	True	(50, 50)	adaptive	1000	adam	0.8428571428571429	0.8670532285749678	0.8346344086021504
logistic	0.001	True	(50, 50)	constant	500	adam	0.8428571428571429	0.8670532285749678	0.8346344086021504
