activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
logistic	0.1	True	(50,)	constant	500	adam	0.851608784473953	0.859599248389922	0.8418808425000375
logistic	0.1	True	(50,)	adaptive	1000	adam	0.851608784473953	0.859599248389922	0.8418808425000375
logistic	0.1	True	(50,)	invscaling	500	adam	0.851608784473953	0.859599248389922	0.8418808425000375
logistic	0.1	True	(50,)	invscaling	1000	adam	0.851608784473953	0.859599248389922	0.8418808425000375
logistic	0.1	True	(50,)	adaptive	500	adam	0.851608784473953	0.859599248389922	0.8418808425000375
logistic	0.1	True	(50,)	constant	1000	adam	0.851608784473953	0.859599248389922	0.8418808425000375
logistic	0.1	True	(100, 100)	constant	500	adam	0.8527834525025536	0.8593426150427049	0.8433932950573817
logistic	0.1	True	(100, 100)	constant	1000	adam	0.8527834525025536	0.8593426150427049	0.8433932950573817
logistic	0.1	True	(100, 100)	invscaling	500	adam	0.8527834525025536	0.8593426150427049	0.8433932950573817
logistic	0.1	True	(100, 100)	invscaling	1000	adam	0.8527834525025536	0.8593426150427049	0.8433932950573817
logistic	0.1	True	(100, 100)	adaptive	500	adam	0.8527834525025536	0.8593426150427049	0.8433932950573817
logistic	0.1	True	(100, 100)	adaptive	1000	adam	0.8527834525025536	0.8593426150427049	0.8433932950573817
logistic	0.001	True	(50, 50)	constant	500	adam	0.8460418794688458	0.858724253688964	0.8348786658771179
logistic	0.01	True	(50, 50)	adaptive	500	adam	0.8460418794688458	0.858724253688964	0.8348786658771179
logistic	0.001	True	(50, 50)	invscaling	500	adam	0.8460418794688458	0.858724253688964	0.8348786658771179
logistic	0.001	True	(50, 50)	constant	1000	adam	0.8460418794688458	0.858724253688964	0.8348786658771179
logistic	0.01	True	(50, 50)	adaptive	1000	adam	0.8460418794688458	0.858724253688964	0.8348786658771179
logistic	0.01	True	(50, 50)	constant	500	adam	0.8460418794688458	0.858724253688964	0.8348786658771179
logistic	0.01	True	(50, 50)	invscaling	1000	adam	0.8460418794688458	0.858724253688964	0.8348786658771179
logistic	0.01	True	(50, 50)	invscaling	500	adam	0.8460418794688458	0.858724253688964	0.8348786658771179
logistic	0.01	True	(50, 50)	constant	1000	adam	0.8460418794688458	0.858724253688964	0.8348786658771179
logistic	0.001	True	(50, 50)	adaptive	1000	adam	0.8460418794688458	0.858724253688964	0.8348786658771179
logistic	0.001	True	(50, 50)	adaptive	500	adam	0.8460418794688458	0.858724253688964	0.8348786658771179
logistic	0.001	True	(50, 50)	invscaling	1000	adam	0.8460418794688458	0.858724253688964	0.8348786658771179
logistic	0.1	True	(50, 50)	constant	1000	adam	0.849438202247191	0.8583415371524954	0.8392514090656504
logistic	0.1	True	(50, 50)	adaptive	500	adam	0.849438202247191	0.8583415371524954	0.8392514090656504
logistic	0.1	True	(50, 50)	invscaling	1000	adam	0.849438202247191	0.8583415371524954	0.8392514090656504
