activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
logistic	0.001	True	(50,)	constant	500	adam	0.8179427235534776	0.892078173374613	0.7862209231518693
logistic	0.001	True	(50,)	constant	1000	adam	0.8179427235534776	0.892078173374613	0.7862209231518693
logistic	0.001	True	(50,)	invscaling	500	adam	0.8179427235534776	0.892078173374613	0.7862209231518693
logistic	0.001	True	(50,)	invscaling	1000	adam	0.8179427235534776	0.892078173374613	0.7862209231518693
logistic	0.001	True	(50,)	adaptive	500	adam	0.8179427235534776	0.892078173374613	0.7862209231518693
logistic	0.001	True	(50,)	adaptive	1000	adam	0.8179427235534776	0.892078173374613	0.7862209231518693
logistic	0.01	True	(50,)	invscaling	1000	adam	0.8162185856224431	0.8912009803921569	0.7840470101083911
logistic	0.01	True	(50,)	adaptive	500	adam	0.8162185856224431	0.8912009803921569	0.7840470101083911
logistic	0.01	True	(50,)	constant	500	adam	0.8162185856224431	0.8912009803921569	0.7840470101083911
logistic	0.01	True	(50,)	constant	1000	adam	0.8162185856224431	0.8912009803921569	0.7840470101083911
logistic	0.01	True	(50,)	invscaling	500	adam	0.8162185856224431	0.8912009803921569	0.7840470101083911
logistic	0.01	True	(50,)	adaptive	1000	adam	0.8162185856224431	0.8912009803921569	0.7840470101083911
logistic	0.01	True	(100, 100)	adaptive	500	adam	0.862770309760374	0.8869634313055365	0.846065034709536
logistic	0.01	True	(100, 100)	adaptive	1000	adam	0.862770309760374	0.8869634313055365	0.846065034709536
logistic	0.01	True	(100, 100)	constant	500	adam	0.862770309760374	0.8869634313055365	0.846065034709536
logistic	0.01	True	(100, 100)	constant	1000	adam	0.862770309760374	0.8869634313055365	0.846065034709536
logistic	0.01	True	(100, 100)	invscaling	500	adam	0.862770309760374	0.8869634313055365	0.846065034709536
logistic	0.01	True	(100, 100)	invscaling	1000	adam	0.862770309760374	0.8869634313055365	0.846065034709536
logistic	0.001	True	(100, 100)	constant	500	adam	0.8610461718293395	0.8864872408293459	0.8438911216660578
logistic	0.001	True	(100, 100)	constant	1000	adam	0.8610461718293395	0.8864872408293459	0.8438911216660578
logistic	0.001	True	(100, 100)	invscaling	500	adam	0.8610461718293395	0.8864872408293459	0.8438911216660578
logistic	0.001	True	(100, 100)	invscaling	1000	adam	0.8610461718293395	0.8864872408293459	0.8438911216660578
logistic	0.001	True	(100, 100)	adaptive	500	adam	0.8610461718293395	0.8864872408293459	0.8438911216660578
logistic	0.001	True	(100, 100)	adaptive	1000	adam	0.8610461718293395	0.8864872408293459	0.8438911216660578
logistic	0.1	True	(50,)	constant	1000	adam	0.812770309760374	0.886139306599833	0.7807162647667762
logistic	0.1	True	(50,)	adaptive	1000	adam	0.812770309760374	0.886139306599833	0.7807162647667762
logistic	0.1	True	(50,)	adaptive	500	adam	0.812770309760374	0.886139306599833	0.7807162647667762
logistic	0.1	True	(50,)	invscaling	1000	adam	0.812770309760374	0.886139306599833	0.7807162647667762
