max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
8	log2	2	2	1000	0.9029091977666764	0.9291540975364505	0.8837288047973532
8	log2	2	4	1000	0.9029091977666764	0.9291540975364505	0.8837288047973532
8	log2	2	10	1000	0.901704378489568	0.9278179152002682	0.882698009414684
12	log2	2	4	1000	0.9028651190126361	0.9259123652280016	0.8848426172578213
12	log2	2	2	1000	0.9028651190126361	0.9259123652280016	0.8848426172578213
8	sqrt	2	2	1000	0.9053629150749339	0.9255579714403245	0.8881692301610471
8	sqrt	2	4	1000	0.9053629150749339	0.9255579714403245	0.8881692301610471
10	log2	2	4	1000	0.900455480458419	0.9250739184562715	0.8816672140320149
10	log2	2	2	1000	0.900455480458419	0.9250739184562715	0.8816672140320149
12	log2	2	8	200	0.9065530414340287	0.9250213675213675	0.8897821333868535
12	log2	2	8	1000	0.9089920658242727	0.9248241196861887	0.8935396444557971
8	log2	2	8	1000	0.8980752277402292	0.9243888888888889	0.8784918108062083
12	log2	2	10	1000	0.910226270937408	0.924068783068783	0.8952029509074102
12	log2	2	10	600	0.9102115780193947	0.9240505382229521	0.8952029509074102
8	sqrt	2	10	1000	0.9041580957978255	0.9229382189067789	0.8871888380041844
10	sqrt	2	10	600	0.9053629150749339	0.922757488776979	0.8888017412299908
10	sqrt	2	10	1000	0.9053482221569205	0.9225791722396363	0.8888017412299908
10	sqrt	2	2	200	0.9089920658242727	0.9220692287986582	0.8941721555247408
10	sqrt	2	4	200	0.9089920658242727	0.9220692287986582	0.8941721555247408
6	sqrt	2	2	1000	0.8932559506317954	0.9215767583061878	0.8727231121977328
6	sqrt	2	4	1000	0.8932559506317954	0.9215767583061878	0.8727231121977328
8	log2	2	2	600	0.8992653540993242	0.9214644353467885	0.8801551172578213
8	log2	2	4	600	0.8992653540993242	0.9214644353467885	0.8801551172578213
8	sqrt	2	10	600	0.9004995592124597	0.9214127371421666	0.882350128326765
12	log2	2	8	600	0.9041434028798119	0.9212091771574531	0.8877709458473216
12	log2	2	2	600	0.9016749926535411	0.9211972655129019	0.8844947361699023
12	log2	2	4	600	0.9016749926535411	0.9211972655129019	0.8844947361699023
12	sqrt	2	10	200	0.915074933881869	0.9210406216126298	0.9022870748795798
10	sqrt	2	8	200	0.9053629150749339	0.9209409655811456	0.8893838490731281
12	sqrt	2	2	200	0.9065530414340289	0.9207957385596508	0.890946349073128
12	sqrt	2	4	200	0.9065530414340289	0.9207957385596508	0.890946349073128
10	sqrt	2	10	200	0.9041287099617985	0.9206572180763027	0.8877709458473216
10	log2	2	10	600	0.9017190714075817	0.9206435856983525	0.8840134347783778
6	log2	2	4	1000	0.88111960035263	0.9202498576539497	0.8565940799396682
6	log2	2	2	1000	0.88111960035263	0.9202498576539497	0.8565940799396682
12	sqrt	2	8	1000	0.9102409638554217	0.9200522580213739	0.8964175698194911
10	log2	2	4	600	0.8956068175139583	0.9197842022032867	0.8764806232666764
