colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.8721399387129724	0.9353510097587423	0.8549522194259037
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.8721399387129724	0.9353510097587423	0.8549522194259037
0.5	error	0	0.01	6	1	200	binary:logitraw	1.0	0.8857124616956078	0.9350933306262756	0.8714682710812742
0.5	auc	0	0.01	6	1	200	binary:logitraw	1.0	0.8857124616956078	0.9350933306262756	0.8714682710812742
0.5	error	0	0.01	8	1	200	binary:logitraw	1.0	0.8959014300306436	0.9345386054108165	0.8839491223779149
0.5	auc	0	0.01	8	1	200	binary:logitraw	1.0	0.8959014300306436	0.9345386054108165	0.8839491223779149
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.8959269662921348	0.9281499627823158	0.8850075843883893
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.8959269662921348	0.9281499627823158	0.8850075843883893
0.5	error	0	0.01	8	3	200	binary:logitraw	1.0	0.8698927477017364	0.926819342191013	0.8533623943066668
0.5	auc	0	0.01	8	3	200	binary:logitraw	1.0	0.8698927477017364	0.926819342191013	0.8533623943066668
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.8891343207354444	0.9266565726598934	0.8769706000356156
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.8891343207354444	0.9266565726598934	0.8769706000356156
0.5	error	0	0.01	6	1	200	binary:logitraw	0.5	0.865347293156282	0.9258247371807455	0.8479569889012615
0.5	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.865347293156282	0.9258247371807455	0.8479569889012615
0.5	auc	0	0.01	6	3	1000	binary:logitraw	1.0	0.9072139938712972	0.9255891658465186	0.899227454413213
0.5	error	0	0.01	6	3	1000	binary:logitraw	1.0	0.9072139938712972	0.9255891658465186	0.899227454413213
1.0	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.869879979570991	0.9242747033741194	0.8537333535011555
1.0	error	0	0.01	6	1	200	binary:logitraw	0.5	0.869879979570991	0.9242747033741194	0.8537333535011555
0.5	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.8868488253319715	0.9236182827643928	0.8746388565274014
0.5	error	0	0.01	6	3	600	binary:logitraw	0.5	0.8868488253319715	0.9236182827643928	0.8746388565274014
0.5	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9026685393258426	0.9234703466282413	0.8941574463246289
0.5	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9026685393258426	0.9234703466282413	0.8941574463246289
1.0	error	0	0.01	6	1	600	binary:logitraw	0.5	0.8959014300306436	0.9233511860267078	0.8857850646550336
1.0	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.8959014300306436	0.9233511860267078	0.8857850646550336
0.5	error	0	0.01	4	1	600	binary:logitraw	1.0	0.8879979570990807	0.9230677414334909	0.87602576975642
0.5	auc	0	0.01	4	1	600	binary:logitraw	1.0	0.8879979570990807	0.9230677414334909	0.87602576975642
1.0	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.903817671092952	0.9230620350600065	0.8955443595536474
