colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	auc	0	0.2	4	3	600	binary:logitraw	0.5	0.9505952380952382	0.969812091503268	0.9383407126291378
0.5	error	0	0.2	4	3	600	binary:logitraw	0.5	0.9505952380952382	0.969812091503268	0.9383407126291378
0.5	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9216836734693876	0.9682352941176472	0.8983080328905755
0.5	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9216836734693876	0.9682352941176472	0.8983080328905755
0.5	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.9216836734693876	0.9682352941176472	0.8983080328905755
0.5	error	0	0.01	4	3	200	binary:logitraw	0.5	0.9216836734693876	0.9682352941176472	0.8983080328905755
0.5	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9216836734693876	0.9682352941176472	0.8983080328905755
0.5	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9216836734693876	0.9682352941176472	0.8983080328905755
0.5	error	0	0.2	8	1	200	binary:logitraw	0.5	0.9567602040816328	0.9662710698314413	0.9481657179000631
0.5	auc	0	0.2	8	1	200	binary:logitraw	0.5	0.9567602040816328	0.9662710698314413	0.9481657179000631
0.5	error	0	0.2	4	1	600	binary:logitraw	0.5	0.9526360544217687	0.9659722222222221	0.9421199662660763
0.5	auc	0	0.2	6	1	600	binary:logitraw	0.5	0.9567602040816325	0.9659722222222221	0.9476755218216318
0.5	error	0	0.2	6	1	600	binary:logitraw	0.5	0.9567602040816325	0.9659722222222221	0.9476755218216318
0.5	error	0	0.2	4	1	1000	binary:logitraw	0.5	0.9546768707482993	0.9659722222222221	0.9448977440438542
0.5	auc	0	0.2	4	1	600	binary:logitraw	0.5	0.9526360544217687	0.9659722222222221	0.9421199662660763
0.5	auc	0	0.2	4	1	1000	binary:logitraw	0.5	0.9546768707482993	0.9659722222222221	0.9448977440438542
0.5	auc	0	0.01	6	1	1000	binary:logitraw	1.0	0.9526360544217687	0.9653594771241831	0.9422833649588866
0.5	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9526360544217687	0.9653594771241831	0.9422833649588866
0.5	error	0	0.01	4	1	600	binary:logitraw	1.0	0.9444302721088436	0.9653594771241831	0.9310088551549651
0.5	auc	0	0.01	4	1	600	binary:logitraw	1.0	0.9444302721088436	0.9653594771241831	0.9310088551549651
0.5	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.9526360544217687	0.9653594771241831	0.9422833649588866
0.5	error	0	0.01	6	1	1000	binary:logitraw	1.0	0.9526360544217687	0.9653594771241831	0.9422833649588866
0.5	error	0	0.01	4	1	1000	binary:logitraw	1.0	0.9505952380952382	0.9653594771241831	0.9395055871811089
0.5	auc	0	0.01	4	1	1000	binary:logitraw	1.0	0.9505952380952382	0.9653594771241831	0.9395055871811089
0.5	auc	0	0.2	8	3	1000	binary:logitraw	1.0	0.9568027210884354	0.965032679738562	0.9478389205144424
0.5	error	0	0.2	8	3	1000	binary:logitraw	1.0	0.9568027210884354	0.965032679738562	0.9478389205144424
0.5	error	0	0.2	8	3	200	binary:logitraw	1.0	0.9568027210884354	0.965032679738562	0.9478389205144424
0.5	auc	0	0.2	8	3	200	binary:logitraw	1.0	0.9568027210884354	0.965032679738562	0.9478389205144424
0.5	auc	0	0.2	8	3	600	binary:logitraw	1.0	0.9568027210884354	0.965032679738562	0.9478389205144424
0.5	error	0	0.2	8	3	600	binary:logitraw	1.0	0.9568027210884354	0.965032679738562	0.9478389205144424
0.5	error	0	0.01	4	1	200	binary:logitraw	0.5	0.9298894557823129	0.9647058823529413	0.9107474172464685
0.5	error	0	0.01	6	1	200	binary:logitraw	0.5	0.9299319727891155	0.9647058823529413	0.9109108159392788
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.9299319727891155	0.9647058823529413	0.9109108159392788
1.0	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9444302721088433	0.9647058823529413	0.9310088551549651
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9465136054421768	0.9647058823529413	0.9337866329327429
1.0	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.9444302721088433	0.9647058823529413	0.9310088551549651
0.5	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.9298894557823129	0.9647058823529413	0.9107474172464685
1.0	error	0	0.01	4	1	600	binary:logitraw	0.5	0.9444302721088433	0.9647058823529413	0.9310088551549651
1.0	error	0	0.01	6	1	600	binary:logitraw	0.5	0.9444302721088433	0.9647058823529413	0.9310088551549651
1.0	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9444302721088433	0.9647058823529413	0.9310088551549651
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.9299319727891155	0.9647058823529413	0.9109108159392788
0.5	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.9299319727891155	0.9647058823529413	0.9109108159392788
1.0	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9444302721088433	0.9647058823529413	0.9310088551549651
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9465136054421768	0.9647058823529413	0.9337866329327429
0.5	auc	0	0.01	6	3	1000	binary:logitraw	0.5	0.9340986394557824	0.9646650326797385	0.9167931688804554
0.5	error	0	0.01	8	3	1000	binary:logitraw	0.5	0.9340986394557824	0.9646650326797385	0.9167931688804554
0.5	error	0	0.01	8	3	600	binary:logitraw	0.5	0.9340561224489796	0.9646650326797385	0.916629770187645
0.5	auc	0	0.01	4	1	1000	binary:logitraw	0.5	0.9464710884353741	0.9646650326797385	0.9337866329327431
0.5	error	0	0.01	4	3	600	binary:logitraw	0.5	0.9340561224489796	0.9646650326797385	0.916629770187645
0.5	error	0	0.01	6	3	1000	binary:logitraw	0.5	0.9340986394557824	0.9646650326797385	0.9167931688804554
0.5	auc	0	0.01	4	3	600	binary:logitraw	0.5	0.9340561224489796	0.9646650326797385	0.916629770187645
0.5	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.9464710884353741	0.9646650326797385	0.9337866329327431
0.5	error	0	0.01	6	3	600	binary:logitraw	0.5	0.9319727891156463	0.9646650326797385	0.9136885937170568
0.5	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9444302721088436	0.9646650326797385	0.9310088551549652
0.5	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.9340561224489796	0.9646650326797385	0.916629770187645
0.5	error	0	0.01	4	3	1000	binary:logitraw	0.5	0.9340986394557824	0.9646650326797385	0.9167931688804554
0.5	auc	0	0.01	4	3	1000	binary:logitraw	0.5	0.9340986394557824	0.9646650326797385	0.9167931688804554
0.5	error	0	0.01	4	1	600	binary:logitraw	0.5	0.9444302721088436	0.9646650326797385	0.9310088551549652
0.5	auc	0	0.01	8	3	1000	binary:logitraw	0.5	0.9340986394557824	0.9646650326797385	0.9167931688804554
0.5	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.9319727891156463	0.9646650326797385	0.9136885937170568
1.0	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9257227891156464	0.9645833333333333	0.9050284629981025
1.0	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9257227891156464	0.9645833333333333	0.9050284629981025
1.0	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9257227891156464	0.9645833333333333	0.9050284629981025
1.0	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9257227891156464	0.9645833333333333	0.9050284629981025
1.0	error	0	0.01	4	3	200	binary:logitraw	0.5	0.9236819727891158	0.9633333333333335	0.9022506852203247
