max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
12	log2	2	8	200	0.9384415584415583	0.9502418926103136	0.9268627450980391
12	sqrt	2	2	1000	0.9421753246753248	0.9489630325814536	0.9326960784313725
12	sqrt	2	4	1000	0.9421753246753248	0.9489630325814536	0.9326960784313725
12	sqrt	2	8	600	0.9421753246753248	0.9489630325814536	0.9326960784313725
12	sqrt	2	10	1000	0.9421753246753248	0.9489630325814536	0.9326960784313725
8	sqrt	2	4	600	0.9403246753246753	0.9475506949191159	0.9301960784313724
8	sqrt	2	2	600	0.9403246753246753	0.9475506949191159	0.9301960784313724
12	log2	2	4	600	0.9366883116883116	0.9469951393635604	0.9254341736694677
12	log2	2	2	600	0.9366883116883116	0.9469951393635604	0.9254341736694677
10	log2	2	4	600	0.9366883116883116	0.9469951393635604	0.9254341736694677
10	log2	2	2	600	0.9366883116883116	0.9469951393635604	0.9254341736694677
12	log2	2	8	600	0.9366883116883118	0.9468546365914788	0.9253151260504202
12	sqrt	2	8	1000	0.9403571428571429	0.9446340282524494	0.931267507002801
8	sqrt	2	8	600	0.9403571428571429	0.9446340282524494	0.931267507002801
12	sqrt	2	10	600	0.9403571428571429	0.9446340282524494	0.931267507002801
12	log2	2	10	600	0.9385389610389611	0.9443708703577125	0.9288865546218487
8	sqrt	2	2	1000	0.9385389610389611	0.9442173615857825	0.928767507002801
12	sqrt	2	10	200	0.9385389610389611	0.9442173615857825	0.928767507002801
8	sqrt	2	4	1000	0.9385389610389611	0.9442173615857825	0.928767507002801
10	sqrt	2	10	1000	0.9385389610389611	0.9442011278195489	0.928767507002801
10	log2	2	10	600	0.9367207792207793	0.9440784726968937	0.9265056022408963
10	sqrt	2	4	1000	0.9367207792207791	0.9439542036910458	0.9263865546218486
10	sqrt	2	2	1000	0.9367207792207791	0.9439542036910458	0.9263865546218486
12	log2	2	10	1000	0.9367207792207793	0.9439379699248122	0.9263865546218486
8	sqrt	2	10	600	0.9385714285714286	0.9438006949191159	0.9288865546218487
12	log2	2	4	1000	0.9349025974025974	0.9436618060302271	0.9240056022408962
10	log2	2	4	1000	0.9349025974025974	0.9436618060302271	0.9240056022408962
12	log2	2	2	1000	0.9349025974025974	0.9436618060302271	0.9240056022408962
10	log2	2	10	1000	0.9349025974025974	0.9436618060302271	0.9240056022408962
10	log2	2	2	1000	0.9349025974025974	0.9436618060302271	0.9240056022408962
10	log2	2	10	200	0.9312987012987014	0.9436455722639934	0.9191246498599439
8	sqrt	2	4	200	0.9385064935064935	0.9435981257491555	0.928767507002801
8	sqrt	2	2	200	0.9385064935064935	0.9435981257491555	0.928767507002801
12	log2	2	8	1000	0.9330844155844156	0.9432289055973267	0.9215056022408963
10	log2	2	8	200	0.9366883116883116	0.9430828017012226	0.9265056022408963
12	log2	2	10	200	0.9366883116883116	0.942942298929141	0.9263865546218486
12	sqrt	4	4	600	0.9367207792207793	0.9426972693591686	0.9263865546218486
12	sqrt	4	2	600	0.9367207792207793	0.9426972693591686	0.9263865546218486
12	sqrt	4	8	600	0.9367207792207793	0.9426972693591686	0.9263865546218486
8	sqrt	2	10	1000	0.9349675324675326	0.9424619973847663	0.9240056022408962
10	sqrt	4	10	600	0.9349025974025975	0.942280602692502	0.9238865546218488
12	log2	2	2	200	0.9349025974025972	0.9422338950142152	0.9240056022408962
12	log2	2	4	200	0.9349025974025972	0.9422338950142152	0.9240056022408962
10	sqrt	2	10	200	0.9330844155844156	0.9408668410155825	0.9215056022408964
12	sqrt	2	2	600	0.9385389610389611	0.9406814590824888	0.9298389355742296
12	sqrt	2	4	600	0.9385389610389611	0.9406814590824888	0.9298389355742296
10	sqrt	2	10	600	0.9385389610389611	0.9404562207658183	0.9298389355742296
12	sqrt	2	4	200	0.9367207792207793	0.9402647924158222	0.9273389355742296
12	sqrt	2	2	200	0.9367207792207793	0.9402647924158222	0.9273389355742296
8	sqrt	2	8	1000	0.9367207792207793	0.9400885737069948	0.9273389355742296
12	sqrt	4	10	200	0.9385389610389611	0.9400346133876892	0.9299579831932773
10	sqrt	2	2	600	0.9349025974025974	0.9400016345210853	0.9249579831932773
10	sqrt	2	4	600	0.9349025974025974	0.9400016345210853	0.9249579831932773
10	log2	2	8	600	0.9349025974025974	0.9397494683678893	0.9250770308123248
12	sqrt	2	8	200	0.9385064935064934	0.9396857880868179	0.9298389355742296
