colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	error	0	0.01	6	1	200	binary:logitraw	0.5	0.7808823529411764	0.8999265603677369	0.7515030946065429
0.5	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.7808823529411764	0.8999265603677369	0.7515030946065429
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.7897058823529411	0.8928866529067768	0.7627320954907161
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.7897058823529411	0.8928866529067768	0.7627320954907161
0.5	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.736764705882353	0.8893644367328578	0.6988947833775421
0.5	error	0	0.01	4	1	200	binary:logitraw	0.5	0.736764705882353	0.8893644367328578	0.6988947833775421
0.5	auc	0	0.01	8	3	200	binary:logitraw	1.0	0.7941176470588236	0.8862642390289448	0.7679045092838196
0.5	error	0	0.01	8	3	200	binary:logitraw	1.0	0.7941176470588236	0.8862642390289448	0.7679045092838196
1.0	error	0	0.01	8	3	600	binary:logitraw	1.0	0.8352941176470589	0.8841730844534442	0.8192749778956676
1.0	auc	0	0.01	8	3	600	binary:logitraw	1.0	0.8352941176470589	0.8841730844534442	0.8192749778956676
0.5	error	0	0.01	8	1	600	binary:logitraw	1.0	0.8470588235294118	0.8833507986266607	0.8339522546419099
0.5	auc	0	0.01	8	1	600	binary:logitraw	1.0	0.8470588235294118	0.8833507986266607	0.8339522546419099
0.5	error	0	0.01	6	3	600	binary:logitraw	1.0	0.8191176470588235	0.8798707400517746	0.8003094606542882
0.5	auc	0	0.01	6	3	600	binary:logitraw	1.0	0.8191176470588235	0.8798707400517746	0.8003094606542882
1.0	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.8058823529411765	0.8793635453397762	0.7843501326259947
1.0	error	0	0.01	8	1	200	binary:logitraw	0.5	0.8058823529411765	0.8793635453397762	0.7843501326259947
0.5	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.7470588235294118	0.8786904761904761	0.7122900088417329
0.5	error	0	0.01	6	3	200	binary:logitraw	0.5	0.7470588235294118	0.8786904761904761	0.7122900088417329
0.5	auc	0	0.01	8	1	200	binary:logitraw	1.0	0.8191176470588235	0.8781683677268848	0.8003094606542882
0.5	error	0	0.01	8	1	200	binary:logitraw	1.0	0.8191176470588235	0.8781683677268848	0.8003094606542882
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.8264705882352942	0.8778939037529216	0.809372236958444
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.8264705882352942	0.8778939037529216	0.809372236958444
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.8352941176470589	0.8776950176716826	0.8201591511936339
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.8352941176470589	0.8776950176716826	0.8201591511936339
1.0	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.8294117647058823	0.8762928476049918	0.8137046861184792
1.0	error	0	0.01	6	1	600	binary:logitraw	0.5	0.8294117647058823	0.8762928476049918	0.8137046861184792
1.0	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.7573529411764706	0.8759321152703505	0.7256852343059239
1.0	error	0	0.01	6	3	200	binary:logitraw	0.5	0.7573529411764706	0.8759321152703505	0.7256852343059239
1.0	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.788235294117647	0.8758202005439857	0.7632183908045976
1.0	error	0	0.01	6	1	200	binary:logitraw	0.5	0.788235294117647	0.8758202005439857	0.7632183908045976
1.0	error	0	0.01	8	3	600	binary:logitraw	0.5	0.823529411764706	0.8757331059543543	0.8068081343943414
1.0	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.823529411764706	0.8757331059543543	0.8068081343943414
1.0	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.7779411764705881	0.8746705740267121	0.7507073386383732
1.0	error	0	0.01	8	3	200	binary:logitraw	0.5	0.7779411764705881	0.8746705740267121	0.7507073386383732
1.0	error	0	0.01	8	1	600	binary:logitraw	0.5	0.8352941176470589	0.8743371905670594	0.8206012378426172
1.0	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.8352941176470589	0.8743371905670594	0.8206012378426172
0.5	error	0	0.01	4	1	600	binary:logitraw	0.5	0.7970588235294117	0.874213046942607	0.7753315649867374
0.5	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.7970588235294117	0.874213046942607	0.7753315649867374
0.5	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.848529411764706	0.8739923345312756	0.8374447391688771
0.5	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.848529411764706	0.8739923345312756	0.8374447391688771
0.5	error	0	0.01	6	3	600	binary:logitraw	0.5	0.8029411764705883	0.8737225027506359	0.7822281167108754
0.5	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.8029411764705883	0.8737225027506359	0.7822281167108754
0.5	error	0	0.01	4	3	200	binary:logitraw	1.0	0.7279411764705883	0.8723275950056136	0.6889920424403184
0.5	auc	0	0.01	4	3	200	binary:logitraw	1.0	0.7279411764705883	0.8723275950056136	0.6889920424403184
0.5	auc	0	0.01	8	3	600	binary:logitraw	1.0	0.8279411764705881	0.8715275964916189	0.8124226348364278
0.5	error	0	0.01	8	3	600	binary:logitraw	1.0	0.8279411764705881	0.8715275964916189	0.8124226348364278
0.5	error	0	0.01	8	3	600	binary:logitraw	0.5	0.8191176470588234	0.8715109499065357	0.802077807250221
0.5	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.8191176470588234	0.8715109499065357	0.802077807250221
1.0	error	0	0.01	6	3	600	binary:logitraw	0.5	0.8147058823529412	0.8711384697248074	0.7969053934571175
1.0	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.8147058823529412	0.8711384697248074	0.7969053934571175
0.5	error	0	0.2	4	3	200	binary:logitraw	1.0	0.8441176470588235	0.870876887001887	0.8340406719717064
0.5	auc	0	0.2	4	3	200	binary:logitraw	1.0	0.8441176470588235	0.870876887001887	0.8340406719717064
0.5	error	0	0.01	6	1	600	binary:logitraw	1.0	0.8338235294117646	0.8708360988678592	0.8193191865605659
0.5	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.8338235294117646	0.8708360988678592	0.8193191865605659
0.5	error	0	0.01	6	3	1000	binary:logitraw	1.0	0.8323529411764705	0.870065308359645	0.8180371352785146
0.5	auc	0	0.01	6	3	1000	binary:logitraw	1.0	0.8323529411764705	0.870065308359645	0.8180371352785146
