max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
12	sqrt	2	4	1000	0.9310267857142858	0.9427957910544118	0.926539039039039
12	sqrt	2	2	1000	0.9310267857142858	0.9427957910544118	0.926539039039039
12	sqrt	2	2	200	0.9263640873015874	0.9422289377289378	0.921021021021021
12	sqrt	2	4	200	0.9263640873015874	0.9422289377289378	0.921021021021021
8	sqrt	2	8	200	0.9263640873015874	0.9396216931216932	0.9213803088803088
12	sqrt	2	8	200	0.9263640873015874	0.939011873184287	0.9214178464178465
10	sqrt	4	10	200	0.9232142857142858	0.9389373219373219	0.9177141427141426
10	log2	2	2	600	0.9279017857142857	0.9385903540903542	0.9234019734019734
10	log2	2	4	600	0.9279017857142857	0.9385903540903542	0.9234019734019734
6	log2	2	10	600	0.9279017857142857	0.938441733581986	0.9234019734019734
10	log2	2	4	1000	0.9248015873015873	0.938403133903134	0.9196982696982697
10	log2	2	2	1000	0.9248015873015873	0.938403133903134	0.9196982696982697
6	log2	2	4	600	0.9279265873015874	0.9382021022455806	0.9233644358644358
6	log2	2	2	600	0.9279265873015874	0.9382021022455806	0.9233644358644358
6	sqrt	2	10	200	0.9153025793650794	0.9373222558439949	0.908549621049621
12	sqrt	2	2	600	0.9279017857142857	0.9367477650063856	0.9237326612326612
12	sqrt	2	4	600	0.9279017857142857	0.9367477650063856	0.9237326612326612
10	sqrt	2	2	1000	0.9279017857142857	0.9365449735449735	0.9237326612326612
10	sqrt	2	4	1000	0.9279017857142857	0.9365449735449735	0.9237326612326612
12	log2	2	8	600	0.9279265873015874	0.9362797145383353	0.9238273988273988
10	log2	4	10	600	0.9279265873015874	0.9361959706959707	0.9237612612612613
10	log2	2	8	1000	0.9279017857142857	0.9361565618289756	0.9237612612612611
12	log2	2	2	1000	0.9279017857142857	0.9359102564102564	0.9238273988273988
12	log2	2	4	1000	0.9279017857142857	0.9359102564102564	0.9238273988273988
12	log2	2	8	1000	0.9263392857142858	0.9359102564102564	0.921975546975547
12	log2	4	10	1000	0.9278769841269842	0.9358639636225844	0.9236951236951236
10	log2	4	10	1000	0.9247767857142858	0.9357188679774886	0.9200575575575576
10	log2	2	8	600	0.9279017857142857	0.9355297812021949	0.9237987987987987
12	log2	4	10	600	0.9278769841269842	0.9353410382720728	0.9236951236951236
6	sqrt	2	2	200	0.9185267857142858	0.9351890516890518	0.9125840125840126
6	sqrt	2	4	200	0.9185267857142858	0.9351890516890518	0.9125840125840126
8	log2	2	8	1000	0.9232142857142858	0.9340537240537239	0.9182432432432431
6	log2	4	4	1000	0.9200396825396826	0.9335440613026819	0.914605677105677
6	log2	4	8	1000	0.9200396825396826	0.9335440613026819	0.914605677105677
6	log2	4	2	1000	0.9200396825396826	0.9335440613026819	0.914605677105677
12	log2	4	2	600	0.9279017857142857	0.9334681620649363	0.9242242242242241
12	log2	4	8	600	0.9279017857142857	0.9334681620649363	0.9242242242242241
12	log2	4	4	600	0.9279017857142857	0.9334681620649363	0.9242242242242241
6	log2	4	10	600	0.9279017857142857	0.9334594115561858	0.9241580866580866
6	log2	2	4	1000	0.9216269841269842	0.9333555413990196	0.916457528957529
6	log2	2	2	1000	0.9216269841269842	0.9333555413990196	0.916457528957529
12	sqrt	2	8	1000	0.9294890873015873	0.9333543991130198	0.9259813384813386
12	log2	4	2	1000	0.9278769841269842	0.9332971804695942	0.924091949091949
12	log2	4	4	1000	0.9278769841269842	0.9332971804695942	0.924091949091949
12	log2	4	8	1000	0.9278769841269842	0.9332971804695942	0.924091949091949
10	sqrt	2	2	600	0.9232142857142858	0.9331746031746032	0.9186400686400686
10	sqrt	2	4	600	0.9232142857142858	0.9331746031746032	0.9186400686400686
10	log2	4	4	600	0.9247519841269842	0.9330066236033978	0.9205205205205207
10	log2	4	8	600	0.9247519841269842	0.9330066236033978	0.9205205205205207
10	log2	4	2	600	0.9247519841269842	0.9330066236033978	0.9205205205205207
12	log2	2	10	1000	0.9279017857142857	0.9328337122647467	0.9242242242242241
10	log2	2	10	600	0.9279017857142857	0.9327967032967035	0.9243278993278994
8	log2	4	2	600	0.9263144841269841	0.9325908726876468	0.9223437723437724
8	log2	4	4	600	0.9263144841269841	0.9325908726876468	0.9223437723437724
8	log2	4	8	600	0.9263144841269841	0.9325908726876468	0.9223437723437724
10	log2	4	8	1000	0.9231646825396826	0.9325765160765161	0.9186686686686688
10	log2	4	2	1000	0.9231646825396826	0.9325765160765161	0.9186686686686688
10	log2	4	4	1000	0.9231646825396826	0.9325765160765161	0.9186686686686688
12	log2	2	10	600	0.9279017857142857	0.9324551317137525	0.9242617617617617
12	log2	2	2	600	0.9263392857142858	0.9323388278388279	0.9224760474760474
12	log2	2	4	600	0.9263392857142858	0.9323388278388279	0.9224760474760474
10	sqrt	2	8	200	0.9216765873015873	0.9323318105904311	0.9169580294580296
12	log2	4	10	200	0.9247767857142858	0.9320870980870982	0.920558058058058
10	sqrt	4	8	1000	0.9200396825396826	0.9317971102971102	0.914936364936365
10	sqrt	4	4	1000	0.9200396825396826	0.9317971102971102	0.914936364936365
10	sqrt	4	2	1000	0.9200396825396826	0.9317971102971102	0.914936364936365
6	log2	4	2	600	0.9247519841269842	0.931715821812596	0.9205580580580582
6	log2	4	4	600	0.9247519841269842	0.931715821812596	0.9205580580580582
6	log2	4	8	600	0.9247519841269842	0.931715821812596	0.9205580580580582
8	sqrt	4	10	200	0.9216517857142857	0.9316762311762312	0.9167882167882169
8	sqrt	2	10	200	0.9216269841269842	0.9315783475783477	0.9167882167882169
8	log2	2	2	200	0.9231646825396826	0.9314485144485145	0.9187437437437438
8	log2	2	4	200	0.9231646825396826	0.9314485144485145	0.9187437437437438
8	sqrt	4	10	600	0.9200644841269842	0.9314116809116809	0.914936364936365
8	sqrt	4	10	1000	0.9200644841269842	0.9314116809116809	0.914936364936365
8	log2	4	2	1000	0.9216269841269842	0.9314111756697964	0.9167882167882169
8	log2	4	8	1000	0.9216269841269842	0.9314111756697964	0.9167882167882169
8	log2	4	4	1000	0.9216269841269842	0.9314111756697964	0.9167882167882169
8	log2	2	2	600	0.9231894841269842	0.9312485790071998	0.9187062062062064
8	log2	2	4	600	0.9231894841269842	0.9312485790071998	0.9187062062062064
8	sqrt	2	4	1000	0.9216269841269842	0.9312299552299551	0.9168257543257544
