max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
12	log2	1	2	600	0.8512008281573499	0.8920737091771574	0.8390529363110009
12	log2	1	2	1000	0.8525879917184266	0.8895085501982052	0.8410504549214227
12	log2	1	2	200	0.8453623188405798	0.8838058807134894	0.8331658395368073
10	log2	1	2	1000	0.8526293995859213	0.8824393945361686	0.8422363523573202
12	log2	1	4	200	0.8569358178053831	0.8774167358205179	0.8480583126550867
10	log2	1	4	1000	0.8540372670807453	0.8773144657067071	0.8443517369727047
8	log2	1	2	1000	0.8497308488612838	0.8765700853342677	0.8397684036393714
12	log2	2	2	600	0.8611801242236025	0.8764206729520545	0.853410876757651
12	log2	2	4	600	0.8611801242236025	0.8764206729520545	0.853410876757651
12	auto	1	2	1000	0.8611801242236025	0.8757119950649355	0.8531658395368075
12	sqrt	1	2	1000	0.8611801242236025	0.8757119950649355	0.8531658395368075
12	sqrt	1	2	600	0.8526086956521739	0.8717901881506369	0.8436362696443342
12	auto	1	2	600	0.8526086956521739	0.8717901881506369	0.8436362696443342
8	log2	1	2	600	0.8497722567287784	0.8715158764185787	0.8410184036393714
12	log2	2	4	1000	0.8568944099378882	0.8712160389659243	0.8487954921422665
12	log2	2	2	1000	0.8568944099378882	0.8712160389659243	0.8487954921422665
12	log2	1	8	1000	0.8569151138716355	0.8701301736920721	0.8489888337468983
10	log2	1	4	600	0.8511801242236026	0.8699102147852148	0.84223635235732
10	auto	1	2	600	0.8425672877846792	0.8691393240148801	0.8323221670802317
10	sqrt	1	2	600	0.8425672877846792	0.8691393240148801	0.8323221670802317
10	log2	1	2	600	0.8526293995859213	0.8689848310226991	0.8443517369727047
12	log2	1	4	1000	0.8554658385093168	0.8689735495985496	0.8476313068651778
10	log2	1	4	200	0.8425879917184265	0.8684923195084485	0.8318837882547561
12	log2	1	8	600	0.8568944099378882	0.8671126431811917	0.84973635235732
10	sqrt	1	4	600	0.8568944099378882	0.8659313106183723	0.8496825889164599
10	auto	1	4	600	0.8568944099378882	0.8659313106183723	0.8496825889164599
12	auto	1	4	600	0.851159420289855	0.864615663750306	0.8429621588089331
12	sqrt	1	4	600	0.851159420289855	0.864615663750306	0.8429621588089331
12	log2	1	8	200	0.8540579710144927	0.8631841643298819	0.8471929280397023
12	sqrt	1	4	1000	0.8468322981366461	0.8628697253905818	0.8380159222497932
12	auto	1	4	1000	0.8468322981366461	0.8628697253905818	0.8380159222497932
10	auto	1	4	1000	0.8554451345755695	0.8626936127602628	0.8483788254755996
10	sqrt	1	4	1000	0.8554451345755695	0.8626936127602628	0.8483788254755996
12	log2	1	4	600	0.8497722567287784	0.8622458575906851	0.841905500413565
8	log2	1	4	1000	0.8483229813664597	0.8621615668813944	0.8401313068651779
10	log2	2	4	1000	0.8497515527950311	0.8606496852380261	0.8417659222497932
10	log2	2	2	1000	0.8497515527950311	0.8606496852380261	0.8417659222497932
10	auto	1	2	1000	0.8411387163561077	0.8603595322590765	0.8315425971877586
10	sqrt	1	2	1000	0.8411387163561077	0.8603595322590765	0.8315425971877586
10	log2	1	2	200	0.8311801242236025	0.8587669413591783	0.8197363523573202
10	auto	1	8	1000	0.8526086956521739	0.8579452357678164	0.8458788254755996
10	sqrt	1	8	1000	0.8526086956521739	0.8579452357678164	0.8458788254755996
12	auto	1	2	200	0.8439958592132506	0.8577248767536588	0.8356555004135648
12	sqrt	1	2	200	0.8439958592132506	0.8577248767536588	0.8356555004135648
10	log2	1	8	200	0.8497515527950311	0.8568187913854995	0.8426530190239868
12	log2	2	8	600	0.8526293995859213	0.8567445345872764	0.8458788254755998
12	log2	2	8	1000	0.8540579710144927	0.856582315825829	0.8475454921422664
10	sqrt	1	2	200	0.8296273291925467	0.8558831628141972	0.8181017369727048
10	auto	1	2	200	0.8296273291925467	0.8558831628141972	0.8181017369727048
10	log2	2	2	600	0.8526086956521739	0.8556825634043378	0.8462096774193549
10	log2	2	4	600	0.8526086956521739	0.8556825634043378	0.8462096774193549
12	auto	2	4	1000	0.8511801242236026	0.8554088097753765	0.84468258891646
12	sqrt	2	4	1000	0.8511801242236026	0.8554088097753765	0.84468258891646
12	auto	2	2	1000	0.8511801242236026	0.8554088097753765	0.84468258891646
12	sqrt	2	2	1000	0.8511801242236026	0.8554088097753765	0.84468258891646
12	auto	1	4	200	0.8382608695652174	0.8552487239771722	0.82848635235732
12	sqrt	1	4	200	0.8382608695652174	0.8552487239771722	0.82848635235732
12	log2	2	2	200	0.8539958592132505	0.8550571478998898	0.8483788254755998
12	log2	2	4	200	0.8539958592132505	0.8550571478998898	0.8483788254755998
8	log2	1	4	600	0.8425672877846792	0.8543519373877666	0.8346288254755997
12	sqrt	1	8	600	0.8540372670807453	0.853791243558485	0.8483467741935484
12	auto	1	8	600	0.8540372670807453	0.853791243558485	0.8483467741935484
