max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
10	log2	1	2	1000	0.94391627543036	0.9630849289862573	0.939138145816942
10	log2	1	2	600	0.94391627543036	0.9630849289862573	0.939138145816942
10	log2	1	8	1000	0.94391627543036	0.9628698752228164	0.939138145816942
12	log2	2	2	1000	0.9425078247261347	0.9628698752228164	0.9374714791502752
12	log2	2	4	1000	0.9425078247261347	0.9628698752228164	0.9374714791502752
12	log2	1	2	1000	0.9411189358372457	0.9623908918406073	0.935889063729347
12	log2	1	8	600	0.9425273865414712	0.9623908918406073	0.9375557303960136
12	sqrt	1	4	1000	0.9425078247261347	0.9601717637201508	0.9378648701809598
12	auto	1	4	1000	0.9425078247261347	0.9601717637201508	0.9378648701809598
12	log2	1	2	200	0.9425469483568074	0.9601689708141322	0.9379491214266983
12	sqrt	1	2	600	0.9453247261345853	0.959903846153846	0.9412286913191712
12	auto	1	2	600	0.9453247261345853	0.959903846153846	0.9412286913191712
10	log2	2	8	600	0.9410993740219092	0.9598395721925133	0.9362752425911355
12	log2	2	8	600	0.9410993740219092	0.9598395721925133	0.9362752425911355
10	log2	1	4	1000	0.9411189358372457	0.9597515956529239	0.9362519669551533
12	log2	1	4	1000	0.9411189358372457	0.9597515956529239	0.9362519669551533
12	log2	1	8	1000	0.9425273865414712	0.9597515956529239	0.93791863362182
12	log2	1	8	200	0.94391627543036	0.9588594470046085	0.9395620246525047
10	log2	2	4	600	0.9425078247261347	0.9576750700280112	0.9383048124836086
10	log2	2	2	600	0.9425078247261347	0.9576750700280112	0.9383048124836086
10	auto	2	8	600	0.9438771517996869	0.9573525325249463	0.9399714791502755
10	sqrt	2	8	600	0.9438771517996869	0.9573525325249463	0.9399714791502755
10	auto	2	8	1000	0.9438771517996869	0.9573525325249463	0.9399714791502755
10	sqrt	2	8	1000	0.9438771517996869	0.9573525325249463	0.9399714791502755
10	log2	1	4	600	0.9411384976525822	0.957314620863008	0.9366991214266982
10	log2	2	8	1000	0.9396909233176839	0.9572549019607843	0.9350252425911355
10	log2	1	2	200	0.9397104851330204	0.9571507892013111	0.9350019669551534
10	log2	2	2	1000	0.9411189358372457	0.95707779886148	0.9366686336218202
10	log2	2	4	1000	0.9411189358372457	0.95707779886148	0.9366686336218202
12	log2	1	2	600	0.9397496087636933	0.9570506912442397	0.9350629425649094
10	auto	1	4	600	0.9425078247261347	0.956909090909091	0.9383120246525045
10	sqrt	1	4	600	0.9425078247261347	0.956909090909091	0.9383120246525045
8	log2	1	2	1000	0.9411384976525822	0.9568282085561497	0.9366991214266982
10	auto	1	8	1000	0.9424882629107982	0.9566646335953737	0.9382815368476265
10	sqrt	1	8	1000	0.9424882629107982	0.9566646335953737	0.9382815368476265
12	log2	2	2	200	0.9411384976525821	0.9565441176470589	0.9367528848675584
12	log2	2	4	200	0.9411384976525821	0.9565441176470589	0.9367528848675584
10	auto	1	8	600	0.9453247261345853	0.956325609873997	0.9416453579858379
10	sqrt	1	8	600	0.9453247261345853	0.956325609873997	0.9416453579858379
12	auto	1	2	1000	0.9411384976525822	0.9561555299539173	0.9367296092315762
12	sqrt	1	2	1000	0.9411384976525822	0.9561555299539173	0.9367296092315762
