colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	error	0	0.2	4	1	200	binary:logitraw	0.5	0.9486265341905318	0.9556760984587072	0.943663987334064
0.5	auc	0	0.2	4	1	200	binary:logitraw	0.5	0.9486265341905318	0.9556760984587072	0.943663987334064
0.5	error	0	0.2	6	1	600	binary:logitraw	1.0	0.9520748100526009	0.9535259740259739	0.9485759956156375
0.5	auc	0	0.2	6	1	600	binary:logitraw	1.0	0.9520748100526009	0.9535259740259739	0.9485759956156375
0.5	error	0	0.2	6	1	1000	binary:logitraw	1.0	0.9503798947983635	0.9533095238095237	0.9464926622823043
0.5	auc	0	0.2	6	1	1000	binary:logitraw	1.0	0.9503798947983635	0.9533095238095237	0.9464926622823043
0.5	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9503506721215663	0.9523890160183066	0.9459284800876873
0.5	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.9503506721215663	0.9523890160183066	0.9459284800876873
1.0	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9434833430742258	0.9523160276256251	0.9373234076239191
1.0	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9434833430742258	0.9523160276256251	0.9373234076239191
0.5	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.9434833430742255	0.951635832004253	0.9373234076239191
0.5	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.9434833430742255	0.951635832004253	0.9373234076239191
0.5	error	0	0.2	6	3	200	binary:logitraw	1.0	0.9469608416130917	0.9505590858416945	0.9423259956156377
0.5	auc	0	0.2	6	3	200	binary:logitraw	1.0	0.9469608416130917	0.9505590858416945	0.9423259956156377
1.0	auc	0	0.2	4	1	1000	binary:logitraw	1.0	0.9452074810052601	0.9499517704517704	0.9400615028620143
1.0	error	0	0.2	4	1	1000	binary:logitraw	1.0	0.9452074810052601	0.9499517704517704	0.9400615028620143
0.5	auc	0	0.2	8	1	1000	binary:logitraw	1.0	0.9469316189362944	0.9495894516111907	0.9422354159054928
0.5	error	0	0.2	8	1	1000	binary:logitraw	1.0	0.9469316189362944	0.9495894516111907	0.9422354159054928
1.0	error	0	0.2	6	1	1000	binary:logitraw	0.5	0.9434833430742255	0.9495846357866817	0.9378875898185361
1.0	auc	0	0.2	6	1	1000	binary:logitraw	0.5	0.9434833430742255	0.9495846357866817	0.9378875898185361
0.5	auc	0	0.2	8	1	1000	binary:logitraw	0.5	0.9383401519579193	0.9485424430641821	0.9321532091097309
0.5	error	0	0.2	8	1	1000	binary:logitraw	0.5	0.9383401519579193	0.9485424430641821	0.9321532091097309
0.5	error	0	0.01	6	1	1000	binary:logitraw	1.0	0.9435125657510228	0.9480247208931418	0.938068749238826
0.5	auc	0	0.01	6	1	1000	binary:logitraw	1.0	0.9435125657510228	0.9480247208931418	0.938068749238826
1.0	error	0	0.2	6	1	200	binary:logitraw	0.5	0.948626534190532	0.9478507137408739	0.9444093289489709
1.0	auc	0	0.2	6	1	200	binary:logitraw	0.5	0.948626534190532	0.9478507137408739	0.9444093289489709
1.0	auc	0	0.2	8	1	600	binary:logitraw	1.0	0.9435125657510228	0.9476521739130435	0.9381593289489709
1.0	error	0	0.2	8	1	600	binary:logitraw	1.0	0.9435125657510228	0.9476521739130435	0.9381593289489709
0.5	error	0	0.01	6	1	600	binary:logitraw	1.0	0.9400642898889539	0.9475701754385965	0.9337209231518694
0.5	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.9400642898889539	0.9475701754385965	0.9337209231518694
1.0	error	0	0.2	4	3	200	binary:logitraw	0.5	0.9366452367036819	0.9475265700483092	0.929463676775058
1.0	auc	0	0.2	4	3	200	binary:logitraw	0.5	0.9366452367036819	0.9475265700483092	0.929463676775058
0.5	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.941759205143191	0.9472880059172966	0.9358948361953476
0.5	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.941759205143191	0.9472880059172966	0.9358948361953476
0.5	auc	0	0.2	6	1	200	binary:logitraw	1.0	0.948655756867329	0.9471767676767676	0.9450640908537327
0.5	error	0	0.2	6	1	200	binary:logitraw	1.0	0.948655756867329	0.9471767676767676	0.9450640908537327
1.0	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.9331677381648158	0.9470437779230686	0.9251158506881012
1.0	error	0	0.01	6	1	600	binary:logitraw	0.5	0.9331677381648158	0.9470437779230686	0.9251158506881012
0.5	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.9383109292811221	0.9467447583152253	0.931547010108391
0.5	auc	0	0.01	4	1	1000	binary:logitraw	0.5	0.9383109292811221	0.9467447583152253	0.931547010108391
0.5	error	0	0.01	4	3	1000	binary:logitraw	0.5	0.9365867913500876	0.946598889691096	0.9294636767750578
0.5	error	0	0.01	8	3	1000	binary:logitraw	0.5	0.9383109292811221	0.946598889691096	0.9315470101083912
0.5	auc	0	0.01	4	3	1000	binary:logitraw	0.5	0.9365867913500876	0.946598889691096	0.9294636767750578
