max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
10	log2	1	2	1000	0.8986612021857925	0.9731336553945249	0.8841887524240466
6	log2	1	2	200	0.8736612021857922	0.9706926406926406	0.85530058177117
6	log2	2	8	600	0.8687158469945355	0.9694299516908214	0.8499140271493213
12	log2	1	4	200	0.8953005464480874	0.9693019943019943	0.8807181641887525
12	log2	1	4	1000	0.8969945355191257	0.9689669887278584	0.8827181641887524
10	log2	2	4	1000	0.8869945355191258	0.9687858293075685	0.8710258564964448
12	log2	2	8	600	0.895327868852459	0.9687858293075685	0.8808720103425985
10	log2	2	2	1000	0.8869945355191258	0.9687858293075685	0.8710258564964448
8	log2	1	8	1000	0.8786612021857924	0.9685882008490705	0.8615643180349062
6	log2	1	4	600	0.8669945355191256	0.9685882008490705	0.8478720103425985
8	log2	1	8	600	0.8753551912568305	0.9684215341824037	0.8576412411118293
6	log2	2	8	1000	0.8653551912568306	0.9678759501368198	0.8460258564964448
6	log2	1	4	1000	0.8620218579234973	0.9678759501368198	0.8421027795733677
6	log2	1	8	600	0.8670491803278688	0.9669915801208708	0.8479489334195216
12	auto	1	4	200	0.9003005464480875	0.9665414698023393	0.8869049773755657
12	sqrt	1	4	200	0.9003005464480875	0.9665414698023393	0.8869049773755657
12	auto	1	4	600	0.8969672131147541	0.9661027233635929	0.8830937297996122
12	sqrt	1	4	600	0.8969672131147541	0.9661027233635929	0.8830937297996122
10	log2	2	4	600	0.8870218579234974	0.9660569358178053	0.8715203619909501
12	log2	1	2	600	0.8953551912568306	0.9660569358178053	0.8811357466063349
12	log2	1	4	600	0.8920218579234975	0.9660569358178053	0.8773665158371042
10	log2	2	2	600	0.8870218579234974	0.9660569358178053	0.8715203619909501
12	log2	1	8	600	0.9003551912568305	0.9660569358178053	0.8872895927601808
12	log2	2	4	1000	0.8919945355191258	0.9658319940928637	0.8774434389140271
12	log2	2	2	1000	0.8919945355191258	0.9658319940928637	0.8774434389140271
10	sqrt	1	2	600	0.8953005464480874	0.9657950310559006	0.8812475759534584
10	auto	1	2	600	0.8953005464480874	0.9657950310559006	0.8812475759534584
10	sqrt	1	4	600	0.8969945355191257	0.9654413477022172	0.8831706528765352
12	auto	1	4	1000	0.8969945355191257	0.9654413477022172	0.8830937297996122
10	sqrt	2	4	600	0.895327868852459	0.9654413477022172	0.8811706528765353
10	sqrt	2	2	600	0.895327868852459	0.9654413477022172	0.8811706528765353
10	sqrt	1	4	1000	0.895327868852459	0.9654413477022172	0.8811706528765353
10	auto	1	4	1000	0.895327868852459	0.9654413477022172	0.8811706528765353
12	sqrt	1	4	1000	0.8969945355191257	0.9654413477022172	0.8830937297996122
10	auto	2	4	600	0.895327868852459	0.9654413477022172	0.8811706528765353
10	auto	2	2	600	0.895327868852459	0.9654413477022172	0.8811706528765353
10	auto	1	4	600	0.8969945355191257	0.9654413477022172	0.8831706528765352
12	sqrt	1	2	1000	0.9003005464480875	0.9652875015483712	0.887016806722689
12	auto	1	2	1000	0.9003005464480875	0.9652875015483712	0.887016806722689
6	auto	2	8	200	0.8670765027322404	0.9651138716356108	0.8485203619909502
6	sqrt	2	8	200	0.8670765027322404	0.9651138716356108	0.8485203619909502
12	log2	2	8	200	0.8870218579234972	0.9649669887278585	0.8716321913380737
8	log2	1	4	200	0.8820218579234973	0.9648958931567627	0.8658280542986425
6	log2	1	2	600	0.8620765027322405	0.9648757763975155	0.8425972850678732
12	log2	1	2	1000	0.8970218579234974	0.9648148148148149	0.8831706528765352
10	log2	1	4	600	0.8919945355191257	0.9648003220611916	0.8775552682611506
6	auto	2	2	600	0.8719945355191256	0.9648003220611916	0.8541706528765353
10	sqrt	1	2	1000	0.8936612021857924	0.9648003220611916	0.8792475759534584
6	auto	2	4	600	0.8719945355191256	0.9648003220611916	0.8541706528765353
12	log2	1	8	1000	0.895327868852459	0.9648003220611916	0.8813244990303813
6	sqrt	2	4	600	0.8719945355191256	0.9648003220611916	0.8541706528765353
6	sqrt	2	2	600	0.8719945355191256	0.9648003220611916	0.8541706528765353
10	auto	1	2	1000	0.8936612021857924	0.9648003220611916	0.8792475759534584
8	sqrt	1	2	600	0.8903551912568306	0.9646336553945251	0.8755552682611507
8	auto	1	2	600	0.8903551912568306	0.9646336553945251	0.8755552682611507
8	log2	2	2	1000	0.8769945355191258	0.9646026936026935	0.8599398836457659
8	log2	2	4	1000	0.8769945355191258	0.9646026936026935	0.8599398836457659
6	log2	1	2	1000	0.8620765027322405	0.9645013802622499	0.8425972850678732
10	log2	2	8	200	0.8870218579234974	0.9644524959742352	0.87178603749192
8	log2	1	2	1000	0.8769945355191258	0.9643862433862435	0.8598629605688428
8	log2	1	2	600	0.8786612021857925	0.9643862433862435	0.8619398836457661
8	log2	1	2	200	0.885327868852459	0.9643862433862435	0.8697860374919199
6	auto	1	2	600	0.8720218579234972	0.9642713365539454	0.8542475759534582
6	sqrt	1	2	600	0.8720218579234972	0.9642713365539454	0.8542475759534582
8	log2	1	4	1000	0.8753551912568307	0.9642195767195767	0.8580168067226891
6	auto	2	8	600	0.8719945355191256	0.9635882008490704	0.8542475759534582
6	sqrt	2	8	600	0.8719945355191256	0.9635882008490704	0.8542475759534582
8	log2	2	2	600	0.8753278688524591	0.9633717506326203	0.8580168067226891
8	log2	2	4	600	0.8753278688524591	0.9633717506326203	0.8580168067226891
10	auto	1	2	200	0.895327868852459	0.9631436781609196	0.8816651583710406
10	sqrt	1	2	200	0.895327868852459	0.9631436781609196	0.8816651583710406
6	log2	2	2	1000	0.8587158469945356	0.9622484971169183	0.8387860374919199
6	log2	2	4	1000	0.8587158469945356	0.9622484971169183	0.8387860374919199
8	sqrt	2	2	600	0.8836885245901641	0.9622236024844721	0.8681266968325791
8	auto	2	4	600	0.8836885245901641	0.9622236024844721	0.8681266968325791
10	auto	1	8	200	0.8903551912568307	0.9622236024844721	0.875972850678733
10	auto	1	8	600	0.8920218579234973	0.9622236024844721	0.8778959276018099
8	sqrt	2	4	600	0.8836885245901641	0.9622236024844721	0.8681266968325791
8	auto	2	2	600	0.8836885245901641	0.9622236024844721	0.8681266968325791
10	sqrt	1	8	200	0.8903551912568307	0.9622236024844721	0.875972850678733
10	sqrt	1	8	600	0.8920218579234973	0.9622236024844721	0.8778959276018099
10	log2	1	2	600	0.8970218579234974	0.9620714285714286	0.8836651583710408
12	log2	2	2	600	0.8936612021857924	0.962044115304985	0.8798190045248869
10	log2	1	8	600	0.8903278688524591	0.962044115304985	0.8760497737556561
12	log2	2	4	600	0.8936612021857924	0.962044115304985	0.8798190045248869
10	log2	1	4	1000	0.888688524590164	0.9618902691511387	0.8740497737556561
10	log2	2	8	600	0.8870218579234972	0.9618902691511387	0.8721266968325792
8	sqrt	1	4	1000	0.8870218579234972	0.9618902691511387	0.8720497737556562
8	auto	1	4	600	0.888688524590164	0.9618902691511387	0.8740497737556561
8	auto	1	4	1000	0.8870218579234972	0.9618902691511387	0.8720497737556562
8	sqrt	1	4	600	0.888688524590164	0.9618902691511387	0.8740497737556561
10	sqrt	1	4	200	0.8953278688524591	0.9617763532763532	0.881700064641241
10	auto	1	4	200	0.8953278688524591	0.9617763532763532	0.881700064641241
12	auto	1	2	600	0.8969945355191257	0.9617262479871176	0.8836651583710408
