C	gamma	kernel	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
1.0	0.01	rbf	0.9075471698113207	0.9444711824123588	0.8938588796955733
0.01	0.01	linear	0.9	0.940988327547925	0.8843350701717638
0.01	0.1	linear	0.9	0.940988327547925	0.8843350701717638
0.01	1.0	linear	0.9	0.940988327547925	0.8843350701717638
0.01	100.0	linear	0.9	0.940988327547925	0.8843350701717638
0.01	1000.0	linear	0.9	0.940988327547925	0.8843350701717638
100.0	0.01	rbf	0.9075471698113209	0.9068671723872962	0.8999380323977098
10.0	0.01	rbf	0.9075471698113209	0.9068671723872962	0.8999380323977098
1000.0	0.01	rbf	0.9075471698113209	0.9068671723872962	0.8999380323977098
0.1	0.1	linear	0.8924528301886792	0.8814729643608363	0.8856424993017736
0.1	1000.0	linear	0.8924528301886792	0.8814729643608363	0.8856424993017736
0.1	100.0	linear	0.8924528301886792	0.8814729643608363	0.8856424993017736
0.1	1.0	linear	0.8924528301886792	0.8814729643608363	0.8856424993017736
0.1	0.01	linear	0.8924528301886792	0.8814729643608363	0.8856424993017736
1000.0	0.01	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
100.0	1000.0	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
1000.0	0.1	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
100.0	100.0	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
1000.0	1.0	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
100.0	1.0	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
100.0	0.1	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
1000.0	100.0	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
1000.0	1000.0	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
100.0	0.01	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
10.0	1000.0	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
10.0	100.0	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
10.0	1.0	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
10.0	0.1	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
10.0	0.01	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
1.0	1.0	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
1.0	1000.0	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
1.0	100.0	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
1.0	0.01	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
1.0	0.1	linear	0.8849056603773585	0.8699857250779314	0.878365015360983
10.0	0.1	rbf	0.6075471698113207	0.4	0.5094155844155843
1000.0	0.1	rbf	0.6075471698113207	0.4	0.5094155844155843
100.0	0.1	rbf	0.6075471698113207	0.4	0.5094155844155843
1.0	0.1	rbf	0.6018867924528302	0.1	0.5023809523809524
0.1	0.01	rbf	0.6	0.0	0.5
0.01	1000.0	rbf	0.6	0.0	0.5
1.0	1000.0	rbf	0.6	0.0	0.5
0.01	100.0	rbf	0.6	0.0	0.5
100.0	1000.0	rbf	0.6	0.0	0.5
1000.0	1.0	rbf	0.6	0.0	0.5
0.01	1.0	rbf	0.6	0.0	0.5
1000.0	100.0	rbf	0.6	0.0	0.5
0.01	0.1	rbf	0.6	0.0	0.5
0.1	0.1	rbf	0.6	0.0	0.5
0.1	1000.0	rbf	0.6	0.0	0.5
0.1	1.0	rbf	0.6	0.0	0.5
100.0	100.0	rbf	0.6	0.0	0.5
0.1	100.0	rbf	0.6	0.0	0.5
100.0	1.0	rbf	0.6	0.0	0.5
0.01	0.01	rbf	0.6	0.0	0.5
10.0	1000.0	rbf	0.6	0.0	0.5
10.0	100.0	rbf	0.6	0.0	0.5
1.0	1.0	rbf	0.6	0.0	0.5
10.0	1.0	rbf	0.6	0.0	0.5
1.0	100.0	rbf	0.6	0.0	0.5
1000.0	1000.0	rbf	0.6	0.0	0.5
