max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
12	sqrt	2	2	600	0.8632352941176469	0.8813609608026578	0.8546861184792218
12	sqrt	2	4	600	0.8632352941176469	0.8813609608026578	0.8546861184792218
10	sqrt	2	2	1000	0.8602941176470589	0.8789236323072529	0.8516799292661361
10	sqrt	2	4	1000	0.8602941176470589	0.8789236323072529	0.8516799292661361
12	log2	2	4	200	0.8455882352941175	0.8752303148047922	0.8344385499557914
12	log2	2	2	200	0.8455882352941175	0.8752303148047922	0.8344385499557914
12	log2	2	2	600	0.8470588235294118	0.8713235451250292	0.836604774535809
12	log2	2	4	600	0.8470588235294118	0.8713235451250292	0.836604774535809
12	sqrt	2	2	1000	0.8588235294117647	0.8707019284894673	0.850839964633068
12	sqrt	2	4	1000	0.8588235294117647	0.8707019284894673	0.850839964633068
10	log2	2	4	1000	0.8455882352941175	0.8689026735235309	0.8357648099027409
10	log2	2	2	1000	0.8455882352941175	0.8689026735235309	0.8357648099027409
12	sqrt	2	2	200	0.8558823529411764	0.8686757244544884	0.847391688770999
12	sqrt	2	4	200	0.8558823529411764	0.8686757244544884	0.847391688770999
10	log2	2	4	600	0.8455882352941175	0.8680767453337583	0.8357648099027408
10	log2	2	2	600	0.8455882352941175	0.8680767453337583	0.8357648099027408
12	log2	2	4	1000	0.8455882352941175	0.867077528605827	0.8353227232537576
12	log2	2	2	1000	0.8455882352941175	0.867077528605827	0.8353227232537576
10	sqrt	2	4	600	0.8544117647058822	0.8657967391803598	0.8461096374889477
10	sqrt	2	2	600	0.8544117647058822	0.8657967391803598	0.8461096374889477
12	sqrt	2	10	600	0.8544117647058822	0.8657290338826102	0.846551724137931
10	sqrt	2	4	200	0.85	0.863497873462375	0.8409372236958443
10	sqrt	2	2	200	0.85	0.863497873462375	0.8409372236958443
10	sqrt	2	8	1000	0.8485294117647058	0.8606844779934024	0.8405393457117594
8	sqrt	2	4	600	0.8426470588235293	0.8578627711279314	0.8336427939876216
8	sqrt	2	2	600	0.8426470588235293	0.8578627711279314	0.8336427939876216
10	sqrt	2	8	600	0.8470588235294118	0.8570220847807054	0.838815207780725
10	sqrt	2	10	1000	0.8485294117647058	0.8565709836703752	0.8409814323607427
10	log2	2	8	600	0.8397058823529411	0.8565151898272985	0.8306366047745358
12	log2	2	8	600	0.8426470588235293	0.856104592829964	0.8340848806366049
8	sqrt	2	4	1000	0.8411764705882353	0.8559557522209126	0.8319186560565871
8	sqrt	2	2	1000	0.8411764705882353	0.8559557522209126	0.8319186560565871
12	sqrt	2	8	1000	0.85	0.8554823418016821	0.8427055702917772
10	log2	2	10	1000	0.8426470588235293	0.8551179707389386	0.8345269672855877
12	sqrt	2	10	1000	0.85	0.8548090299821756	0.8431476569407603
12	sqrt	4	10	600	0.8470588235294118	0.8545094597520118	0.8396993810786914
8	log2	2	2	600	0.8352941176470589	0.8543133292661029	0.8254641909814324
8	log2	2	4	600	0.8352941176470589	0.8543133292661029	0.8254641909814324
10	log2	2	8	1000	0.8411764705882353	0.8538956995977237	0.8328028293545534
12	log2	2	8	1000	0.8397058823529411	0.852966612927631	0.8310786914235191
12	log2	2	10	600	0.8441176470588235	0.8529593179002655	0.8362511052166225
10	sqrt	2	10	600	0.8470588235294118	0.8529123564558347	0.8396993810786914
12	log2	2	10	1000	0.8441176470588235	0.8527595280444631	0.8366931918656055
10	log2	2	4	200	0.8382352941176471	0.8523382831254684	0.8293545534924844
10	log2	2	2	200	0.8382352941176471	0.8523382831254684	0.8293545534924844
10	log2	2	10	600	0.8411764705882353	0.851818807009115	0.8336870026525199
10	log2	2	8	200	0.8411764705882353	0.851724241923751	0.8328028293545536
12	sqrt	2	8	600	0.8470588235294118	0.8509655768365445	0.8396993810786914
10	sqrt	4	10	1000	0.8397058823529411	0.8499855461052664	0.8315207780725024
8	log2	2	2	1000	0.8367647058823529	0.849199718322657	0.8280725022104333
8	log2	2	4	1000	0.8367647058823529	0.849199718322657	0.8280725022104333
8	sqrt	2	8	600	0.8352941176470587	0.849171670444709	0.8259062776304157
8	sqrt	2	8	1000	0.8352941176470589	0.8488942895357491	0.8263483642793987
12	sqrt	2	10	200	0.8426470588235293	0.8486995709604406	0.8349690539345712
12	sqrt	4	10	1000	0.8470588235294118	0.8481666503874633	0.8405835543766578
10	sqrt	2	8	200	0.8382352941176471	0.8481634530344208	0.8293545534924845
12	sqrt	2	8	200	0.848529411764706	0.84800806951669	0.8414235190097259
12	log2	2	10	200	0.8382352941176471	0.8448294800226963	0.8306808134394341
10	sqrt	4	8	600	0.8382352941176471	0.8431603056854664	0.8302387267904509
10	sqrt	4	2	600	0.8382352941176471	0.8431603056854664	0.8302387267904509
10	sqrt	4	4	600	0.8382352941176471	0.8431603056854664	0.8302387267904509
8	log2	2	8	1000	0.8323529411764706	0.8430806072662056	0.8237842617152962
12	log2	2	8	200	0.8352941176470587	0.8430256362827577	0.826790450928382
10	sqrt	4	10	600	0.8352941176470587	0.8414381799331864	0.827232537577365
12	log2	4	10	1000	0.8397058823529411	0.8411132692253382	0.8332891246684351
10	sqrt	4	4	1000	0.8382352941176471	0.8396719788601941	0.8315649867374004
10	sqrt	4	8	1000	0.8382352941176471	0.8396719788601941	0.8315649867374004
10	sqrt	4	2	1000	0.8382352941176471	0.8396719788601941	0.8315649867374004
12	sqrt	4	8	1000	0.8426470588235293	0.8389624342387499	0.8371794871794872
12	sqrt	4	4	1000	0.8426470588235293	0.8389624342387499	0.8371794871794872
12	sqrt	4	2	1000	0.8426470588235293	0.8389624342387499	0.8371794871794872
10	log2	4	8	1000	0.8323529411764706	0.8388721302278179	0.8246684350132625
10	log2	4	2	1000	0.8323529411764706	0.8388721302278179	0.8246684350132625
10	log2	4	4	1000	0.8323529411764706	0.8388721302278179	0.8246684350132625
8	sqrt	2	10	600	0.8308823529411764	0.8382616996847545	0.8225022104332449
12	sqrt	4	8	600	0.8411764705882353	0.8374102069428156	0.8354553492484527
12	sqrt	4	4	600	0.8411764705882353	0.8374102069428156	0.8354553492484527
12	sqrt	4	2	600	0.8411764705882353	0.8374102069428156	0.8354553492484527
8	log2	2	10	1000	0.8323529411764706	0.8373776246078286	0.8251105216622457
12	log2	4	10	600	0.8352941176470589	0.8364192655986133	0.8285587975243148
8	sqrt	2	10	1000	0.8338235294117646	0.8357842889027098	0.826392572944297
12	sqrt	4	10	200	0.8411764705882352	0.8356026427276427	0.8350132625994695
