activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
logistic	0.001	True	(100,)	invscaling	500	adam	0.856108597285068	0.9677777777777777	0.823483102918587
logistic	0.01	True	(100,)	adaptive	1000	adam	0.856108597285068	0.9677777777777777	0.823483102918587
logistic	0.001	True	(100,)	constant	500	adam	0.856108597285068	0.9677777777777777	0.823483102918587
logistic	0.001	True	(100,)	invscaling	1000	adam	0.856108597285068	0.9677777777777777	0.823483102918587
logistic	0.1	True	(100,)	invscaling	500	adam	0.8522247360482655	0.9677777777777777	0.8186021505376345
logistic	0.001	True	(100,)	adaptive	500	adam	0.856108597285068	0.9677777777777777	0.823483102918587
logistic	0.001	True	(100,)	adaptive	1000	adam	0.856108597285068	0.9677777777777777	0.823483102918587
logistic	0.1	True	(100,)	constant	1000	adam	0.8522247360482655	0.9677777777777777	0.8186021505376345
logistic	0.1	True	(100,)	constant	500	adam	0.8522247360482655	0.9677777777777777	0.8186021505376345
logistic	0.1	True	(100,)	adaptive	500	adam	0.8522247360482655	0.9677777777777777	0.8186021505376345
logistic	0.001	True	(100,)	constant	1000	adam	0.856108597285068	0.9677777777777777	0.823483102918587
logistic	0.1	True	(100,)	adaptive	1000	adam	0.8522247360482655	0.9677777777777777	0.8186021505376345
logistic	0.01	True	(100,)	adaptive	500	adam	0.856108597285068	0.9677777777777777	0.823483102918587
logistic	0.01	True	(100,)	invscaling	1000	adam	0.856108597285068	0.9677777777777777	0.823483102918587
logistic	0.01	True	(100,)	invscaling	500	adam	0.856108597285068	0.9677777777777777	0.823483102918587
logistic	0.01	True	(100,)	constant	1000	adam	0.856108597285068	0.9677777777777777	0.823483102918587
logistic	0.01	True	(100,)	constant	500	adam	0.856108597285068	0.9677777777777777	0.823483102918587
logistic	0.1	True	(100,)	invscaling	1000	adam	0.8522247360482655	0.9677777777777777	0.8186021505376345
logistic	0.001	True	(50,)	constant	500	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.001	True	(50,)	constant	1000	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.001	True	(50,)	invscaling	500	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.001	True	(50,)	invscaling	1000	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.01	True	(50,)	constant	500	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.001	True	(50,)	adaptive	500	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.001	True	(50,)	adaptive	1000	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.01	True	(50,)	constant	1000	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.01	True	(50,)	adaptive	1000	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.01	True	(50,)	adaptive	500	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.1	True	(50,)	constant	500	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.01	True	(50,)	invscaling	1000	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.1	True	(50,)	adaptive	500	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.1	True	(50,)	constant	1000	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.1	True	(50,)	invscaling	500	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.1	True	(50,)	invscaling	1000	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.01	True	(50,)	invscaling	500	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
logistic	0.1	True	(50,)	adaptive	1000	adam	0.8288838612368024	0.9622481684981686	0.789673579109063
relu	0.1	True	(100, 100)	adaptive	1000	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.001	True	(100, 100)	constant	1000	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.01	True	(100, 100)	invscaling	500	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.01	True	(100, 100)	invscaling	1000	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.01	True	(100, 100)	constant	500	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.01	True	(100, 100)	adaptive	500	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.01	True	(100, 100)	adaptive	1000	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.001	True	(100, 100)	constant	500	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.001	True	(100, 100)	invscaling	500	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.001	True	(100, 100)	invscaling	1000	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.001	True	(100, 100)	adaptive	500	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.1	True	(100, 100)	invscaling	500	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.1	True	(100, 100)	constant	1000	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.1	True	(100, 100)	invscaling	1000	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.1	True	(100, 100)	adaptive	500	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.001	True	(100, 100)	adaptive	1000	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.1	True	(100, 100)	constant	500	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
relu	0.01	True	(100, 100)	constant	1000	adam	0.854185520361991	0.9598997493734336	0.8234715821812596
identity	0.001	True	(50, 50)	adaptive	1000	sgd	0.8581447963800904	0.9583333333333334	0.8268701996927803
identity	0.1	True	(50, 50)	adaptive	1000	sgd	0.8581447963800904	0.9583333333333334	0.8268701996927803
identity	0.01	True	(50, 50)	adaptive	500	sgd	0.8581447963800904	0.9583333333333334	0.8268701996927803
identity	0.01	True	(50, 50)	adaptive	1000	sgd	0.8581447963800904	0.9583333333333334	0.8268701996927803
identity	0.001	True	(50, 50)	adaptive	500	sgd	0.8581447963800904	0.9583333333333334	0.8268701996927803
identity	0.1	True	(50, 50)	adaptive	500	sgd	0.8581447963800904	0.9583333333333334	0.8268701996927803
relu	0.1	True	(50, 50)	adaptive	1000	adam	0.87579185520362	0.9555555555555555	0.8503763440860215
