colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	error	0	0.01	6	1	1000	binary:logitraw	1.0	0.9507227891156462	0.9790598290598289	0.9358475648323846
0.5	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9507227891156462	0.9790598290598289	0.9358475648323846
0.5	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.9507227891156462	0.9790598290598289	0.9358475648323846
0.5	auc	0	0.01	6	1	1000	binary:logitraw	1.0	0.9507227891156462	0.9790598290598289	0.9358475648323846
0.5	error	0	0.01	8	3	1000	binary:logitraw	1.0	0.9486394557823129	0.9777777777777779	0.9329063883617964
0.5	error	0	0.01	8	3	600	binary:logitraw	1.0	0.9486394557823129	0.9777777777777779	0.9329063883617964
0.5	error	0	0.01	8	3	600	binary:logitraw	0.5	0.9444727891156462	0.9777777777777779	0.92702403542062
0.5	auc	0	0.01	4	1	600	binary:logitraw	1.0	0.9465986394557824	0.9777777777777779	0.9301286105840185
0.5	error	0	0.01	4	3	600	binary:logitraw	1.0	0.9424319727891156	0.9777777777777779	0.9242462576428421
0.5	error	0	0.01	4	1	600	binary:logitraw	1.0	0.9465986394557824	0.9777777777777779	0.9301286105840185
0.5	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.9444727891156462	0.9777777777777779	0.92702403542062
0.5	auc	0	0.01	8	3	1000	binary:logitraw	1.0	0.9486394557823129	0.9777777777777779	0.9329063883617964
0.5	error	0	0.01	6	3	600	binary:logitraw	1.0	0.9486394557823129	0.9777777777777779	0.9329063883617964
0.5	error	0	0.01	6	3	600	binary:logitraw	0.5	0.9444727891156462	0.9777777777777779	0.92702403542062
0.5	auc	0	0.01	6	3	600	binary:logitraw	1.0	0.9486394557823129	0.9777777777777779	0.9329063883617964
0.5	auc	0	0.01	8	3	600	binary:logitraw	1.0	0.9486394557823129	0.9777777777777779	0.9329063883617964
0.5	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.9444727891156462	0.9777777777777779	0.92702403542062
0.5	auc	0	0.01	4	3	600	binary:logitraw	1.0	0.9424319727891156	0.9777777777777779	0.9242462576428421
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9424744897959185	0.9762626262626263	0.9244096563356525
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9424744897959185	0.9762626262626263	0.9244096563356525
0.5	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.934311224489796	0.9751515151515152	0.9132985452245415
0.5	error	0	0.01	6	1	200	binary:logitraw	0.5	0.934311224489796	0.9751515151515152	0.9132985452245415
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.9322278911564625	0.9751515151515152	0.9103573687539532
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.9322278911564625	0.9751515151515152	0.9103573687539532
0.5	error	0	0.01	4	1	200	binary:logitraw	0.5	0.9259778911564626	0.9737500000000001	0.901697238034999
0.5	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.9259778911564626	0.9737500000000001	0.901697238034999
0.5	auc	0	0.2	6	3	200	binary:logitraw	0.5	0.9445153061224489	0.9730158730158731	0.9283523086654016
0.5	auc	0	0.2	8	3	200	binary:logitraw	0.5	0.9445153061224489	0.9730158730158731	0.9283523086654016
