activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
logistic	0.001	True	(100, 100)	adaptive	1000	adam	0.9183634992458523	0.9652923976608188	0.9027035330261137
logistic	0.001	True	(100, 100)	invscaling	1000	adam	0.9183634992458523	0.9652923976608188	0.9027035330261137
logistic	0.001	True	(100, 100)	invscaling	500	adam	0.9183634992458523	0.9652923976608188	0.9027035330261137
logistic	0.001	True	(100, 100)	constant	1000	adam	0.9183634992458523	0.9652923976608188	0.9027035330261137
logistic	0.001	True	(100, 100)	constant	500	adam	0.9183634992458523	0.9652923976608188	0.9027035330261137
logistic	0.001	True	(100, 100)	adaptive	500	adam	0.9183634992458523	0.9652923976608188	0.9027035330261137
logistic	0.01	True	(100, 100)	invscaling	500	adam	0.9145173453996984	0.9606140350877193	0.8987096774193548
logistic	0.01	True	(100, 100)	adaptive	1000	adam	0.9145173453996984	0.9606140350877193	0.8987096774193548
logistic	0.01	True	(100, 100)	invscaling	1000	adam	0.9145173453996984	0.9606140350877193	0.8987096774193548
logistic	0.01	True	(100, 100)	adaptive	500	adam	0.9145173453996984	0.9606140350877193	0.8987096774193548
logistic	0.01	True	(100, 100)	constant	1000	adam	0.9145173453996984	0.9606140350877193	0.8987096774193548
logistic	0.01	True	(100, 100)	constant	500	adam	0.9145173453996984	0.9606140350877193	0.8987096774193548
relu	0.01	True	(50, 50)	constant	500	lbfgs	0.9631221719457013	0.9525974025974027	0.962031490015361
relu	0.001	True	(50, 50)	constant	500	lbfgs	0.9631221719457013	0.9525974025974027	0.962031490015361
relu	0.001	True	(50, 50)	constant	1000	lbfgs	0.9631221719457013	0.9525974025974027	0.962031490015361
relu	0.001	True	(50, 50)	invscaling	500	lbfgs	0.9631221719457013	0.9525974025974027	0.962031490015361
relu	0.001	True	(50, 50)	adaptive	500	lbfgs	0.9631221719457013	0.9525974025974027	0.962031490015361
relu	0.01	True	(50, 50)	constant	1000	lbfgs	0.9631221719457013	0.9525974025974027	0.962031490015361
relu	0.01	True	(50, 50)	invscaling	500	lbfgs	0.9631221719457013	0.9525974025974027	0.962031490015361
relu	0.01	True	(50, 50)	invscaling	1000	lbfgs	0.9631221719457013	0.9525974025974027	0.962031490015361
relu	0.001	True	(50, 50)	adaptive	1000	lbfgs	0.9631221719457013	0.9525974025974027	0.962031490015361
relu	0.01	True	(50, 50)	adaptive	500	lbfgs	0.9631221719457013	0.9525974025974027	0.962031490015361
relu	0.01	True	(50, 50)	adaptive	1000	lbfgs	0.9631221719457013	0.9525974025974027	0.962031490015361
relu	0.001	True	(50, 50)	invscaling	1000	lbfgs	0.9631221719457013	0.9525974025974027	0.962031490015361
relu	0.001	True	(100,)	adaptive	1000	adam	0.9202111613876319	0.9523558897243107	0.9075076804915515
relu	0.001	True	(100,)	adaptive	500	adam	0.9202111613876319	0.9523558897243107	0.9075076804915515
relu	0.001	True	(100,)	invscaling	1000	adam	0.9202111613876319	0.9523558897243107	0.9075076804915515
relu	0.001	True	(100,)	invscaling	500	adam	0.9202111613876319	0.9523558897243107	0.9075076804915515
relu	0.001	True	(100,)	constant	500	adam	0.9202111613876319	0.9523558897243107	0.9075076804915515
relu	0.001	True	(100,)	constant	1000	adam	0.9202111613876319	0.9523558897243107	0.9075076804915515
relu	0.01	True	(50,)	constant	500	lbfgs	0.9611236802413273	0.9484848484848485	0.9602995391705068
relu	0.01	True	(50,)	adaptive	500	lbfgs	0.9611236802413273	0.9484848484848485	0.9602995391705068
relu	0.01	True	(50,)	adaptive	1000	lbfgs	0.9611236802413273	0.9484848484848485	0.9602995391705068
relu	0.01	True	(50,)	invscaling	1000	lbfgs	0.9611236802413273	0.9484848484848485	0.9602995391705068
relu	0.01	True	(50,)	invscaling	500	lbfgs	0.9611236802413273	0.9484848484848485	0.9602995391705068
relu	0.01	True	(50,)	constant	1000	lbfgs	0.9611236802413273	0.9484848484848485	0.9602995391705068
relu	0.01	True	(100, 100)	constant	500	adam	0.9241704374057316	0.9480701754385965	0.9133410138248849
relu	0.001	True	(100, 100)	adaptive	1000	adam	0.9241704374057316	0.9480701754385965	0.9133410138248849
relu	0.01	True	(100,)	constant	500	adam	0.9221719457013574	0.9480701754385965	0.9107219662058371
relu	0.001	True	(100, 100)	adaptive	500	adam	0.9241704374057316	0.9480701754385965	0.9133410138248849
relu	0.01	True	(100,)	constant	1000	adam	0.9221719457013574	0.9480701754385965	0.9107219662058371
relu	0.01	True	(100,)	invscaling	500	adam	0.9221719457013574	0.9480701754385965	0.9107219662058371
relu	0.001	True	(100, 100)	invscaling	1000	adam	0.9241704374057316	0.9480701754385965	0.9133410138248849
relu	0.01	True	(100,)	invscaling	1000	adam	0.9221719457013574	0.9480701754385965	0.9107219662058371
relu	0.001	True	(100, 100)	constant	500	adam	0.9241704374057316	0.9480701754385965	0.9133410138248849
relu	0.001	True	(100, 100)	invscaling	500	adam	0.9241704374057316	0.9480701754385965	0.9133410138248849
relu	0.01	True	(100,)	adaptive	500	adam	0.9221719457013574	0.9480701754385965	0.9107219662058371
