max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
12	sqrt	2	8	200	0.9188679245283019	0.9591711229946522	0.9054727866219802
12	sqrt	2	8	600	0.9188679245283018	0.9580613919515522	0.9055810117302053
10	log2	2	10	600	0.9113207547169813	0.957666135034556	0.8961654273146209
12	log2	2	10	600	0.9075471698113209	0.956940836940837	0.891295297444491
12	log2	2	10	1000	0.9113207547169813	0.9529292929292928	0.8968756545873481
10	log2	2	2	1000	0.9056603773584904	0.9516776790461001	0.8896823942186846
10	log2	2	4	1000	0.9056603773584904	0.9516776790461001	0.8896823942186846
10	log2	2	4	600	0.9056603773584904	0.9513508816604792	0.8897906193269097
10	log2	2	2	600	0.9056603773584904	0.9513508816604792	0.8897906193269097
10	log2	2	8	600	0.909433962264151	0.9513508816604792	0.8946029273146209
8	sqrt	2	8	600	0.9150943396226413	0.948094370818156	0.9025138336126239
12	sqrt	2	8	1000	0.9113207547169813	0.9480478937986678	0.8977519288507192
10	sqrt	2	2	600	0.9132075471698113	0.9470469399881164	0.9001328812316716
10	sqrt	2	4	600	0.9132075471698113	0.9470469399881164	0.9001328812316716
12	log2	2	4	600	0.9	0.9465782828282828	0.8835166177908114
12	log2	2	2	600	0.9	0.9465782828282828	0.8835166177908114
10	sqrt	2	2	1000	0.9113207547169813	0.9454292929292928	0.8978601539589443
10	sqrt	2	4	1000	0.9113207547169813	0.9454292929292928	0.8978601539589443
12	sqrt	2	4	1000	0.909433962264151	0.944534821903243	0.896081203742494
12	sqrt	2	2	1000	0.909433962264151	0.944534821903243	0.896081203742494
12	log2	2	8	1000	0.9075471698113209	0.9438101842220835	0.8937002513615416
12	log2	2	10	200	0.9037735849056603	0.9432513994433499	0.8887797182656054
10	sqrt	2	8	200	0.9132075471698113	0.9432213506718823	0.9006340769445608
12	log2	2	8	600	0.9018867924528303	0.9431909891756438	0.8866656193269098
12	log2	2	4	1000	0.9018867924528301	0.9431157397776391	0.8867160225527162
12	log2	2	2	1000	0.9018867924528301	0.9431157397776391	0.8867160225527162
10	log2	2	8	1000	0.9037735849056604	0.9431157397776391	0.8890969749336686
10	log2	2	10	1000	0.9018867924528301	0.9430943708181561	0.8866656193269098
