colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.9140066394279878	0.9294920618639783	0.9069478951444895
0.5	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.9140066394279878	0.9294920618639783	0.9069478951444895
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9003958120531154	0.9249939722987388	0.891102638122762
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9003958120531154	0.9249939722987388	0.891102638122762
0.5	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.8913687436159347	0.9244890308568905	0.8800275537504639
0.5	error	0	0.01	8	3	600	binary:logitraw	0.5	0.8913687436159347	0.9244890308568905	0.8800275537504639
0.5	error	0	0.2	4	1	600	binary:logitraw	1.0	0.919637385086823	0.9240683218014638	0.9147108438517106
0.5	auc	0	0.2	4	1	600	binary:logitraw	1.0	0.919637385086823	0.9240683218014638	0.9147108438517106
0.5	error	0	0.01	8	1	200	binary:logitraw	1.0	0.8969867211440243	0.9238899858574905	0.8867487486295536
0.5	auc	0	0.01	8	1	200	binary:logitraw	1.0	0.8969867211440243	0.9238899858574905	0.8867487486295536
1.0	error	0	0.2	4	1	200	binary:logitraw	0.5	0.9185137895812051	0.9238051581025714	0.9134306162556938
1.0	auc	0	0.2	4	1	200	binary:logitraw	0.5	0.9185137895812051	0.9238051581025714	0.9134306162556938
0.5	error	0	0.01	6	3	600	binary:logitraw	0.5	0.8879724208375894	0.9237760183791723	0.876009061574077
0.5	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.8879724208375894	0.9237760183791723	0.876009061574077
1.0	auc	0	0.01	8	3	1000	binary:logitraw	0.5	0.9049540347293157	0.923188189949026	0.8968790027226559
1.0	error	0	0.01	8	3	1000	binary:logitraw	0.5	0.9049540347293157	0.923188189949026	0.8968790027226559
0.5	auc	0	0.01	4	3	600	binary:logitraw	0.5	0.8766087844739531	0.9231618211800849	0.8621412970484178
0.5	error	0	0.01	4	3	600	binary:logitraw	0.5	0.8766087844739531	0.9231618211800849	0.8621412970484178
0.5	auc	0	0.01	8	3	1000	binary:logitraw	0.5	0.9004085801838612	0.9223368536603831	0.8914924510125749
