colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.7911764705882353	0.9037539872408293	0.7635720601237842
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.7911764705882353	0.9037539872408293	0.7635720601237842
0.5	error	0	0.01	6	1	200	binary:logitraw	0.5	0.776470588235294	0.8983031107179714	0.7463306808134395
0.5	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.776470588235294	0.8983031107179714	0.7463306808134395
1.0	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.7955882352941176	0.8866839156715317	0.7700707338638373
1.0	error	0	0.01	8	1	200	binary:logitraw	0.5	0.7955882352941176	0.8866839156715317	0.7700707338638373
0.5	error	0	0.01	4	1	200	binary:logitraw	0.5	0.7470588235294118	0.8850602776995966	0.7118479221927497
0.5	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.7470588235294118	0.8850602776995966	0.7118479221927497
1.0	error	0	0.01	6	3	600	binary:logitraw	0.5	0.8088235294117647	0.8778575225943648	0.7873563218390804
1.0	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.8088235294117647	0.8778575225943648	0.7873563218390804
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.8088235294117647	0.877528379028379	0.7877984084880637
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.8088235294117647	0.877528379028379	0.7877984084880637
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.8073529411764705	0.8774283747653312	0.7865163572060123
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.8073529411764705	0.8774283747653312	0.7865163572060123
1.0	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.8132352941176471	0.8768847899282681	0.7929708222811671
1.0	error	0	0.01	8	1	600	binary:logitraw	0.5	0.8132352941176471	0.8768847899282681	0.7929708222811671
0.5	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.7294117647058824	0.8761623000322689	0.6907161803713527
0.5	error	0	0.01	4	3	200	binary:logitraw	0.5	0.7294117647058824	0.8761623000322689	0.6907161803713527
0.5	error	0	0.01	6	3	600	binary:logitraw	0.5	0.8029411764705883	0.8760397659167681	0.7809018567639257
0.5	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.8029411764705883	0.8760397659167681	0.7809018567639257
1.0	error	0	0.01	8	3	600	binary:logitraw	0.5	0.8102941176470588	0.8755948335925453	0.789522546419098
1.0	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.8102941176470588	0.8755948335925453	0.789522546419098
1.0	error	0	0.01	4	1	600	binary:logitraw	0.5	0.8073529411764705	0.8743189412926254	0.7860742705570292
1.0	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.8073529411764705	0.8743189412926254	0.7860742705570292
1.0	error	0	0.01	6	1	200	binary:logitraw	0.5	0.7823529411764706	0.8729734890974626	0.7558797524314766
1.0	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.7823529411764706	0.8729734890974626	0.7558797524314766
0.5	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.7955882352941176	0.872906100065711	0.7722811671087533
0.5	error	0	0.01	4	1	600	binary:logitraw	0.5	0.7955882352941176	0.872906100065711	0.7722811671087533
1.0	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.7705882352941177	0.8725589709568038	0.7412024756852343
1.0	error	0	0.01	8	3	200	binary:logitraw	0.5	0.7705882352941177	0.8725589709568038	0.7412024756852343
1.0	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.7676470588235295	0.8705581355349157	0.7377541998231653
1.0	error	0	0.01	6	3	200	binary:logitraw	0.5	0.7676470588235295	0.8705581355349157	0.7377541998231653
0.5	error	0	0.01	8	1	600	binary:logitraw	1.0	0.8323529411764706	0.8702070393374741	0.8171529619805481
0.5	auc	0	0.01	8	1	600	binary:logitraw	1.0	0.8323529411764706	0.8702070393374741	0.8171529619805481
0.5	auc	0	0.01	8	3	600	binary:logitraw	1.0	0.8191176470588235	0.8694827572630777	0.8011936339522545
0.5	error	0	0.01	8	3	600	binary:logitraw	1.0	0.8191176470588235	0.8694827572630777	0.8011936339522545
0.5	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.7970588235294117	0.8679917913470545	0.7748894783377542
0.5	error	0	0.01	8	3	600	binary:logitraw	0.5	0.7970588235294117	0.8679917913470545	0.7748894783377542
0.5	error	0	0.01	4	3	600	binary:logitraw	0.5	0.788235294117647	0.8673694408742982	0.7641025641025642
0.5	auc	0	0.01	4	3	600	binary:logitraw	0.5	0.788235294117647	0.8673694408742982	0.7641025641025642
1.0	auc	0	0.01	4	3	600	binary:logitraw	0.5	0.7970588235294117	0.8669337870367618	0.7744473916887709
1.0	error	0	0.01	4	3	600	binary:logitraw	0.5	0.7970588235294117	0.8669337870367618	0.7744473916887709
0.5	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.7411764705882353	0.866893168750754	0.7062776304155616
0.5	error	0	0.01	6	3	200	binary:logitraw	0.5	0.7411764705882353	0.866893168750754	0.7062776304155616
0.5	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.7470588235294118	0.8667543859649124	0.7136162687886827
0.5	error	0	0.01	8	3	200	binary:logitraw	0.5	0.7470588235294118	0.8667543859649124	0.7136162687886827
0.5	error	0	0.01	6	1	600	binary:logitraw	1.0	0.823529411764706	0.866429049211658	0.8068081343943414
0.5	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.823529411764706	0.866429049211658	0.8068081343943414
1.0	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.8073529411764705	0.8646452494873547	0.7874005305039787
1.0	error	0	0.01	6	1	600	binary:logitraw	0.5	0.8073529411764705	0.8646452494873547	0.7874005305039787
1.0	error	0	0.01	4	1	200	binary:logitraw	0.5	0.7558823529411764	0.8642158091306698	0.7239610963748895
1.0	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.7558823529411764	0.8642158091306698	0.7239610963748895
1.0	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.8220588235294117	0.8635944999134063	0.8059681697612732
1.0	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.8220588235294117	0.8635944999134063	0.8059681697612732
0.5	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.8176470588235294	0.8632036162399139	0.8007957559681698
0.5	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.8176470588235294	0.8632036162399139	0.8007957559681698
0.5	auc	0	0.01	6	1	1000	binary:logitraw	1.0	0.8294117647058824	0.8627967929677075	0.8150309460654288
0.5	error	0	0.01	6	1	1000	binary:logitraw	1.0	0.8294117647058824	0.8627967929677075	0.8150309460654288
0.5	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.8323529411764706	0.8627132505175984	0.8184792219274977
0.5	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.8323529411764706	0.8627132505175984	0.8184792219274977
0.5	error	0	0.01	6	3	200	binary:logitraw	1.0	0.7794117647058824	0.86266910591988	0.7533156498673741
0.5	auc	0	0.01	6	3	200	binary:logitraw	1.0	0.7794117647058824	0.86266910591988	0.7533156498673741
1.0	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.825	0.8623841975116339	0.8094164456233421
1.0	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.825	0.8623841975116339	0.8094164456233421
1.0	error	0	0.01	4	3	200	binary:logitraw	0.5	0.7485294117647059	0.8621657083886186	0.715340406719717
