colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
1.0	error	0	0.01	4	3	600	binary:logitraw	0.5	0.9018867924528303	0.957706476530006	0.8839938119676022
1.0	auc	0	0.01	4	3	600	binary:logitraw	0.5	0.9018867924528303	0.957706476530006	0.8839938119676022
0.5	auc	0	0.01	4	3	1000	binary:logitraw	1.0	0.9056603773584907	0.957666135034556	0.8888639418377322
0.5	error	0	0.01	4	3	1000	binary:logitraw	1.0	0.9056603773584907	0.957666135034556	0.8888639418377322
1.0	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.9169811320754718	0.9531183685595449	0.9039681085043988
1.0	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.9169811320754718	0.9531183685595449	0.9039681085043988
0.5	error	0	0.01	8	3	200	binary:logitraw	0.5	0.8528301886792452	0.9528737520649285	0.8226805788297724
0.5	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.8528301886792452	0.9528737520649285	0.8226805788297724
1.0	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9113207547169813	0.9524239241151005	0.8969334764697668
1.0	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9113207547169813	0.9524239241151005	0.8969334764697668
0.5	error	0	0.01	6	3	200	binary:logitraw	0.5	0.8547169811320755	0.952397561588738	0.8251697563189498
0.5	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.8547169811320755	0.952397561588738	0.8251697563189498
0.5	error	0	0.01	6	1	1000	binary:logitraw	1.0	0.9132075471698113	0.9522850352262117	0.8993144288507192
0.5	auc	0	0.01	6	1	1000	binary:logitraw	1.0	0.9132075471698113	0.9522850352262117	0.8993144288507192
0.5	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.9132075471698113	0.9519173881673881	0.8994226539589443
0.5	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9132075471698113	0.9519173881673881	0.8994226539589443
1.0	auc	0	0.01	6	1	1000	binary:logitraw	1.0	0.9056603773584906	0.9499473728885495	0.8897402161011032
1.0	error	0	0.01	6	1	1000	binary:logitraw	1.0	0.9056603773584906	0.9499473728885495	0.8897402161011032
0.5	error	0	0.01	6	3	200	binary:logitraw	1.0	0.8867924528301888	0.9495797872578058	0.8660314987431923
0.5	auc	0	0.01	6	3	200	binary:logitraw	1.0	0.8867924528301888	0.9495797872578058	0.8660314987431923
0.5	error	0	0.01	4	3	200	binary:logitraw	0.5	0.8358490566037737	0.948276307026307	0.8016849078341014
0.5	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.8358490566037737	0.948276307026307	0.8016849078341014
1.0	auc	0	0.01	4	1	1000	binary:logitraw	1.0	0.9075471698113209	0.9472903180410919	0.8928817989805893
1.0	error	0	0.01	4	1	1000	binary:logitraw	1.0	0.9075471698113209	0.9472903180410919	0.8928817989805893
0.5	error	0	0.01	6	1	600	binary:logitraw	1.0	0.909433962264151	0.9470761797541982	0.8953709764697668
0.5	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.909433962264151	0.9470761797541982	0.8953709764697668
1.0	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.9056603773584907	0.9468918173329939	0.8904504433738305
1.0	auc	0	0.01	4	1	1000	binary:logitraw	0.5	0.9056603773584907	0.9468918173329939	0.8904504433738305
0.5	auc	0	0.01	8	3	600	binary:logitraw	1.0	0.9075471698113209	0.9468683685595449	0.8929396208630079
0.5	error	0	0.01	8	3	600	binary:logitraw	1.0	0.9075471698113209	0.9468683685595449	0.8929396208630079
0.5	auc	0	0.01	4	1	1000	binary:logitraw	1.0	0.9075471698113209	0.9467294796706561	0.8929900240888144
0.5	error	0	0.01	4	1	1000	binary:logitraw	1.0	0.9075471698113209	0.9467294796706561	0.8929900240888144
0.5	error	0	0.01	4	1	600	binary:logitraw	1.0	0.9	0.9464913844325608	0.8834662145650048
0.5	auc	0	0.01	4	1	600	binary:logitraw	1.0	0.9	0.9464913844325608	0.8834662145650048
0.5	error	0	0.01	4	3	600	binary:logitraw	1.0	0.8943396226415095	0.9463034759358289	0.8762729541963413
0.5	auc	0	0.01	4	3	600	binary:logitraw	1.0	0.8943396226415095	0.9463034759358289	0.8762729541963413
1.0	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9	0.9461075036075037	0.88357443967323
1.0	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9	0.9461075036075037	0.88357443967323
0.5	auc	0	0.01	8	1	200	binary:logitraw	1.0	0.8981132075471698	0.9460584839996604	0.8810852621840525
0.5	error	0	0.01	8	1	200	binary:logitraw	1.0	0.8981132075471698	0.9460584839996604	0.8810852621840525
1.0	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.8981132075471698	0.9456074176081917	0.8810852621840525
1.0	error	0	0.01	6	1	600	binary:logitraw	0.5	0.8981132075471698	0.9456074176081917	0.8810852621840525
0.5	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.8943396226415095	0.9451656268568034	0.8762729541963413
0.5	error	0	0.01	6	3	600	binary:logitraw	0.5	0.8943396226415095	0.9451656268568034	0.8762729541963413
0.5	auc	0	0.01	6	1	200	binary:logitraw	1.0	0.8905660377358491	0.9448402255639099	0.8716696777684682
0.5	error	0	0.01	6	1	200	binary:logitraw	1.0	0.8905660377358491	0.9448402255639099	0.8716696777684682
1.0	error	0	0.01	4	1	600	binary:logitraw	0.5	0.8924528301886794	0.9442978937986679	0.8740506301494204
1.0	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.8924528301886794	0.9442978937986679	0.8740506301494204
0.5	auc	0	0.01	8	3	200	binary:logitraw	1.0	0.8905660377358491	0.943786075036075	0.871669677768468
0.5	error	0	0.01	8	3	200	binary:logitraw	1.0	0.8905660377358491	0.943786075036075	0.871669677768468
1.0	auc	0	0.01	4	3	1000	binary:logitraw	1.0	0.909433962264151	0.9437229437229437	0.895872172182656
1.0	error	0	0.01	4	3	1000	binary:logitraw	1.0	0.909433962264151	0.9437229437229437	0.895872172182656
0.5	error	0	0.01	4	3	600	binary:logitraw	0.5	0.8867924528301886	0.9434009209744504	0.8667491446725318
0.5	auc	0	0.01	4	3	600	binary:logitraw	0.5	0.8867924528301886	0.9434009209744504	0.8667491446725318
0.5	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.9132075471698113	0.9428009082420846	0.9007927052785923
0.5	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.9132075471698113	0.9428009082420846	0.9007927052785923
0.5	auc	0	0.01	6	3	600	binary:logitraw	1.0	0.9018867924528303	0.9418508615567438	0.8865648128752968
0.5	error	0	0.01	6	3	600	binary:logitraw	1.0	0.9018867924528303	0.9418508615567438	0.8865648128752968
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9056603773584906	0.9416711229946524	0.8913771208630079
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9056603773584906	0.9416711229946524	0.8913771208630079
0.5	error	0	0.01	8	1	600	binary:logitraw	1.0	0.9056603773584906	0.9414319220511169	0.8914853459712331
0.5	auc	0	0.01	8	1	600	binary:logitraw	1.0	0.9056603773584906	0.9414319220511169	0.8914853459712331
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.8962264150943394	0.9407119067722783	0.879472358958246
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.8962264150943394	0.9407119067722783	0.879472358958246
1.0	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.8981132075471698	0.940458024517622	0.8817450862309734
1.0	error	0	0.01	8	3	600	binary:logitraw	0.5	0.8981132075471698	0.940458024517622	0.8817450862309734
0.5	auc	0	0.01	8	3	1000	binary:logitraw	1.0	0.9075471698113209	0.9400687547746372	0.8945261223991062
0.5	error	0	0.01	8	3	1000	binary:logitraw	1.0	0.9075471698113209	0.9400687547746372	0.8945261223991062
0.5	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.8905660377358491	0.9395120320855614	0.8723295018153889
0.5	error	0	0.01	8	3	600	binary:logitraw	0.5	0.8905660377358491	0.9395120320855614	0.8723295018153889
0.5	error	0	0.01	4	3	1000	binary:logitraw	0.5	0.9018867924528303	0.9392080245176221	0.8871164118139925
0.5	auc	0	0.01	4	3	1000	binary:logitraw	0.5	0.9018867924528303	0.9392080245176221	0.8871164118139925
0.5	error	0	0.01	4	1	600	binary:logitraw	0.5	0.8886792452830189	0.9387423382431124	0.8700567745426616
0.5	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.8886792452830189	0.9387423382431124	0.8700567745426616
0.5	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9132075471698113	0.9384493430546061	0.9015607544337383
0.5	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9132075471698113	0.9384493430546061	0.9015607544337383
1.0	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.9018867924528303	0.9382848219032429	0.8864565877670717
1.0	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9018867924528303	0.9382848219032429	0.8864565877670717
0.5	auc	0	0.01	4	1	200	binary:logitraw	1.0	0.8754716981132077	0.9380545112781956	0.8536065580924452
0.5	error	0	0.01	4	1	200	binary:logitraw	1.0	0.8754716981132077	0.9380545112781956	0.8536065580924452
0.5	error	0	0.01	6	3	1000	binary:logitraw	1.0	0.9056603773584906	0.9375137933961464	0.8920947667923474
0.5	auc	0	0.01	6	3	1000	binary:logitraw	1.0	0.9056603773584906	0.9375137933961464	0.8920947667923474
1.0	error	0	0.01	6	1	600	binary:logitraw	1.0	0.8962264150943395	0.9372501273236568	0.8795805840664712
1.0	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.8962264150943395	0.9372501273236568	0.8795805840664712
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.8754716981132076	0.9371639269742985	0.853390107875995
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.8754716981132076	0.9371639269742985	0.853390107875995
0.5	auc	0	0.01	4	1	1000	binary:logitraw	0.5	0.9075471698113207	0.9365703027622532	0.8944178972908812
0.5	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.9075471698113207	0.9365703027622532	0.8944178972908812
1.0	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.8943396226415097	0.9353786594382569	0.8778594557324396
1.0	error	0	0.01	6	3	600	binary:logitraw	0.5	0.8943396226415097	0.9353786594382569	0.8778594557324396
1.0	auc	0	0.01	4	3	1000	binary:logitraw	0.5	0.9018867924528301	0.9352367326515933	0.8879852674207512
1.0	error	0	0.01	4	3	1000	binary:logitraw	0.5	0.9018867924528301	0.9352367326515933	0.8879852674207512
0.5	error	0	0.01	4	3	200	binary:logitraw	1.0	0.8735849056603774	0.9328778677462889	0.8519862362100266
0.5	auc	0	0.01	4	3	200	binary:logitraw	1.0	0.8735849056603774	0.9328778677462889	0.8519862362100266
1.0	auc	0	0.01	4	1	600	binary:logitraw	1.0	0.8924528301886792	0.9319607396387581	0.8755867284597123
1.0	error	0	0.01	4	1	600	binary:logitraw	1.0	0.8924528301886792	0.9319607396387581	0.8755867284597123
1.0	error	0	0.01	4	3	600	binary:logitraw	1.0	0.8924528301886794	0.931901724006987	0.8760226836335707
