max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
12	log2	1	2	1000	0.9215766823161189	0.93704222520012	0.9170649750852347
10	log2	1	2	200	0.9258607198748043	0.9370310899733341	0.9220649750852349
10	log2	1	2	600	0.9230046948356808	0.9366870116870117	0.9187854051927618
12	log2	1	2	600	0.92018779342723	0.93508541008541	0.9158454628901127
10	log2	1	2	1000	0.9202073552425665	0.9342683987420829	0.9158992263309731
12	sqrt	1	2	1000	0.92018779342723	0.9335927230664073	0.9162388539207973
12	auto	1	2	1000	0.92018779342723	0.9335927230664073	0.9162388539207973
10	sqrt	1	2	200	0.9216353677621283	0.9334633505232416	0.9175658929976397
10	auto	1	2	200	0.9216353677621283	0.9334633505232416	0.9175658929976397
12	log2	2	4	600	0.9230242566510173	0.9330748501347413	0.9195721872541307
12	log2	2	2	600	0.9230242566510173	0.9330748501347413	0.9195721872541307
10	sqrt	1	2	1000	0.9202269170579029	0.9324000863020826	0.9162926173616576
10	auto	1	2	1000	0.9202269170579029	0.9324000863020826	0.9162926173616576
10	auto	2	2	600	0.9243935837245697	0.931844316674038	0.9212388539207973
10	sqrt	2	2	600	0.9243935837245697	0.931844316674038	0.9212388539207973
10	auto	2	4	600	0.9243935837245697	0.931844316674038	0.9212388539207973
10	sqrt	2	4	600	0.9243935837245697	0.931844316674038	0.9212388539207973
12	sqrt	1	4	1000	0.9216158059467918	0.9316915842777911	0.9182989116181485
12	auto	1	4	1000	0.9216158059467918	0.9316915842777911	0.9182989116181485
12	auto	1	4	600	0.9174295774647886	0.9315656960393802	0.9130668109100446
12	sqrt	1	4	600	0.9174295774647886	0.9315656960393802	0.9130668109100446
10	log2	1	8	200	0.9216158059467918	0.9315494749251554	0.917905520587464
12	log2	1	2	200	0.9174100156494521	0.9315234781953048	0.9130130474691842
12	auto	1	2	600	0.9160015649452269	0.9312869096429468	0.9113463808025177
12	sqrt	1	2	600	0.9160015649452269	0.9312869096429468	0.9113463808025177
12	log2	1	4	200	0.9202269170579029	0.9311526495283301	0.9162926173616576
10	auto	1	2	600	0.9216353677621283	0.9310505586367656	0.9183526750590086
10	sqrt	1	2	600	0.9216353677621283	0.9310505586367656	0.9183526750590086
12	sqrt	2	4	600	0.9216158059467918	0.931042078984323	0.9182989116181485
12	auto	2	4	600	0.9216158059467918	0.931042078984323	0.9182989116181485
