max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
10	log2	2	10	1000	0.9015047879616963	0.9308470480668758	0.8875867269984916
6	sqrt	2	8	200	0.8886730506155949	0.9291460015463903	0.8719004524886877
12	sqrt	2	4	1000	0.9086046511627908	0.9281861775404927	0.8974095022624435
12	sqrt	2	2	1000	0.9086046511627908	0.9281861775404927	0.8974095022624435
10	log2	2	2	1000	0.9003693570451438	0.9279851635011372	0.8866483516483517
10	log2	2	4	1000	0.9003693570451438	0.9279851635011372	0.8866483516483517
8	sqrt	2	8	200	0.9015184678522573	0.9271322604580309	0.8880957767722473
12	log2	2	10	1000	0.9062243502051984	0.9265187652385929	0.8944494720965308
6	sqrt	2	4	1000	0.8886456908344732	0.9259253001900062	0.8719844861021331
6	sqrt	2	2	1000	0.8886456908344732	0.9259253001900062	0.8719844861021331
8	sqrt	2	4	200	0.9003967168262654	0.925880502657886	0.8871574014221071
8	sqrt	2	2	200	0.9003967168262654	0.925880502657886	0.8871574014221071
12	sqrt	2	4	200	0.9133105335157319	0.9258535958117193	0.9037820512820514
12	sqrt	2	2	200	0.9133105335157319	0.9258535958117193	0.9037820512820514
10	log2	2	8	1000	0.901545827633379	0.9258210963854573	0.889015298427063
8	sqrt	2	10	200	0.9015321477428181	0.9255195727193698	0.8885859728506788
8	log2	2	4	1000	0.8957045143638851	0.9254938098282011	0.881700064641241
8	log2	2	2	1000	0.8957045143638851	0.9254938098282011	0.881700064641241
10	sqrt	2	4	200	0.9062517099863202	0.925290993826998	0.8945523594053005
10	sqrt	2	2	200	0.9062517099863202	0.925290993826998	0.8945523594053005
10	sqrt	4	8	600	0.899233926128591	0.9252802870795425	0.8861349924585218
10	sqrt	4	4	600	0.899233926128591	0.9252802870795425	0.8861349924585218
10	sqrt	4	2	600	0.899233926128591	0.9252802870795425	0.8861349924585218
12	sqrt	2	2	600	0.9097811217510261	0.9252587912013418	0.8993702865761689
12	sqrt	2	4	600	0.9097811217510261	0.9252587912013418	0.8993702865761689
10	sqrt	2	4	1000	0.9038987688098497	0.9249953173254392	0.8920173453996985
10	sqrt	2	2	1000	0.9038987688098497	0.9249953173254392	0.8920173453996985
12	sqrt	2	10	600	0.9062517099863202	0.9249953173254392	0.8949585218702867
10	sqrt	2	8	600	0.9038987688098497	0.9248624591968504	0.8920173453996982
12	log2	2	4	1000	0.9062243502051984	0.9246920694108418	0.8949396681749622
12	log2	2	2	1000	0.9062243502051984	0.9246920694108418	0.8949396681749622
10	sqrt	2	8	1000	0.901545827633379	0.9245263247430688	0.88907616892911
8	log2	2	2	600	0.8980574555403557	0.923973840770412	0.884683257918552
8	log2	2	4	600	0.8980574555403557	0.923973840770412	0.884683257918552
10	log2	2	4	600	0.9003693570451438	0.9238966117141624	0.887605580693816
10	log2	2	2	600	0.9003693570451438	0.9238966117141624	0.887605580693816
10	sqrt	4	2	1000	0.8957318741450069	0.9237033562467133	0.8818072613660848
10	sqrt	4	4	1000	0.8957318741450069	0.9237033562467133	0.8818072613660848
10	sqrt	4	8	1000	0.8957318741450069	0.9237033562467133	0.8818072613660848
10	sqrt	2	4	600	0.9027222982216143	0.9236215897017115	0.8905887739711268
10	sqrt	2	2	600	0.9027222982216143	0.9236215897017115	0.8905887739711268
10	sqrt	2	8	200	0.9027496580027361	0.9236015833013805	0.8905887739711268
10	sqrt	2	10	600	0.9015595075239398	0.9233468176497688	0.8890950226244343
10	log2	2	10	600	0.8980027359781122	0.9227694388926231	0.884683257918552
8	sqrt	2	4	600	0.8957181942544461	0.9226337502085474	0.8817840982546864
8	sqrt	2	2	600	0.8957181942544461	0.9226337502085474	0.8817840982546864
10	sqrt	4	2	200	0.9003830369357045	0.9224174353512847	0.8880957767722473
10	sqrt	4	4	200	0.9003830369357045	0.9224174353512847	0.8880957767722473
10	sqrt	4	8	200	0.9003830369357045	0.9224174353512847	0.8880957767722473
6	sqrt	2	2	200	0.8874965800273596	0.9223903793574847	0.8714102564102564
6	sqrt	2	4	200	0.8874965800273596	0.9223903793574847	0.8714102564102564
10	sqrt	2	10	1000	0.9015595075239398	0.9214746006051378	0.8895852187028657
12	log2	2	10	600	0.9027359781121751	0.9213863601061878	0.8910369532428355
8	log2	2	8	600	0.890998632010944	0.9212553983142477	0.8763310708898944
10	sqrt	2	10	200	0.9004377564979482	0.92117692134325	0.8881986640810169
8	sqrt	4	4	600	0.8910259917920657	0.9209728882210724	0.8759249084249083
8	sqrt	4	8	600	0.8910259917920657	0.9209728882210724	0.8759249084249083
8	sqrt	4	2	600	0.8910259917920657	0.9209728882210724	0.8759249084249083
12	sqrt	2	10	200	0.9039261285909713	0.920861738863113	0.8925684119801767
8	sqrt	4	10	200	0.8957045143638851	0.9207661285056922	0.8817652445593621
6	sqrt	2	2	600	0.8863337893296853	0.9207352272091237	0.8704718810601163
6	sqrt	2	4	600	0.8863337893296853	0.9207352272091237	0.8704718810601163
8	log2	2	8	1000	0.8921751025991792	0.9206935089772159	0.8778016591251886
