max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
12	log2	2	2	600	0.9263004091174751	0.9645077145077146	0.9138917306052855
12	log2	2	4	600	0.9263004091174751	0.9645077145077146	0.9138917306052855
8	sqrt	2	2	600	0.9383109292811221	0.964378516624041	0.9287468030690537
8	sqrt	2	4	600	0.9383109292811221	0.964378516624041	0.9287468030690537
12	log2	2	4	1000	0.9280245470485097	0.9641809171220936	0.9160656436487639
12	log2	2	2	1000	0.9280245470485097	0.9641809171220936	0.9160656436487639
8	log2	2	2	200	0.9297486849795442	0.9594628559845951	0.9188037388868591
8	log2	2	4	200	0.9297486849795442	0.9594628559845951	0.9188037388868591
10	sqrt	2	2	600	0.9279953243717124	0.956773187975234	0.9173751674582876
10	sqrt	2	4	600	0.9279953243717124	0.956773187975234	0.9173751674582876
10	log2	2	2	1000	0.9263296317942723	0.956492228998623	0.9152012544148093
10	log2	2	4	1000	0.9263296317942723	0.956492228998623	0.9152012544148093
8	sqrt	2	2	1000	0.9331385154880187	0.9562946005401249	0.9237157471684327
8	sqrt	2	4	1000	0.9331385154880187	0.9562946005401249	0.9237157471684327
12	sqrt	2	8	1000	0.9348918760958504	0.9560805030434187	0.9259802399220558
12	sqrt	2	2	200	0.9228229105786092	0.9560640340052105	0.9108534283278529
12	sqrt	2	2	1000	0.929719462302747	0.9560640340052105	0.9195490805017659
12	sqrt	2	4	200	0.9228229105786092	0.9560640340052105	0.9108534283278529
12	sqrt	2	4	1000	0.929719462302747	0.9560640340052105	0.9195490805017659
12	sqrt	2	8	600	0.9297194623027469	0.9557017151646308	0.919458500791621
8	log2	2	2	600	0.9245762711864407	0.9554773487382183	0.9129853245646083
8	log2	2	4	600	0.9245762711864407	0.9554773487382183	0.9129853245646083
8	log2	2	8	1000	0.9245762711864407	0.9553340681058075	0.9130273413713311
8	log2	2	4	1000	0.9228813559322034	0.9553340681058072	0.9110345877481427
8	log2	2	2	1000	0.9228813559322034	0.9553340681058072	0.9110345877481427
12	log2	2	2	200	0.9211572180011689	0.9552489648033127	0.9088606747046644
