max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
10	log2	4	2	1000	0.9223034997131382	0.9560380104130104	0.9101336898395722
10	log2	4	4	1000	0.9223034997131382	0.9560380104130104	0.9101336898395722
10	log2	4	8	1000	0.9223034997131382	0.9560380104130104	0.9101336898395722
12	log2	2	4	200	0.9247274813539873	0.9554750924362994	0.9136345811051694
12	log2	2	2	200	0.9247274813539873	0.9554750924362994	0.9136345811051694
12	log2	2	8	200	0.9235513482501434	0.9552196645946646	0.9122085561497327
10	log2	2	8	1000	0.9246987951807227	0.9543210436281321	0.913590017825312
12	log2	4	10	1000	0.9223178427997704	0.9540829483900367	0.9106488413547238
12	sqrt	2	4	200	0.9330895008605852	0.9540168406072105	0.9246221033868094
12	sqrt	2	2	200	0.9330895008605852	0.9540168406072105	0.9246221033868094
12	log2	4	4	600	0.9223178427997704	0.9539754215083163	0.9106488413547238
12	log2	4	2	600	0.9223178427997704	0.9539754215083163	0.9106488413547238
12	log2	4	8	600	0.9223178427997704	0.9539754215083163	0.9106488413547238
12	log2	4	10	600	0.9235226620768788	0.9539506732577614	0.9122085561497327
10	log2	4	10	1000	0.9187177280550773	0.9538431463760411	0.9061479500891266
8	log2	2	2	200	0.9246987951807227	0.9537373262702211	0.913698752228164
8	log2	2	4	200	0.9246987951807227	0.9537373262702211	0.913698752228164
8	log2	4	10	1000	0.9199225473321858	0.9536537524366471	0.9077076648841356
8	log2	2	10	200	0.9187320711417095	0.9529479194564583	0.906192513368984
12	log2	2	4	1000	0.9259036144578312	0.9523642285134223	0.9156203208556152
12	log2	2	4	600	0.9271084337349397	0.9523642285134223	0.9171354723707665
10	log2	2	2	600	0.9271084337349397	0.9523642285134223	0.9171354723707665
10	log2	2	2	1000	0.925889271371199	0.9523642285134223	0.9156203208556152
12	log2	2	2	600	0.9271084337349397	0.9523642285134223	0.9171354723707665
10	log2	2	4	1000	0.925889271371199	0.9523642285134223	0.9156203208556152
10	log2	2	4	600	0.9271084337349397	0.9523642285134223	0.9171354723707665
12	log2	2	2	1000	0.9259036144578312	0.9523642285134223	0.9156203208556152
10	log2	2	10	600	0.9235083189902467	0.9522492859846864	0.9126345811051694
8	log2	2	2	1000	0.9211130235226619	0.9522492859846864	0.9096042780748664
10	log2	2	10	1000	0.9223178427997704	0.9522492859846864	0.911119429590018
8	log2	2	4	1000	0.9211130235226619	0.9522492859846864	0.9096042780748664
8	log2	2	8	1000	0.9199225473321858	0.9521261332753269	0.9081336898395722
12	log2	4	2	1000	0.9199225473321858	0.9520186063936065	0.9081336898395722
