max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
6	log2	2	4	200	0.871919191919192	0.9727272727272727	0.8535852033660589
6	log2	2	2	200	0.871919191919192	0.9727272727272727	0.8535852033660589
10	log2	4	2	200	0.8792255892255891	0.9727272727272727	0.8619185366993923
10	log2	4	4	200	0.8792255892255891	0.9727272727272727	0.8619185366993923
10	log2	4	8	200	0.8792255892255891	0.9727272727272727	0.8619185366993923
6	log2	2	8	200	0.8664309764309766	0.97	0.847244623655914
6	log2	8	2	200	0.8572053872053873	0.97	0.8363750584385226
6	log2	8	4	200	0.8572053872053873	0.97	0.8363750584385226
6	log2	8	8	200	0.8572053872053873	0.97	0.8363750584385226
6	log2	10	2	200	0.8572727272727272	0.97	0.8366467975689575
6	log2	10	4	200	0.8572727272727272	0.97	0.8366467975689575
6	log2	10	8	200	0.8572727272727272	0.97	0.8366467975689575
6	log2	10	10	200	0.8572727272727272	0.97	0.8366467975689575
6	log2	8	10	200	0.8572053872053873	0.97	0.8363750584385226
8	log2	4	10	200	0.8682491582491583	0.97	0.8493279569892473
12	log2	4	2	200	0.882895622895623	0.9691176470588235	0.8667367928938757
12	log2	4	4	200	0.882895622895623	0.9691176470588235	0.8667367928938757
10	log2	2	8	200	0.8846801346801346	0.9691176470588235	0.8688201262272089
12	log2	4	8	200	0.882895622895623	0.9691176470588235	0.8667367928938757
12	log2	8	4	600	0.8682828282828282	0.9668449197860962	0.8497983870967742
12	log2	8	10	600	0.8682828282828282	0.9668449197860962	0.8497983870967742
12	log2	8	2	600	0.8682828282828282	0.9668449197860962	0.8497983870967742
12	log2	8	8	600	0.8682828282828282	0.9668449197860962	0.8497983870967742
8	log2	4	8	200	0.8664646464646465	0.9666666666666666	0.8478056334735857
8	log2	4	4	200	0.8664646464646465	0.9666666666666666	0.8478056334735857
8	log2	4	2	200	0.8664646464646465	0.9666666666666666	0.8478056334735857
8	log2	10	8	200	0.8609427609427609	0.9666666666666666	0.8409040439457691
10	log2	8	10	200	0.8627946127946128	0.9666666666666666	0.8429873772791024
10	log2	8	4	200	0.8627946127946128	0.9666666666666666	0.8429873772791024
8	log2	10	4	200	0.8609427609427609	0.9666666666666666	0.8409040439457691
10	log2	10	10	200	0.8627946127946128	0.9666666666666666	0.8429873772791024
10	log2	10	8	200	0.8627946127946128	0.9666666666666666	0.8429873772791024
10	log2	8	8	200	0.8627946127946128	0.9666666666666666	0.8429873772791024
10	log2	10	4	200	0.8627946127946128	0.9666666666666666	0.8429873772791024
10	log2	10	2	200	0.8627946127946128	0.9666666666666666	0.8429873772791024
10	log2	8	2	200	0.8627946127946128	0.9666666666666666	0.8429873772791024
8	log2	10	10	200	0.8609427609427609	0.9666666666666666	0.8409040439457691
12	log2	10	4	200	0.8609427609427609	0.9666666666666666	0.8408134642356242
12	log2	10	8	200	0.8609427609427609	0.9666666666666666	0.8408134642356242
12	log2	8	2	200	0.8664646464646465	0.9666666666666666	0.847244623655914
12	log2	8	4	200	0.8664646464646465	0.9666666666666666	0.847244623655914
12	log2	8	8	200	0.8664646464646465	0.9666666666666666	0.847244623655914
12	log2	10	10	200	0.8609427609427609	0.9666666666666666	0.8408134642356242
12	log2	8	10	200	0.8664646464646465	0.9666666666666666	0.847244623655914
12	log2	10	2	200	0.8609427609427609	0.9666666666666666	0.8408134642356242
8	log2	10	2	200	0.8609427609427609	0.9666666666666666	0.8409040439457691
6	log2	4	10	200	0.860875420875421	0.9664772727272727	0.841283894343151
6	log2	4	4	200	0.8627272727272727	0.9664772727272727	0.8434578073866292
6	log2	4	2	200	0.8627272727272727	0.9664772727272727	0.8434578073866292
6	log2	4	8	200	0.8627272727272727	0.9664772727272727	0.8434578073866292
10	sqrt	4	10	200	0.8755892255892256	0.9647368421052631	0.8583128798503974
12	log2	2	2	200	0.8884511784511785	0.9641812865497077	0.8737289621318374
