colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.9202538339502908	0.9586538461538462	0.9122100122100122
0.5	error	0	0.01	6	1	200	binary:logitraw	0.5	0.9202538339502908	0.9586538461538462	0.9122100122100122
0.5	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9267054468535166	0.9579661558109835	0.9201831501831501
0.5	error	0	0.01	4	1	600	binary:logitraw	0.5	0.9267054468535166	0.9579661558109835	0.9201831501831501
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9283183500793231	0.956378854223682	0.9224582824582823
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.9283447911158117	0.956378854223682	0.9225295075295075
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9283183500793231	0.956378854223682	0.9224582824582823
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.9283447911158117	0.956378854223682	0.9225295075295075
0.5	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.9332099418297197	0.9550640394088671	0.928156288156288
0.5	auc	0	0.01	4	1	1000	binary:logitraw	0.5	0.9332099418297197	0.9550640394088671	0.928156288156288
0.5	error	0	0.01	8	1	200	binary:logitraw	1.0	0.9152829190904284	0.9539710144927538	0.9073877756230697
0.5	auc	0	0.01	8	1	200	binary:logitraw	1.0	0.9152829190904284	0.9539710144927538	0.9073877756230697
0.5	auc	0	0.01	8	1	600	binary:logitraw	1.0	0.9251189846641988	0.952959706959707	0.9193203093203092
0.5	error	0	0.01	8	1	600	binary:logitraw	1.0	0.9251189846641988	0.952959706959707	0.9193203093203092
0.5	error	0	0.2	8	1	200	binary:logitraw	1.0	0.9348492860920148	0.9526993670441947	0.9304314204314205
0.5	auc	0	0.2	8	1	200	binary:logitraw	1.0	0.9348492860920148	0.9526993670441947	0.9304314204314205
0.5	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.9299576943416181	0.9525455208903486	0.9248046398046398
0.5	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.9299576943416181	0.9525455208903486	0.9248046398046398
0.5	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9315970386039132	0.9525455208903486	0.9267277167277166
0.5	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9315970386039132	0.9525455208903486	0.9267277167277166
0.5	error	0	0.01	4	1	1000	binary:logitraw	1.0	0.929904812268641	0.9522681501129778	0.9246621896621896
0.5	auc	0	0.01	4	1	1000	binary:logitraw	1.0	0.929904812268641	0.9522681501129778	0.9246621896621896
0.5	auc	0	0.01	6	3	1000	binary:logitraw	1.0	0.9332099418297197	0.9520858770858771	0.9285795685795686
0.5	error	0	0.01	6	3	1000	binary:logitraw	1.0	0.9332099418297197	0.9520858770858771	0.9285795685795686
0.5	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.9234531993654151	0.9515558994007269	0.917183557183557
0.5	error	0	0.01	8	3	600	binary:logitraw	0.5	0.9234531993654151	0.9515558994007269	0.917183557183557
0.5	error	0	0.01	6	3	600	binary:logitraw	0.5	0.9234531993654151	0.9515558994007269	0.917183557183557
0.5	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.9234531993654151	0.9515558994007269	0.917183557183557
1.0	error	0	0.2	6	1	200	binary:logitraw	0.5	0.9267318878900055	0.9513736263736263	0.921172161172161
1.0	auc	0	0.2	6	1	200	binary:logitraw	0.5	0.9267318878900055	0.9513736263736263	0.921172161172161
1.0	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9234531993654149	0.951064039408867	0.9173260073260072
1.0	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9234531993654149	0.951064039408867	0.9173260073260072
0.5	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.9315970386039133	0.9498258038258038	0.9272222222222222
0.5	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9315970386039133	0.9498258038258038	0.9272222222222222
0.5	auc	0	0.01	6	1	1000	binary:logitraw	1.0	0.9332099418297197	0.9498258038258038	0.9290740740740742
0.5	error	0	0.01	6	1	1000	binary:logitraw	1.0	0.9332099418297197	0.9498258038258038	0.9290740740740742
0.5	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.9267054468535166	0.9496591371591373	0.9215242165242165
0.5	error	0	0.01	6	1	600	binary:logitraw	1.0	0.9267054468535166	0.9496591371591373	0.9215242165242165
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.9153622421998941	0.9491886446886447	0.9079242979242979
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.9153622421998941	0.9491886446886447	0.9079242979242979
0.5	auc	0	0.01	8	3	1000	binary:logitraw	0.5	0.9234531993654149	0.9488418171866447	0.9176780626780626
0.5	error	0	0.01	6	3	1000	binary:logitraw	0.5	0.92509254362771	0.9488418171866447	0.9196011396011394
0.5	auc	0	0.01	6	3	1000	binary:logitraw	0.5	0.92509254362771	0.9488418171866447	0.9196011396011394
0.5	error	0	0.01	8	3	1000	binary:logitraw	0.5	0.9234531993654149	0.9488418171866447	0.9176780626780626
