max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
12	sqrt	8	4	600	0.932608695652174	0.9638888888888889	0.9155054090601759
12	log2	8	2	200	0.9282608695652174	0.9638888888888889	0.9096230561189993
8	log2	8	2	600	0.9260869565217392	0.9638888888888889	0.9066818796484112
12	sqrt	10	8	1000	0.9260869565217392	0.9638888888888889	0.9064980561189995
12	sqrt	10	10	600	0.9260869565217392	0.9638888888888889	0.9064980561189995
12	sqrt	10	10	1000	0.9260869565217392	0.9638888888888889	0.9064980561189995
8	log2	8	2	1000	0.9260869565217392	0.9638888888888889	0.9066818796484112
8	log2	8	4	600	0.9260869565217392	0.9638888888888889	0.9066818796484112
8	log2	8	4	1000	0.9260869565217392	0.9638888888888889	0.9066818796484112
8	log2	8	8	600	0.9260869565217392	0.9638888888888889	0.9066818796484112
8	log2	8	8	1000	0.9260869565217392	0.9638888888888889	0.9066818796484112
8	log2	8	10	600	0.9260869565217392	0.9638888888888889	0.9066818796484112
8	log2	8	10	1000	0.9260869565217392	0.9638888888888889	0.9066818796484112
8	sqrt	10	8	1000	0.9260869565217392	0.9638888888888889	0.9064980561189995
10	log2	8	10	1000	0.9282608695652174	0.9638888888888889	0.9096230561189993
10	log2	8	10	600	0.9282608695652174	0.9638888888888889	0.9096230561189993
10	log2	8	10	200	0.9282608695652174	0.9638888888888889	0.9096230561189993
10	log2	8	8	1000	0.9282608695652174	0.9638888888888889	0.9096230561189993
10	log2	8	8	600	0.9282608695652174	0.9638888888888889	0.9096230561189993
10	log2	8	8	200	0.9282608695652174	0.9638888888888889	0.9096230561189993
10	log2	8	4	1000	0.9282608695652174	0.9638888888888889	0.9096230561189993
10	log2	8	4	600	0.9282608695652174	0.9638888888888889	0.9096230561189993
10	log2	8	4	200	0.9282608695652174	0.9638888888888889	0.9096230561189993
10	log2	8	2	1000	0.9282608695652174	0.9638888888888889	0.9096230561189993
10	sqrt	8	2	600	0.932608695652174	0.9638888888888889	0.9155054090601759
12	sqrt	10	8	600	0.9260869565217392	0.9638888888888889	0.9064980561189995
12	sqrt	10	4	1000	0.9260869565217392	0.9638888888888889	0.9064980561189995
12	sqrt	10	4	600	0.9260869565217392	0.9638888888888889	0.9064980561189995
8	sqrt	8	8	1000	0.9282608695652174	0.9638888888888889	0.9096230561189994
8	sqrt	10	10	600	0.9260869565217392	0.9638888888888889	0.9064980561189995
8	sqrt	10	4	1000	0.9260869565217392	0.9638888888888889	0.9064980561189995
8	sqrt	10	4	600	0.9260869565217392	0.9638888888888889	0.9064980561189995
8	sqrt	10	10	1000	0.9260869565217392	0.9638888888888889	0.9064980561189995
8	sqrt	10	2	1000	0.9260869565217392	0.9638888888888889	0.9064980561189995
8	sqrt	10	2	600	0.9260869565217392	0.9638888888888889	0.9064980561189995
12	sqrt	8	2	600	0.932608695652174	0.9638888888888889	0.9155054090601759
8	sqrt	8	10	1000	0.9282608695652174	0.9638888888888889	0.9096230561189994
8	sqrt	8	10	600	0.9347826086956523	0.9638888888888889	0.9184465855307641
12	sqrt	8	2	1000	0.9282608695652174	0.9638888888888889	0.9096230561189994
8	sqrt	8	8	600	0.9347826086956523	0.9638888888888889	0.9184465855307641
12	sqrt	10	2	1000	0.9260869565217392	0.9638888888888889	0.9064980561189995
8	sqrt	8	4	1000	0.9282608695652174	0.9638888888888889	0.9096230561189994
8	sqrt	8	4	600	0.9347826086956523	0.9638888888888889	0.9184465855307641
8	sqrt	8	2	1000	0.9282608695652174	0.9638888888888889	0.9096230561189994
8	sqrt	8	2	600	0.9347826086956523	0.9638888888888889	0.9184465855307641
12	sqrt	8	4	1000	0.9282608695652174	0.9638888888888889	0.9096230561189994
12	sqrt	8	8	600	0.932608695652174	0.9638888888888889	0.9155054090601759
12	sqrt	8	8	1000	0.9282608695652174	0.9638888888888889	0.9096230561189994
12	sqrt	8	10	600	0.932608695652174	0.9638888888888889	0.9155054090601759
12	sqrt	8	10	1000	0.9282608695652174	0.9638888888888889	0.9096230561189994
12	sqrt	10	2	600	0.9260869565217392	0.9638888888888889	0.9064980561189995
10	sqrt	8	2	1000	0.9282608695652174	0.9638888888888889	0.9096230561189994
8	sqrt	10	8	600	0.9260869565217392	0.9638888888888889	0.9064980561189995
6	log2	2	4	600	0.932608695652174	0.9638888888888889	0.9156892325895877
6	sqrt	8	4	600	0.932608695652174	0.9638888888888889	0.9155054090601759
12	log2	8	4	600	0.9282608695652174	0.9638888888888889	0.9096230561189993
12	log2	8	4	200	0.9282608695652174	0.9638888888888889	0.9096230561189993
12	log2	8	2	1000	0.9282608695652174	0.9638888888888889	0.9096230561189993
6	sqrt	8	2	200	0.9304347826086958	0.9638888888888889	0.9123804090601759
6	sqrt	8	2	600	0.932608695652174	0.9638888888888889	0.9155054090601759
6	sqrt	8	2	1000	0.9304347826086957	0.9638888888888889	0.9125642325895876
6	sqrt	8	4	200	0.9304347826086958	0.9638888888888889	0.9123804090601759
6	sqrt	8	4	1000	0.9304347826086957	0.9638888888888889	0.9125642325895876
6	sqrt	10	2	1000	0.9260869565217392	0.9638888888888889	0.9064980561189995
6	sqrt	8	8	200	0.9304347826086958	0.9638888888888889	0.9123804090601759
6	sqrt	8	8	600	0.932608695652174	0.9638888888888889	0.9155054090601759
6	sqrt	8	8	1000	0.9304347826086957	0.9638888888888889	0.9125642325895876
6	sqrt	8	10	200	0.9304347826086958	0.9638888888888889	0.9123804090601759
6	sqrt	8	10	600	0.932608695652174	0.9638888888888889	0.9155054090601759
6	log2	2	4	200	0.9282608695652174	0.9638888888888889	0.9096230561189994
6	sqrt	10	2	200	0.923913043478261	0.9638888888888889	0.9035568796484112
12	log2	8	4	1000	0.9282608695652174	0.9638888888888889	0.9096230561189993
