colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	error	0	0.01	6	1	200	binary:logitraw	1.0	0.9438701923076923	0.9789317642765919	0.9367242242242242
0.5	auc	0	0.01	6	1	200	binary:logitraw	1.0	0.9438701923076923	0.9789317642765919	0.9367242242242242
0.5	error	0	0.2	4	1	600	binary:logitraw	1.0	0.9532211538461539	0.9769088669950741	0.9482035607035606
0.5	auc	0	0.2	6	1	600	binary:logitraw	1.0	0.9547836538461538	0.9769088669950741	0.949989274989275
0.5	auc	0	0.2	4	1	200	binary:logitraw	1.0	0.9532211538461539	0.9769088669950741	0.9482035607035606
0.5	auc	0	0.2	4	1	600	binary:logitraw	1.0	0.9532211538461539	0.9769088669950741	0.9482035607035606
0.5	auc	0	0.2	4	1	1000	binary:logitraw	1.0	0.9516586538461539	0.9769088669950741	0.9463517088517088
0.5	error	0	0.2	4	1	1000	binary:logitraw	1.0	0.9516586538461539	0.9769088669950741	0.9463517088517088
0.5	auc	0	0.2	6	1	200	binary:logitraw	1.0	0.9547836538461538	0.9769088669950741	0.949989274989275
0.5	auc	0	0.2	6	1	1000	binary:logitraw	1.0	0.9532211538461539	0.9769088669950741	0.9481374231374232
0.5	error	0	0.2	6	1	1000	binary:logitraw	1.0	0.9532211538461539	0.9769088669950741	0.9481374231374232
0.5	error	0	0.2	6	1	600	binary:logitraw	1.0	0.9547836538461538	0.9769088669950741	0.949989274989275
0.5	error	0	0.2	6	1	200	binary:logitraw	1.0	0.9547836538461538	0.9769088669950741	0.949989274989275
0.5	error	0	0.2	4	1	200	binary:logitraw	1.0	0.9532211538461539	0.9769088669950741	0.9482035607035606
0.5	error	0	0.2	8	3	1000	binary:logitraw	1.0	0.9516586538461539	0.9767857142857143	0.9464178464178465
0.5	auc	0	0.2	8	3	1000	binary:logitraw	1.0	0.9516586538461539	0.9767857142857143	0.9464178464178465
1.0	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.9485096153846154	0.9762831717781661	0.94254433004433
1.0	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9500721153846154	0.9762831717781661	0.9443961818961819
1.0	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.9485096153846154	0.9762831717781661	0.94254433004433
1.0	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9500721153846154	0.9762831717781661	0.9443961818961819
0.5	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9485336538461538	0.9760837438423646	0.9426104676104675
0.5	auc	0	0.01	4	1	1000	binary:logitraw	0.5	0.9469711538461538	0.9760837438423646	0.9407586157586157
0.5	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9485336538461538	0.9760837438423646	0.9426104676104675
0.5	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.9469711538461538	0.9760837438423646	0.9407586157586157
1.0	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.9500961538461539	0.9759605911330048	0.9444623194623194
1.0	auc	0	0.01	4	1	1000	binary:logitraw	0.5	0.9500961538461539	0.9759605911330048	0.9444623194623194
