colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	error	0	0.2	8	3	600	binary:logitraw	1.0	0.9466411564625851	0.9661654135338346	0.9326217583807717
0.5	auc	0	0.2	8	3	600	binary:logitraw	1.0	0.9466411564625851	0.9661654135338346	0.9326217583807717
0.5	auc	0	0.01	4	1	1000	binary:logitraw	1.0	0.9466836734693878	0.9655462184873951	0.932785157073582
0.5	error	0	0.01	4	1	1000	binary:logitraw	1.0	0.9466836734693878	0.9655462184873951	0.932785157073582
0.5	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9404336734693878	0.9636752136752136	0.9239616276618176
1.0	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9425170068027212	0.9636752136752136	0.9269028041324056
0.5	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9404336734693878	0.9636752136752136	0.9239616276618176
0.5	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.9404336734693878	0.9636752136752136	0.9239616276618176
0.5	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.9404336734693878	0.9636752136752136	0.9239616276618176
1.0	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.9446003401360544	0.9636752136752136	0.9298439806029938
0.5	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.9404336734693878	0.9636752136752136	0.9239616276618176
1.0	auc	0	0.01	4	1	1000	binary:logitraw	0.5	0.9446003401360544	0.9636752136752136	0.9298439806029938
0.5	auc	0	0.01	4	1	1000	binary:logitraw	0.5	0.9404336734693878	0.9636752136752136	0.9239616276618176
1.0	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9425170068027212	0.9636752136752136	0.9269028041324056
1.0	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.9446003401360544	0.9636752136752136	0.929843980602994
1.0	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.9446003401360544	0.9636752136752136	0.929843980602994
0.5	error	0	0.01	4	3	1000	binary:logitraw	1.0	0.9383928571428571	0.9633484162895927	0.9211838498840397
0.5	error	0	0.01	4	3	1000	binary:logitraw	0.5	0.9342687074829932	0.9633484162895927	0.9154648956356736
0.5	auc	0	0.01	4	3	1000	binary:logitraw	1.0	0.9383928571428571	0.9633484162895927	0.9211838498840397
0.5	auc	0	0.01	4	3	1000	binary:logitraw	0.5	0.9342687074829932	0.9633484162895927	0.9154648956356736
0.5	error	0	0.01	8	3	1000	binary:logitraw	0.5	0.934311224489796	0.9629807692307694	0.9156282943284841
0.5	auc	0	0.01	6	3	1000	binary:logitraw	0.5	0.934311224489796	0.9629807692307694	0.9156282943284841
0.5	auc	0	0.01	8	3	1000	binary:logitraw	0.5	0.934311224489796	0.9629807692307694	0.9156282943284841
0.5	error	0	0.01	6	3	1000	binary:logitraw	0.5	0.934311224489796	0.9629807692307694	0.9156282943284841
0.5	auc	0	0.2	8	3	200	binary:logitraw	1.0	0.9466836734693878	0.9614035087719298	0.9339500316255535
0.5	error	0	0.2	8	3	200	binary:logitraw	1.0	0.9466836734693878	0.9614035087719298	0.9339500316255535
1.0	error	0	0.2	8	1	200	binary:logitraw	1.0	0.950765306122449	0.9614035087719298	0.939505587181109
1.0	auc	0	0.2	8	1	200	binary:logitraw	1.0	0.950765306122449	0.9614035087719298	0.939505587181109
1.0	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9446428571428571	0.961111111111111	0.9311722538477756
1.0	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.9446428571428571	0.961111111111111	0.9311722538477756
0.5	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9487670068027212	0.9607843137254901	0.9368912080961417
