colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.9282608695652174	0.9788888888888889	0.9057881169709263
0.5	error	0	0.01	4	3	200	binary:logitraw	0.5	0.9282608695652174	0.9788888888888889	0.9057881169709263
1.0	auc	0	0.2	4	3	1000	binary:logitraw	0.5	0.9608695652173912	0.9735819327731093	0.9516168018931712
1.0	auc	0	0.2	8	3	1000	binary:logitraw	0.5	0.9608695652173912	0.9735819327731093	0.9516168018931712
1.0	error	0	0.2	8	3	1000	binary:logitraw	0.5	0.9608695652173912	0.9735819327731093	0.9516168018931712
1.0	error	0	0.2	8	3	600	binary:logitraw	0.5	0.9565217391304348	0.9735819327731093	0.9455506254225827
1.0	error	0	0.2	6	3	1000	binary:logitraw	0.5	0.9608695652173912	0.9735819327731093	0.9516168018931712
1.0	error	0	0.2	6	3	600	binary:logitraw	0.5	0.9565217391304348	0.9735819327731093	0.9455506254225827
0.5	error	0	0.2	8	3	1000	binary:logitraw	1.0	0.9608695652173912	0.9735819327731093	0.9516168018931712
1.0	error	0	0.2	4	3	1000	binary:logitraw	0.5	0.9608695652173912	0.9735819327731093	0.9516168018931712
1.0	auc	0	0.2	6	3	600	binary:logitraw	0.5	0.9565217391304348	0.9735819327731093	0.9455506254225827
1.0	auc	0	0.2	6	3	1000	binary:logitraw	0.5	0.9608695652173912	0.9735819327731093	0.9516168018931712
1.0	auc	0	0.2	8	3	600	binary:logitraw	0.5	0.9565217391304348	0.9735819327731093	0.9455506254225827
0.5	auc	0	0.2	8	3	1000	binary:logitraw	1.0	0.9608695652173912	0.9735819327731093	0.9516168018931712
0.5	error	0	0.2	6	3	1000	binary:logitraw	1.0	0.9608695652173912	0.9724830316742082	0.9516168018931712
0.5	auc	0	0.2	6	3	1000	binary:logitraw	1.0	0.9608695652173912	0.9724830316742082	0.9516168018931712
0.5	auc	0	0.2	6	3	600	binary:logitraw	1.0	0.958695652173913	0.9724830316742082	0.9486756254225828
0.5	error	0	0.2	6	3	600	binary:logitraw	1.0	0.958695652173913	0.9724830316742082	0.9486756254225828
0.5	error	0	0.01	4	1	200	binary:logitraw	1.0	0.9434782608695652	0.9710407239819006	0.9277197430696418
0.5	auc	0	0.01	4	1	200	binary:logitraw	1.0	0.9434782608695652	0.9710407239819006	0.9277197430696418
0.5	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9304347826086957	0.9707070707070707	0.9099463319810683
0.5	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9282608695652174	0.9707070707070707	0.9070051555104801
0.5	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9282608695652174	0.9707070707070707	0.9070051555104801
0.5	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9304347826086957	0.9707070707070707	0.9099463319810683
0.5	error	0	0.01	4	3	200	binary:logitraw	1.0	0.9347826086956521	0.9691176470588235	0.915771213657877
0.5	auc	0	0.01	4	3	200	binary:logitraw	1.0	0.9347826086956521	0.9691176470588235	0.915771213657877
0.5	auc	0	0.2	8	3	600	binary:logitraw	1.0	0.958695652173913	0.9678676470588237	0.9498926639621367
0.5	auc	0	0.2	8	3	200	binary:logitraw	1.0	0.958695652173913	0.9678676470588237	0.9498926639621367
0.5	auc	0	0.2	8	1	1000	binary:logitraw	1.0	0.9608695652173912	0.9678676470588237	0.9530176639621366
0.5	auc	0	0.2	8	1	600	binary:logitraw	1.0	0.9608695652173912	0.9678676470588237	0.9530176639621366
0.5	error	0	0.2	8	3	600	binary:logitraw	1.0	0.958695652173913	0.9678676470588237	0.9498926639621367
0.5	error	0	0.2	8	3	200	binary:logitraw	1.0	0.958695652173913	0.9678676470588237	0.9498926639621367
0.5	error	0	0.2	8	1	1000	binary:logitraw	1.0	0.9608695652173912	0.9678676470588237	0.9530176639621366
0.5	error	0	0.2	8	1	600	binary:logitraw	1.0	0.9608695652173912	0.9678676470588237	0.9530176639621366
1.0	auc	0	0.2	4	3	600	binary:logitraw	0.5	0.9586956521739131	0.9676995798319329	0.9499501352265046
1.0	error	0	0.2	4	3	600	binary:logitraw	0.5	0.9586956521739131	0.9676995798319329	0.9499501352265046
0.5	error	0	0.01	4	1	200	binary:logitraw	0.5	0.9282608695652174	0.9658119658119659	0.9084060175794455
0.5	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.9282608695652174	0.9658119658119659	0.9084060175794455
0.5	auc	0	0.01	8	3	200	binary:logitraw	1.0	0.9434782608695652	0.9655462184873951	0.9291206051386073
0.5	error	0	0.01	8	3	200	binary:logitraw	1.0	0.9434782608695652	0.9655462184873951	0.9291206051386073
0.5	error	0	0.01	6	3	200	binary:logitraw	1.0	0.9434782608695652	0.9655462184873951	0.9291206051386073
0.5	auc	0	0.01	6	3	200	binary:logitraw	1.0	0.9434782608695652	0.9655462184873951	0.9291206051386073
1.0	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.9282608695652174	0.9638888888888889	0.9082221940500338
1.0	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9304347826086957	0.9638888888888889	0.9111633705206221
1.0	error	0	0.01	4	3	200	binary:logitraw	0.5	0.9282608695652174	0.9638888888888889	0.9082221940500338
1.0	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9304347826086957	0.9638888888888889	0.9111633705206221
1.0	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9304347826086957	0.9638888888888889	0.9111633705206221
1.0	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9304347826086957	0.9638888888888889	0.9111633705206221
1.0	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.9347826086956521	0.9633484162895929	0.9171720757268425
1.0	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.9369565217391302	0.9633484162895929	0.9201132521974309
1.0	error	0	0.01	4	1	200	binary:logitraw	0.5	0.9304347826086955	0.9633484162895929	0.911289722785666
1.0	error	0	0.01	6	1	200	binary:logitraw	0.5	0.9347826086956521	0.9633484162895929	0.9171720757268425
1.0	error	0	0.01	8	1	200	binary:logitraw	0.5	0.9369565217391302	0.9633484162895929	0.9201132521974309
1.0	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.9304347826086955	0.9633484162895929	0.911289722785666
0.5	error	0	0.2	4	1	200	binary:logitraw	0.5	0.9565217391304348	0.9632352941176471	0.9481685260311021
0.5	auc	0	0.2	8	1	200	binary:logitraw	1.0	0.9608695652173912	0.9632352941176471	0.9542347025016905
0.5	auc	0	0.01	4	1	600	binary:logitraw	1.0	0.9521739130434783	0.9632352941176471	0.9421023495605138
0.5	error	0	0.2	8	1	200	binary:logitraw	1.0	0.9608695652173912	0.9632352941176471	0.9542347025016905
0.5	error	0	0.2	6	1	600	binary:logitraw	1.0	0.9630434782608696	0.9632352941176471	0.9571758789722786
0.5	auc	0	0.2	6	1	600	binary:logitraw	1.0	0.9630434782608696	0.9632352941176471	0.9571758789722786
0.5	auc	0	0.2	4	1	200	binary:logitraw	0.5	0.9565217391304348	0.9632352941176471	0.9481685260311021
0.5	error	0	0.01	6	1	1000	binary:logitraw	1.0	0.9565217391304348	0.9632352941176471	0.9483523495605137
0.5	auc	0	0.01	6	1	1000	binary:logitraw	1.0	0.9565217391304348	0.9632352941176471	0.9483523495605137
0.5	error	0	0.01	4	1	600	binary:logitraw	1.0	0.9521739130434783	0.9632352941176471	0.9421023495605138
0.5	auc	0	0.01	6	1	200	binary:logitraw	1.0	0.95	0.9628676470588236	0.9391611730899256
0.5	error	0	0.01	6	1	200	binary:logitraw	1.0	0.95	0.9628676470588236	0.9391611730899256
1.0	auc	0	0.2	4	3	200	binary:logitraw	0.5	0.9521739130434783	0.9628676470588236	0.9422861730899257
0.5	auc	0	0.2	6	1	600	binary:logitraw	0.5	0.9543478260869565	0.9628676470588236	0.9454111730899257
1.0	error	0	0.2	4	3	200	binary:logitraw	0.5	0.9521739130434783	0.9628676470588236	0.9422861730899257
0.5	error	0	0.2	6	1	600	binary:logitraw	0.5	0.9543478260869565	0.9628676470588236	0.9454111730899257
0.5	error	0	0.2	4	3	200	binary:logitraw	1.0	0.9565217391304348	0.9623529411764705	0.9481685260311021
0.5	error	0	0.2	4	3	1000	binary:logitraw	1.0	0.9586956521739131	0.9623529411764705	0.9511097025016901
0.5	auc	0	0.2	4	3	200	binary:logitraw	1.0	0.9565217391304348	0.9623529411764705	0.9481685260311021
0.5	error	0	0.2	4	3	600	binary:logitraw	1.0	0.9586956521739131	0.9623529411764705	0.9511097025016901
0.5	auc	0	0.2	4	3	600	binary:logitraw	1.0	0.9586956521739131	0.9623529411764705	0.9511097025016901
0.5	auc	0	0.2	4	3	1000	binary:logitraw	1.0	0.9586956521739131	0.9623529411764705	0.9511097025016901
1.0	auc	0	0.2	8	3	200	binary:logitraw	0.5	0.9565217391304348	0.9619852941176472	0.9481685260311021
1.0	auc	0	0.2	6	3	200	binary:logitraw	0.5	0.9565217391304348	0.9619852941176472	0.9481685260311021
1.0	error	0	0.2	8	3	200	binary:logitraw	0.5	0.9565217391304348	0.9619852941176472	0.9481685260311021
1.0	error	0	0.2	6	3	200	binary:logitraw	0.5	0.9565217391304348	0.9619852941176472	0.9481685260311021
0.5	auc	0	0.01	6	3	1000	binary:logitraw	1.0	0.9478260869565217	0.9615686274509805	0.9362199966193373
0.5	error	0	0.01	6	3	1000	binary:logitraw	1.0	0.9478260869565217	0.9615686274509805	0.9362199966193373
1.0	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9543478260869565	0.9615686274509805	0.9452273495605137
1.0	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9543478260869565	0.9615686274509805	0.9452273495605137
1.0	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.9521739130434783	0.961200980392157	0.9422861730899257
