max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
8	log2	1	4	600	0.9224358974358975	0.9464743589743589	0.9215892053973013
10	log2	1	8	200	0.9224358974358975	0.9464743589743589	0.9215892053973013
10	log2	1	8	600	0.920475113122172	0.9464743589743589	0.919415292353823
12	log2	1	8	600	0.918552036199095	0.9445263157894737	0.9172413793103449
12	log2	1	8	200	0.918552036199095	0.9445263157894737	0.9172413793103449
12	log2	1	8	1000	0.918552036199095	0.9445263157894737	0.9172413793103449
12	auto	1	4	1000	0.9244343891402714	0.9429743589743589	0.9242128935532234
12	auto	1	8	1000	0.922473604826546	0.9429743589743589	0.9220389805097451
8	log2	1	2	200	0.9205128205128205	0.9429743589743589	0.9198650674662667
8	log2	1	2	600	0.918552036199095	0.9429743589743589	0.9176911544227886
8	log2	1	2	1000	0.9205128205128205	0.9429743589743589	0.9198650674662667
12	log2	2	2	1000	0.9165912518853695	0.9429743589743589	0.9155172413793103
8	log2	1	4	1000	0.9205128205128205	0.9429743589743589	0.9198650674662667
12	log2	1	2	200	0.9244720965309201	0.9429743589743589	0.9242128935532234
12	log2	1	2	600	0.9263951734539969	0.9429743589743589	0.9263868065967016
12	log2	1	2	1000	0.9263951734539969	0.9429743589743589	0.9263868065967016
12	log2	1	4	600	0.9263951734539969	0.9429743589743589	0.9263868065967016
12	log2	1	4	1000	0.922473604826546	0.9429743589743589	0.9220389805097451
12	sqrt	1	4	1000	0.9244343891402714	0.9429743589743589	0.9242128935532234
10	auto	1	4	1000	0.9263951734539969	0.9429743589743589	0.9263868065967017
12	sqrt	1	8	1000	0.922473604826546	0.9429743589743589	0.9220389805097451
10	log2	1	2	600	0.9225113122171946	0.9429743589743589	0.9220389805097453
10	auto	1	2	600	0.9283559577677224	0.9429743589743589	0.9285607196401798
10	sqrt	1	4	1000	0.9263951734539969	0.9429743589743589	0.9263868065967017
12	log2	2	4	1000	0.9165912518853695	0.9429743589743589	0.9155172413793103
10	log2	1	4	200	0.9225113122171946	0.9429743589743589	0.9220389805097451
10	sqrt	1	2	600	0.9283559577677224	0.9429743589743589	0.9285607196401798
10	log2	1	8	1000	0.918552036199095	0.9429743589743589	0.9176911544227886
10	log2	1	4	1000	0.918552036199095	0.9429743589743589	0.9176911544227886
10	log2	1	4	600	0.918552036199095	0.9429743589743589	0.9176911544227886
12	auto	2	2	600	0.9205505279034691	0.9414999999999999	0.9203148425787105
10	sqrt	2	2	1000	0.9166289592760182	0.9414999999999999	0.9159670164917542
8	log2	1	4	200	0.9185897435897437	0.9414999999999999	0.9181409295352324
10	sqrt	2	4	600	0.9185897435897437	0.9414999999999999	0.9181409295352323
10	sqrt	2	4	1000	0.9166289592760182	0.9414999999999999	0.9159670164917542
10	sqrt	2	8	600	0.9185897435897437	0.9414999999999999	0.9181409295352323
12	auto	1	8	600	0.9225113122171946	0.9414999999999999	0.9224887556221889
12	auto	2	4	600	0.9205505279034691	0.9414999999999999	0.9203148425787105
12	auto	2	2	1000	0.9205505279034691	0.9414999999999999	0.9203148425787105
8	log2	1	8	600	0.9185897435897437	0.9414999999999999	0.9181409295352323
8	sqrt	1	4	1000	0.9244720965309201	0.9414999999999999	0.9246626686656672
12	auto	2	8	600	0.9205505279034691	0.9414999999999999	0.9203148425787105
12	auto	2	8	1000	0.9185897435897437	0.9414999999999999	0.9181409295352323
12	sqrt	1	2	600	0.9264328808446456	0.9414999999999999	0.9268365817091453
12	sqrt	1	2	1000	0.9244720965309201	0.9414999999999999	0.924662668665667
12	sqrt	1	4	600	0.9225113122171946	0.9414999999999999	0.9224887556221889
8	auto	1	4	1000	0.9244720965309201	0.9414999999999999	0.9246626686656672
12	sqrt	1	8	600	0.9225113122171946	0.9414999999999999	0.9224887556221889
10	log2	1	2	1000	0.9205882352941177	0.9414999999999999	0.9203148425787108
10	sqrt	2	2	600	0.9185897435897437	0.9414999999999999	0.9181409295352323
10	log2	2	4	1000	0.9146681749622927	0.9414999999999999	0.9137931034482758
10	sqrt	1	8	600	0.9244720965309201	0.9414999999999999	0.9246626686656672
10	auto	1	4	600	0.9264328808446456	0.9414999999999999	0.9268365817091453
10	log2	2	8	600	0.9166289592760182	0.9414999999999999	0.9159670164917542
10	auto	2	8	600	0.9185897435897437	0.9414999999999999	0.9181409295352323
10	auto	2	4	1000	0.9166289592760182	0.9414999999999999	0.9159670164917542
10	auto	2	4	600	0.9185897435897437	0.9414999999999999	0.9181409295352323
10	auto	2	2	1000	0.9166289592760182	0.9414999999999999	0.9159670164917542
10	auto	2	2	600	0.9185897435897437	0.9414999999999999	0.9181409295352323
10	auto	1	8	600	0.9244720965309201	0.9414999999999999	0.9246626686656672
10	log2	2	2	1000	0.9146681749622927	0.9414999999999999	0.9137931034482758
10	log2	2	2	600	0.9166289592760182	0.9414999999999999	0.9159670164917542
10	auto	1	2	1000	0.9264328808446456	0.9414999999999999	0.9268365817091453
10	log2	2	4	600	0.9166289592760182	0.9414999999999999	0.9159670164917542
12	sqrt	2	2	1000	0.9205505279034691	0.9414999999999999	0.9203148425787105
12	auto	1	2	600	0.9264328808446456	0.9414999999999999	0.9268365817091453
12	auto	1	2	1000	0.9244720965309201	0.9414999999999999	0.924662668665667
12	auto	1	4	600	0.9225113122171946	0.9414999999999999	0.9224887556221889
8	log2	2	8	600	0.9107466063348417	0.9414999999999999	0.9094452773613193
8	log2	2	8	200	0.9127073906485672	0.9414999999999999	0.9116191904047974
10	sqrt	1	2	1000	0.9264328808446456	0.9414999999999999	0.9268365817091453
8	log2	1	8	1000	0.9146681749622927	0.9414999999999999	0.9137931034482758
10	sqrt	1	4	600	0.9264328808446456	0.9414999999999999	0.9268365817091453
12	sqrt	2	2	600	0.9205505279034691	0.9414999999999999	0.9203148425787105
12	auto	2	4	1000	0.9205505279034691	0.9414999999999999	0.9203148425787105
12	log2	1	4	200	0.9225113122171946	0.9414999999999999	0.9224887556221889
12	log2	2	4	600	0.9166289592760182	0.9414999999999999	0.9159670164917542
12	sqrt	2	4	600	0.9205505279034691	0.9414999999999999	0.9203148425787105
12	sqrt	2	4	1000	0.9205505279034691	0.9414999999999999	0.9203148425787105
12	sqrt	2	8	600	0.9205505279034691	0.9414999999999999	0.9203148425787105
12	sqrt	2	8	1000	0.9185897435897437	0.9414999999999999	0.9181409295352323
12	log2	2	8	1000	0.9166289592760182	0.9414999999999999	0.9159670164917542
12	log2	2	8	600	0.9185897435897437	0.9414999999999999	0.9181409295352323
12	log2	2	2	600	0.9166289592760182	0.9414999999999999	0.9159670164917542
8	log2	2	8	1000	0.9088235294117647	0.9400975609756097	0.9077211394302849
10	auto	1	4	200	0.9264705882352942	0.9400975609756097	0.9272863568215893
10	log2	2	8	1000	0.9147058823529413	0.9400975609756097	0.9142428785607196
10	sqrt	1	4	200	0.9264705882352942	0.9400975609756097	0.9272863568215893
12	log2	2	4	200	0.9185520361990951	0.9400000000000001	0.9180793531805526
12	log2	2	2	200	0.9185520361990951	0.9400000000000001	0.9180793531805526
