max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
8	log2	2	10	1000	0.926530612244898	0.97	0.9137915910465821
8	log2	2	10	600	0.9244897959183673	0.97	0.911291591046582
10	log2	2	10	200	0.9244897959183673	0.97	0.911291591046582
8	log2	4	4	600	0.9224489795918366	0.97	0.908791591046582
8	log2	4	4	200	0.9265306122448977	0.97	0.9137915910465821
12	log2	2	10	200	0.9244897959183673	0.97	0.911291591046582
8	log2	4	2	600	0.9224489795918366	0.97	0.908791591046582
8	log2	4	2	200	0.9265306122448977	0.97	0.9137915910465821
8	log2	4	8	200	0.9265306122448977	0.97	0.9137915910465821
8	log2	2	10	200	0.9306122448979591	0.97	0.9189231699939505
8	log2	2	8	1000	0.926530612244898	0.97	0.9136600120992135
8	log2	4	8	600	0.9224489795918366	0.97	0.908791591046582
8	log2	2	8	600	0.9244897959183673	0.97	0.9111600120992136
10	log2	8	10	600	0.9163265306122448	0.9686842105263157	0.9012915910465817
10	log2	8	10	1000	0.9163265306122448	0.9686842105263157	0.9012915910465817
6	log2	8	10	1000	0.9163265306122448	0.9686842105263157	0.9012915910465817
8	log2	8	4	1000	0.9163265306122448	0.9686842105263157	0.9012915910465817
6	log2	8	2	1000	0.9163265306122448	0.9686842105263157	0.9012915910465817
10	log2	8	8	1000	0.9163265306122448	0.9686842105263157	0.9012915910465817
8	log2	8	4	600	0.9163265306122448	0.9686842105263157	0.9012915910465817
8	log2	8	8	600	0.9163265306122448	0.9686842105263157	0.9012915910465817
8	log2	8	2	1000	0.9163265306122448	0.9686842105263157	0.9012915910465817
8	log2	8	2	600	0.9163265306122448	0.9686842105263157	0.9012915910465817
6	log2	8	10	600	0.9163265306122448	0.9686842105263157	0.9012915910465817
8	log2	8	10	600	0.9163265306122448	0.9686842105263157	0.9012915910465817
6	log2	8	8	1000	0.9163265306122448	0.9686842105263157	0.9012915910465817
6	log2	8	8	600	0.9163265306122448	0.9686842105263157	0.9012915910465817
8	log2	8	8	1000	0.9163265306122448	0.9686842105263157	0.9012915910465817
6	log2	8	4	1000	0.9163265306122448	0.9686842105263157	0.9012915910465817
6	log2	8	4	600	0.9163265306122448	0.9686842105263157	0.9012915910465817
8	log2	4	10	600	0.9204081632653061	0.9686842105263157	0.9062915910465819
6	log2	8	2	600	0.9163265306122448	0.9686842105263157	0.9012915910465817
8	log2	8	10	1000	0.9163265306122448	0.9686842105263157	0.9012915910465817
6	log2	4	10	1000	0.9163265306122448	0.9686842105263157	0.9012915910465817
6	log2	4	10	600	0.9183673469387754	0.9686842105263157	0.903791591046582
6	log2	4	10	200	0.9183673469387754	0.9686842105263157	0.9036600120992133
6	log2	4	8	1000	0.9163265306122448	0.9686842105263157	0.9012915910465817
8	log2	4	10	1000	0.9183673469387754	0.9686842105263157	0.903791591046582
10	log2	8	2	600	0.9163265306122448	0.9686842105263157	0.9012915910465817
10	log2	8	8	600	0.9163265306122448	0.9686842105263157	0.9012915910465817
10	log2	4	4	1000	0.9204081632653061	0.9686842105263157	0.9062915910465819
8	log2	2	8	200	0.9224489795918366	0.9686842105263157	0.9086600120992134
10	sqrt	10	8	600	0.920408163265306	0.9686842105263157	0.9062915910465819
10	sqrt	10	10	600	0.920408163265306	0.9686842105263157	0.9062915910465819
8	log2	4	2	1000	0.9224489795918366	0.9686842105263157	0.908791591046582
8	log2	4	4	1000	0.9224489795918366	0.9686842105263157	0.908791591046582
8	sqrt	8	10	600	0.9183673469387754	0.9686842105263157	0.9036600120992133
10	log2	4	2	600	0.9224489795918366	0.9686842105263157	0.908791591046582
10	log2	4	2	1000	0.9204081632653061	0.9686842105263157	0.9062915910465819
8	sqrt	8	8	600	0.9183673469387754	0.9686842105263157	0.9036600120992133
