activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
logistic	0.01	True	(100,)	constant	500	adam	0.8499042407660738	0.8786804959183627	0.8293142641672053
logistic	0.01	True	(100,)	constant	1000	adam	0.8499042407660738	0.8786804959183627	0.8293142641672053
logistic	0.01	True	(100,)	invscaling	500	adam	0.8499042407660738	0.8786804959183627	0.8293142641672053
logistic	0.01	True	(100,)	invscaling	1000	adam	0.8499042407660738	0.8786804959183627	0.8293142641672053
logistic	0.01	True	(100,)	adaptive	500	adam	0.8499042407660738	0.8786804959183627	0.8293142641672053
logistic	0.01	True	(100,)	adaptive	1000	adam	0.8499042407660738	0.8786804959183627	0.8293142641672053
logistic	0.1	True	(100,)	invscaling	500	adam	0.8452257181942544	0.8770647991302519	0.8234927817280759
logistic	0.1	True	(100,)	adaptive	500	adam	0.8452257181942544	0.8770647991302519	0.8234927817280759
logistic	0.1	True	(100,)	invscaling	1000	adam	0.8452257181942544	0.8770647991302519	0.8234927817280759
logistic	0.1	True	(100,)	adaptive	1000	adam	0.8452257181942544	0.8770647991302519	0.8234927817280759
logistic	0.1	True	(100,)	constant	1000	adam	0.8452257181942544	0.8770647991302519	0.8234927817280759
logistic	0.1	True	(100,)	constant	500	adam	0.8452257181942544	0.8770647991302519	0.8234927817280759
logistic	0.001	True	(100,)	constant	1000	adam	0.8487414500683993	0.875119242357109	0.8283527257056669
logistic	0.001	True	(100,)	constant	500	adam	0.8487414500683993	0.875119242357109	0.8283527257056669
logistic	0.001	True	(100,)	invscaling	500	adam	0.8487414500683993	0.875119242357109	0.8283527257056669
logistic	0.001	True	(100,)	invscaling	1000	adam	0.8487414500683993	0.875119242357109	0.8283527257056669
logistic	0.001	True	(100,)	adaptive	500	adam	0.8487414500683993	0.875119242357109	0.8283527257056669
logistic	0.001	True	(100,)	adaptive	1000	adam	0.8487414500683993	0.875119242357109	0.8283527257056669
relu	0.001	True	(100,)	invscaling	1000	adam	0.8768399452804377	0.8728784166055972	0.8662007110536522
relu	0.001	True	(100,)	constant	500	adam	0.8768399452804377	0.8728784166055972	0.8662007110536522
relu	0.001	True	(100,)	adaptive	500	adam	0.8768399452804377	0.8728784166055972	0.8662007110536522
relu	0.001	True	(100,)	invscaling	500	adam	0.8768399452804377	0.8728784166055972	0.8662007110536522
relu	0.001	True	(100,)	adaptive	1000	adam	0.8768399452804377	0.8728784166055972	0.8662007110536522
relu	0.001	True	(100,)	constant	1000	adam	0.8768399452804377	0.8728784166055972	0.8662007110536522
relu	0.01	True	(100,)	adaptive	1000	adam	0.874514363885089	0.8724874097629775	0.8632595345830639
relu	0.01	True	(100,)	adaptive	500	adam	0.874514363885089	0.8724874097629775	0.8632595345830639
relu	0.01	True	(100,)	invscaling	500	adam	0.874514363885089	0.8724874097629775	0.8632595345830639
relu	0.01	True	(100,)	constant	500	adam	0.874514363885089	0.8724874097629775	0.8632595345830639
relu	0.01	True	(100,)	invscaling	1000	adam	0.874514363885089	0.8724874097629775	0.8632595345830639
relu	0.01	True	(100,)	constant	1000	adam	0.874514363885089	0.8724874097629775	0.8632595345830639
relu	0.1	True	(100,)	invscaling	500	adam	0.8674555403556772	0.8690387178444577	0.8544360051712993
relu	0.1	True	(100,)	adaptive	1000	adam	0.8674555403556772	0.8690387178444577	0.8544360051712993
relu	0.1	True	(100,)	invscaling	1000	adam	0.8674555403556772	0.8690387178444577	0.8544360051712993
relu	0.1	True	(100,)	constant	500	adam	0.8674555403556772	0.8690387178444577	0.8544360051712993
relu	0.1	True	(100,)	adaptive	500	adam	0.8674555403556772	0.8690387178444577	0.8544360051712993
relu	0.1	True	(100,)	constant	1000	adam	0.8674555403556772	0.8690387178444577	0.8544360051712993
identity	0.1	True	(50,)	constant	500	adam	0.874514363885089	0.8666375115665176	0.8645620555914674
identity	0.1	True	(50,)	constant	1000	adam	0.874514363885089	0.8666375115665176	0.8645620555914674
identity	0.1	True	(50,)	invscaling	500	adam	0.874514363885089	0.8666375115665176	0.8645620555914674
identity	0.1	True	(50,)	invscaling	1000	adam	0.874514363885089	0.8666375115665176	0.8645620555914674
identity	0.1	True	(50,)	adaptive	500	adam	0.874514363885089	0.8666375115665176	0.8645620555914674
identity	0.1	True	(50,)	adaptive	1000	adam	0.874514363885089	0.8666375115665176	0.8645620555914674
relu	0.1	True	(100,)	constant	1000	lbfgs	0.8909575923392614	0.8662952179523776	0.8865368455074337
relu	0.1	True	(100,)	invscaling	1000	lbfgs	0.8909575923392614	0.8662952179523776	0.8865368455074337
relu	0.1	True	(100,)	constant	500	lbfgs	0.8909575923392614	0.8662952179523776	0.8865368455074337
relu	0.1	True	(100,)	adaptive	500	lbfgs	0.8909575923392614	0.8662952179523776	0.8865368455074337
relu	0.1	True	(100,)	invscaling	500	lbfgs	0.8909575923392614	0.8662952179523776	0.8865368455074337
relu	0.1	True	(100,)	adaptive	1000	lbfgs	0.8909575923392614	0.8662952179523776	0.8865368455074337
identity	0.01	True	(50,)	constant	500	adam	0.8721614227086183	0.8656158001999786	0.8616208791208791
identity	0.01	True	(50,)	invscaling	500	adam	0.8721614227086183	0.8656158001999786	0.8616208791208791
identity	0.001	True	(50,)	constant	500	adam	0.8721614227086183	0.8656158001999786	0.8616208791208791
identity	0.01	True	(50,)	invscaling	1000	adam	0.8721614227086183	0.8656158001999786	0.8616208791208791
identity	0.001	True	(50,)	constant	1000	adam	0.8721614227086183	0.8656158001999786	0.8616208791208791
identity	0.01	True	(50,)	adaptive	1000	adam	0.8721614227086183	0.8656158001999786	0.8616208791208791
identity	0.001	True	(50,)	invscaling	500	adam	0.8721614227086183	0.8656158001999786	0.8616208791208791
identity	0.001	True	(50,)	invscaling	1000	adam	0.8721614227086183	0.8656158001999786	0.8616208791208791
identity	0.001	True	(50,)	adaptive	500	adam	0.8721614227086183	0.8656158001999786	0.8616208791208791
identity	0.001	True	(50,)	adaptive	1000	adam	0.8721614227086183	0.8656158001999786	0.8616208791208791
identity	0.01	True	(50,)	adaptive	500	adam	0.8721614227086183	0.8656158001999786	0.8616208791208791
