colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
1.0	error	0	0.01	4	3	1000	binary:logitraw	1.0	0.9379336349924585	0.9766017316017315	0.9262211981566821
1.0	auc	0	0.01	4	3	1000	binary:logitraw	1.0	0.9379336349924585	0.9766017316017315	0.9262211981566821
0.5	error	0	0.01	8	3	200	binary:logitraw	0.5	0.8855203619909503	0.9764705882352942	0.8600960061443933
0.5	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.8855203619909503	0.9764705882352942	0.8600960061443933
0.5	error	0	0.01	6	3	200	binary:logitraw	0.5	0.8855203619909503	0.9764705882352942	0.8600960061443933
0.5	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.8855203619909503	0.9764705882352942	0.8600960061443933
0.5	auc	0	0.01	4	1	200	binary:logitraw	0.5	0.8835972850678733	0.9761029411764707	0.8577150537634409
0.5	error	0	0.01	4	1	200	binary:logitraw	0.5	0.8835972850678733	0.9761029411764707	0.8577150537634409
0.5	error	0	0.01	4	3	200	binary:logitraw	0.5	0.8797134238310708	0.975	0.8528341013824885
0.5	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.8797134238310708	0.975	0.8528341013824885
0.5	auc	0	0.01	8	3	1000	binary:logitraw	1.0	0.9322398190045249	0.9720562770562771	0.9200844854070661
1.0	auc	0	0.01	8	3	1000	binary:logitraw	1.0	0.9322021116138763	0.9720562770562771	0.9199654377880184
0.5	error	0	0.01	8	3	1000	binary:logitraw	1.0	0.9322398190045249	0.9720562770562771	0.9200844854070661
1.0	error	0	0.01	8	3	1000	binary:logitraw	1.0	0.9322021116138763	0.9720562770562771	0.9199654377880184
1.0	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.9320889894419306	0.9703896103896105	0.9197273425499232
1.0	error	0	0.01	6	1	600	binary:logitraw	1.0	0.9320889894419306	0.9703896103896105	0.9197273425499232
0.5	error	0	0.01	8	3	200	binary:logitraw	1.0	0.9049396681749624	0.9700854700854702	0.8851497695852535
0.5	auc	0	0.01	8	3	200	binary:logitraw	1.0	0.9049396681749624	0.9700854700854702	0.8851497695852535
1.0	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.8894042232277526	0.9697586726998491	0.8657450076804916
1.0	error	0	0.01	4	3	200	binary:logitraw	0.5	0.8894042232277526	0.9697586726998491	0.8657450076804916
1.0	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.8894042232277526	0.9697586726998491	0.8657450076804916
1.0	error	0	0.01	6	3	200	binary:logitraw	0.5	0.8894042232277526	0.9697586726998491	0.8657450076804916
1.0	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.8894042232277526	0.9697586726998491	0.8657450076804916
1.0	error	0	0.01	8	3	200	binary:logitraw	0.5	0.8894042232277526	0.9697586726998491	0.8657450076804916
0.5	error	0	0.01	8	1	600	binary:logitraw	1.0	0.9263951734539969	0.9697023809523809	0.9127035330261137
0.5	auc	0	0.01	8	1	600	binary:logitraw	1.0	0.9263951734539969	0.9697023809523809	0.9127035330261137
0.5	auc	0	0.01	6	3	200	binary:logitraw	1.0	0.8990950226244344	0.9694444444444444	0.8778878648233487
0.5	error	0	0.01	6	3	200	binary:logitraw	1.0	0.8990950226244344	0.9694444444444444	0.8778878648233487
0.5	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.9088989441930618	0.9694235588972431	0.891036866359447
0.5	error	0	0.01	6	3	600	binary:logitraw	0.5	0.9088989441930618	0.9694235588972431	0.891036866359447
0.5	auc	0	0.01	8	3	600	binary:logitraw	1.0	0.9243589743589743	0.9692857142857143	0.9102035330261137
1.0	auc	0	0.01	8	3	600	binary:logitraw	1.0	0.9282428355957768	0.9692857142857143	0.9149654377880184
0.5	error	0	0.01	8	3	600	binary:logitraw	1.0	0.9243589743589743	0.9692857142857143	0.9102035330261137
1.0	error	0	0.01	8	3	600	binary:logitraw	1.0	0.9282428355957768	0.9692857142857143	0.9149654377880184
1.0	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.9108597285067873	0.9691854636591479	0.8934178187403994
0.5	auc	0	0.01	4	3	600	binary:logitraw	0.5	0.906975867269985	0.9691854636591479	0.8886559139784946
1.0	error	0	0.01	8	3	600	binary:logitraw	0.5	0.9108597285067873	0.9691854636591479	0.8934178187403994
0.5	error	0	0.01	4	3	600	binary:logitraw	0.5	0.906975867269985	0.9691854636591479	0.8886559139784946
1.0	error	0	0.01	6	3	1000	binary:logitraw	1.0	0.9302790346907994	0.9684989648033125	0.9183525345622121
1.0	auc	0	0.01	6	3	1000	binary:logitraw	1.0	0.9302790346907994	0.9684989648033125	0.9183525345622121
0.5	error	0	0.01	6	1	600	binary:logitraw	1.0	0.9225113122171946	0.968486842105263	0.907941628264209
0.5	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.9225113122171946	0.968486842105263	0.907941628264209
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.9128205128205128	0.9677777777777777	0.8957987711213518
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.9128205128205128	0.9677777777777777	0.8957987711213518
0.5	auc	0	0.01	4	3	200	binary:logitraw	1.0	0.8875188536953242	0.9677696078431373	0.8634831029185868
0.5	error	0	0.01	4	3	200	binary:logitraw	1.0	0.8875188536953242	0.9677696078431373	0.8634831029185868
0.5	error	0	0.01	6	1	200	binary:logitraw	1.0	0.9108220211161389	0.9673015873015874	0.893179723502304
0.5	auc	0	0.01	6	1	200	binary:logitraw	1.0	0.9108220211161389	0.9673015873015874	0.893179723502304
0.5	auc	0	0.01	4	3	1000	binary:logitraw	1.0	0.9302036199095023	0.9668348861283643	0.9182334869431644
0.5	error	0	0.01	4	3	1000	binary:logitraw	1.0	0.9302036199095023	0.9668348861283643	0.9182334869431644
0.5	auc	0	0.01	8	1	600	binary:logitraw	0.5	0.9128582202111615	0.9667251461988304	0.8959178187403992
0.5	error	0	0.01	8	1	600	binary:logitraw	0.5	0.9128582202111615	0.9667251461988304	0.8959178187403992
0.5	error	0	0.01	8	1	200	binary:logitraw	0.5	0.9050150829562595	0.9662489557226399	0.8860368663594471
0.5	auc	0	0.01	8	1	200	binary:logitraw	0.5	0.9050150829562595	0.9662489557226399	0.8860368663594471
0.5	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.9340874811463047	0.9661739241151006	0.9231144393241169
0.5	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9340874811463047	0.9661739241151006	0.9231144393241169
1.0	auc	0	0.01	6	3	200	binary:logitraw	1.0	0.9105957767722475	0.9660576923076925	0.8927035330261137
1.0	error	0	0.01	8	3	200	binary:logitraw	1.0	0.9105957767722475	0.9660576923076925	0.8927035330261137
1.0	auc	0	0.01	8	3	200	binary:logitraw	1.0	0.9105957767722475	0.9660576923076925	0.8927035330261137
1.0	error	0	0.01	6	3	200	binary:logitraw	1.0	0.9105957767722475	0.9660576923076925	0.8927035330261137
0.5	auc	0	0.01	6	3	1000	binary:logitraw	1.0	0.9283182503770739	0.965806277056277	0.9159715821812597
0.5	error	0	0.01	6	3	1000	binary:logitraw	1.0	0.9283182503770739	0.965806277056277	0.9159715821812597
0.5	auc	0	0.01	6	3	600	binary:logitraw	1.0	0.9224358974358975	0.9653896103896104	0.9085906298003072
0.5	error	0	0.01	6	3	600	binary:logitraw	1.0	0.9224358974358975	0.9653896103896104	0.9085906298003072
0.5	error	0	0.01	6	1	200	binary:logitraw	0.5	0.8952865761689293	0.9653727077875685	0.8740130568356375
0.5	auc	0	0.01	6	1	200	binary:logitraw	0.5	0.8952865761689293	0.9653727077875685	0.8740130568356375
0.5	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.9244343891402715	0.9651785714285713	0.911209677419355
0.5	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.9244343891402715	0.9651785714285713	0.911209677419355
0.5	error	0	0.01	4	1	600	binary:logitraw	0.5	0.9031297134238312	0.9650793650793652	0.8837749615975422
0.5	auc	0	0.01	4	1	600	binary:logitraw	0.5	0.9031297134238312	0.9650793650793652	0.8837749615975422
0.5	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9244343891402715	0.9647619047619047	0.9110906298003073
0.5	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9244343891402715	0.9647619047619047	0.9110906298003073
1.0	error	0	0.01	6	3	600	binary:logitraw	0.5	0.9088989441930618	0.9644235588972432	0.891804915514593
1.0	auc	0	0.01	6	3	600	binary:logitraw	0.5	0.9088989441930618	0.9644235588972432	0.891804915514593
1.0	auc	0	0.01	4	3	600	binary:logitraw	0.5	0.906975867269985	0.9641604010025062	0.8894239631336406
1.0	error	0	0.01	4	3	600	binary:logitraw	0.5	0.906975867269985	0.9641604010025062	0.8894239631336406
0.5	error	0	0.01	8	3	600	binary:logitraw	0.5	0.9069381598793363	0.9641604010025062	0.8894239631336406
0.5	auc	0	0.01	8	3	600	binary:logitraw	0.5	0.9069381598793363	0.9641604010025062	0.8894239631336406
1.0	auc	0	0.01	6	3	600	binary:logitraw	1.0	0.9302036199095023	0.9641468253968254	0.9182334869431644
1.0	error	0	0.01	6	3	600	binary:logitraw	1.0	0.9302036199095023	0.9641468253968254	0.9182334869431644
1.0	error	0	0.01	6	1	1000	binary:logitraw	1.0	0.9340874811463047	0.9639880952380953	0.9237634408602151
1.0	auc	0	0.01	6	1	1000	binary:logitraw	1.0	0.9340874811463047	0.9639880952380953	0.9237634408602151
0.5	auc	0	0.01	8	1	200	binary:logitraw	1.0	0.9128205128205128	0.9639682539682539	0.8965668202764977
0.5	error	0	0.01	8	1	200	binary:logitraw	1.0	0.9128205128205128	0.9639682539682539	0.8965668202764977
1.0	auc	0	0.01	4	3	600	binary:logitraw	1.0	0.9224358974358975	0.9638836675020885	0.9087096774193549
1.0	error	0	0.01	4	3	600	binary:logitraw	1.0	0.9224358974358975	0.9638836675020885	0.9087096774193549
0.5	error	0	0.01	4	3	600	binary:logitraw	1.0	0.9147058823529411	0.9638095238095238	0.8990668202764978
0.5	auc	0	0.01	4	3	600	binary:logitraw	1.0	0.9147058823529411	0.9638095238095238	0.8990668202764978
0.5	error	0	0.01	4	1	200	binary:logitraw	1.0	0.8894796380090497	0.9631944444444445	0.8667511520737327
0.5	auc	0	0.01	4	1	200	binary:logitraw	1.0	0.8894796380090497	0.9631944444444445	0.8667511520737327
0.5	error	0	0.01	6	1	1000	binary:logitraw	1.0	0.9302413273001507	0.9626166118621361	0.919120583717358
