activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
logistic	0.01	True	(100,)	constant	1000	adam	0.9020408163265307	0.97	0.8826209921355112
logistic	0.1	True	(100,)	invscaling	500	adam	0.9040816326530612	0.97	0.8852525710828797
logistic	0.1	True	(100,)	invscaling	1000	adam	0.9040816326530612	0.97	0.8852525710828797
logistic	0.01	True	(100,)	adaptive	500	adam	0.9020408163265307	0.97	0.8826209921355112
logistic	0.1	True	(100,)	constant	1000	adam	0.9040816326530612	0.97	0.8852525710828797
logistic	0.01	True	(100,)	invscaling	1000	adam	0.9020408163265307	0.97	0.8826209921355112
logistic	0.1	True	(100,)	constant	500	adam	0.9040816326530612	0.97	0.8852525710828797
logistic	0.1	True	(100,)	adaptive	500	adam	0.9040816326530612	0.97	0.8852525710828797
logistic	0.01	True	(100,)	invscaling	500	adam	0.9020408163265307	0.97	0.8826209921355112
logistic	0.01	True	(100,)	adaptive	1000	adam	0.9020408163265307	0.97	0.8826209921355112
logistic	0.1	True	(100,)	adaptive	1000	adam	0.9040816326530612	0.97	0.8852525710828797
logistic	0.01	True	(100,)	constant	500	adam	0.9020408163265307	0.97	0.8826209921355112
logistic	0.001	True	(100,)	constant	500	adam	0.9020408163265307	0.97	0.8826209921355112
logistic	0.001	True	(100,)	constant	1000	adam	0.9020408163265307	0.97	0.8826209921355112
logistic	0.001	True	(100,)	invscaling	500	adam	0.9020408163265307	0.97	0.8826209921355112
logistic	0.001	True	(100,)	invscaling	1000	adam	0.9020408163265307	0.97	0.8826209921355112
logistic	0.001	True	(100,)	adaptive	500	adam	0.9020408163265307	0.97	0.8826209921355112
logistic	0.001	True	(100,)	adaptive	1000	adam	0.9020408163265307	0.97	0.8826209921355112
logistic	0.1	True	(50,)	constant	1000	adam	0.8857142857142858	0.9613636363636363	0.8638929219600726
logistic	0.001	True	(50,)	constant	500	adam	0.8857142857142858	0.9613636363636363	0.8638929219600726
logistic	0.1	True	(50,)	constant	500	adam	0.8857142857142858	0.9613636363636363	0.8638929219600726
logistic	0.001	True	(50,)	adaptive	500	adam	0.8857142857142858	0.9613636363636363	0.8638929219600726
logistic	0.001	True	(50,)	constant	1000	adam	0.8857142857142858	0.9613636363636363	0.8638929219600726
logistic	0.001	True	(50,)	invscaling	500	adam	0.8857142857142858	0.9613636363636363	0.8638929219600726
