max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
10	log2	2	2	600	0.8867924528301888	0.9601802467398443	0.8644524158637061
10	log2	2	4	600	0.8867924528301888	0.9601802467398443	0.8644524158637061
12	log2	2	4	600	0.8924528301886794	0.9567354214413039	0.872146871945259
12	log2	2	2	600	0.8924528301886794	0.9567354214413039	0.872146871945259
10	log2	2	2	1000	0.8867924528301888	0.9553191356287332	0.865112239910627
10	log2	2	4	1000	0.8867924528301888	0.9553191356287332	0.865112239910627
12	log2	2	4	1000	0.8886792452830189	0.9547991469314999	0.8676014173998045
12	log2	2	2	1000	0.8886792452830189	0.9547991469314999	0.8676014173998045
10	log2	2	2	200	0.8849056603773585	0.9511414565826332	0.8637083682446585
10	log2	2	4	200	0.8849056603773585	0.9511414565826332	0.8637083682446585
10	sqrt	2	2	1000	0.8867924528301888	0.9504048892284187	0.8660389173998044
10	sqrt	2	4	1000	0.8867924528301888	0.9504048892284187	0.8660389173998044
12	log2	2	8	600	0.8924528301886792	0.9500372421695952	0.8731817745426615
8	sqrt	2	4	1000	0.8943396226415092	0.9464523200584581	0.8763811793045664
8	sqrt	2	2	1000	0.8943396226415092	0.9464523200584581	0.8763811793045664
10	sqrt	2	2	200	0.8924528301886792	0.9463362617774382	0.8738415985895825
10	sqrt	2	4	200	0.8924528301886792	0.9463362617774382	0.8738415985895825
10	sqrt	2	4	600	0.8886792452830189	0.945502928444105	0.8691879189359029
10	sqrt	2	2	600	0.8886792452830189	0.945502928444105	0.8691879189359029
12	log2	2	2	200	0.8867924528301886	0.9452554961378491	0.8668573697807569
12	log2	2	4	200	0.8867924528301886	0.9452554961378491	0.8668573697807569
12	log2	2	8	1000	0.8905660377358491	0.9450534759358288	0.8715688713168552
12	log2	2	10	1000	0.8943396226415092	0.9432608855899339	0.8769327782432621
8	log2	2	4	600	0.8905660377358491	0.9415503592741444	0.8723873236978076
8	log2	2	2	600	0.8905660377358491	0.9415503592741444	0.8723873236978076
10	log2	2	8	1000	0.8849056603773585	0.9413216011042099	0.8651362414467254
10	log2	2	10	600	0.8886792452830189	0.9411068485365159	0.8698981462086302
8	log2	2	2	1000	0.8905660377358491	0.940736779560309	0.872437726923614
8	log2	2	4	1000	0.8905660377358491	0.940736779560309	0.872437726923614
12	sqrt	2	2	600	0.8867924528301886	0.9400279051014346	0.8674089687194526
12	sqrt	2	4	600	0.8867924528301886	0.9400279051014346	0.8674089687194526
8	log2	2	2	200	0.8867924528301886	0.939472755505364	0.8676758221617092
8	log2	2	4	200	0.8867924528301886	0.939472755505364	0.8676758221617092
10	log2	2	10	200	0.8962264150943395	0.9381272795159253	0.8800817797793604
12	log2	2	10	600	0.8886792452830189	0.9372366337839484	0.870666195363776
8	sqrt	2	4	600	0.8962264150943398	0.9372366337839484	0.8801900048875856
8	sqrt	2	2	600	0.8962264150943398	0.9372366337839484	0.8801900048875856
8	log2	2	8	600	0.8905660377358491	0.9371205347127409	0.8730975509705348
12	sqrt	2	8	200	0.8886792452830189	0.9365410222059838	0.8706083734813573
12	log2	4	4	1000	0.8924528301886792	0.9361336926074777	0.8754785033514872
12	log2	4	2	1000	0.8924528301886792	0.9361336926074777	0.8754785033514872
12	log2	4	8	1000	0.8924528301886792	0.9361336926074777	0.8754785033514872
12	sqrt	2	4	1000	0.8849056603773585	0.935079664935803	0.8661133221617092
12	sqrt	2	2	1000	0.8849056603773585	0.935079664935803	0.8661133221617092
12	sqrt	2	2	200	0.881132075471698	0.934856848536516	0.8611927890657729
12	sqrt	2	4	200	0.881132075471698	0.934856848536516	0.8611927890657729
8	log2	2	8	200	0.8905660377358491	0.9333493179880648	0.8738656001256807
12	log2	4	4	600	0.8962264150943395	0.9319230992792373	0.8811670856025694
12	log2	4	8	600	0.8962264150943395	0.9319230992792373	0.8811670856025694
12	log2	4	2	600	0.8962264150943395	0.9319230992792373	0.8811670856025694
8	log2	2	8	1000	0.8867924528301886	0.9318822496060347	0.8692623236978075
10	log2	2	10	1000	0.8867924528301888	0.931371787845573	0.8692119204720011
12	log2	2	10	200	0.8867924528301886	0.9313648034971564	0.869103695363776
8	log2	2	10	1000	0.8905660377358491	0.9313524547534845	0.8740242284597123
8	log2	2	10	600	0.8867924528301888	0.9311827122153209	0.8692623236978075
10	log2	2	8	600	0.881132075471698	0.9310876829755548	0.8619608382209188
12	sqrt	2	8	1000	0.8924528301886792	0.9299245422806803	0.8764051808406647
10	log2	4	8	1000	0.8924528301886792	0.9284164773322129	0.877007183005167
10	log2	4	4	1000	0.8924528301886792	0.9284164773322129	0.877007183005167
10	log2	4	2	1000	0.8924528301886792	0.9284164773322129	0.877007183005167
12	sqrt	2	10	600	0.8924528301886792	0.9280518402493095	0.8771154081133921
8	log2	4	8	1000	0.8905660377358491	0.9280079806001869	0.8747344557324397
8	log2	4	2	1000	0.8905660377358491	0.9280079806001869	0.8747344557324397
8	log2	4	4	1000	0.8905660377358491	0.9280079806001869	0.8747344557324397
8	sqrt	2	4	200	0.8849056603773585	0.9277692895339953	0.8675411953637759
8	sqrt	2	2	200	0.8849056603773585	0.9277692895339953	0.8675411953637759
12	log2	4	10	600	0.8924528301886794	0.9276695342168486	0.8770650048875854
6	log2	2	4	200	0.8773584905660379	0.9276346263142938	0.8573071585672393
6	log2	2	2	200	0.8773584905660379	0.9276346263142938	0.8573071585672393
8	log2	4	2	200	0.8943396226415095	0.9274704849001523	0.8794963604943444
8	log2	4	8	200	0.8943396226415095	0.9274704849001523	0.8794963604943444
8	log2	4	4	200	0.8943396226415095	0.9274704849001523	0.8794963604943444
8	sqrt	2	10	600	0.8943396226415092	0.926901236467127	0.8794963604943444
6	log2	2	2	1000	0.8849056603773585	0.9262811942959003	0.8675411953637759
6	log2	2	4	1000	0.8849056603773585	0.9262811942959003	0.8675411953637759
10	sqrt	2	8	200	0.8905660377358491	0.9258162322900174	0.8747344557324397
10	sqrt	2	8	1000	0.8905660377358491	0.9251626375187756	0.8748426808406646
12	log2	2	8	200	0.8830188679245282	0.9245443260916406	0.8651602429828236
12	log2	4	10	1000	0.8924528301886792	0.9237381147591135	0.8777752321603127
10	log2	4	10	600	0.8943396226415092	0.9236919023902468	0.8802644096494902
6	log2	2	4	600	0.8830188679245283	0.923577688651218	0.8651602429828236
6	log2	2	2	600	0.8830188679245283	0.923577688651218	0.8651602429828236
10	log2	4	2	600	0.8943396226415095	0.923450877057015	0.8802065877670715
10	log2	4	8	600	0.8943396226415095	0.923450877057015	0.8802065877670715
10	log2	4	4	600	0.8943396226415095	0.923450877057015	0.8802065877670715
10	log2	4	10	1000	0.8924528301886792	0.9224669650468883	0.8778256353861194
8	sqrt	4	10	1000	0.8943396226415092	0.9223508659756808	0.8803148128752968
8	sqrt	4	10	600	0.8943396226415092	0.9223508659756808	0.8803148128752968
6	sqrt	2	2	600	0.8905660377358491	0.922211977086792	0.8756611332216171
6	sqrt	2	4	600	0.8905660377358491	0.922211977086792	0.8756611332216171
10	log2	2	8	200	0.8773584905660379	0.9209099951662882	0.858735031769306
8	sqrt	2	8	600	0.8867924528301888	0.9208084683148622	0.8708488252339059
10	sqrt	2	10	200	0.8905660377358491	0.9199145462567525	0.8756611332216171
10	sqrt	2	8	600	0.8924528301886792	0.919860243834029	0.8780420856025695
10	sqrt	2	10	1000	0.8905660377358491	0.9197583793242698	0.8763713604943444
8	log2	4	4	600	0.8773584905660379	0.9193496582462123	0.8597046938276776
8	log2	4	8	600	0.8773584905660379	0.9193496582462123	0.8597046938276776
8	log2	4	2	600	0.8773584905660379	0.9193496582462123	0.8597046938276776
12	sqrt	2	10	1000	0.8867924528301888	0.9185878352103616	0.8715590525066332
8	sqrt	2	10	1000	0.8905660377358491	0.9181721220143283	0.876429182376763
10	sqrt	2	10	600	0.8905660377358491	0.9177675326423476	0.8764795856025694
8	log2	4	10	1000	0.8867924528301886	0.9176302328711804	0.8716094557324396
6	log2	2	8	200	0.879245283018868	0.9175259935469923	0.8619270178745986
8	sqrt	4	8	200	0.8924528301886792	0.9173587528069962	0.8785936845412652
