activation	alpha	early_stopping	hidden_layer_sizes	learning_rate	max_iter	solver	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
logistic	0.001	True	(100,)	constant	500	adam	0.857443820224719	0.8925035519225762	0.843624125435271
logistic	0.001	True	(100,)	constant	1000	adam	0.857443820224719	0.8925035519225762	0.843624125435271
logistic	0.01	True	(100,)	adaptive	500	adam	0.857443820224719	0.8925035519225762	0.843624125435271
logistic	0.01	True	(100,)	invscaling	500	adam	0.857443820224719	0.8925035519225762	0.843624125435271
logistic	0.001	True	(100,)	invscaling	500	adam	0.857443820224719	0.8925035519225762	0.843624125435271
logistic	0.001	True	(100,)	invscaling	1000	adam	0.857443820224719	0.8925035519225762	0.843624125435271
logistic	0.01	True	(100,)	constant	1000	adam	0.857443820224719	0.8925035519225762	0.843624125435271
logistic	0.01	True	(100,)	constant	500	adam	0.857443820224719	0.8925035519225762	0.843624125435271
logistic	0.001	True	(100,)	adaptive	1000	adam	0.857443820224719	0.8925035519225762	0.843624125435271
logistic	0.01	True	(100,)	adaptive	1000	adam	0.857443820224719	0.8925035519225762	0.843624125435271
logistic	0.001	True	(100,)	adaptive	500	adam	0.857443820224719	0.8925035519225762	0.843624125435271
logistic	0.1	True	(100, 100)	adaptive	500	adam	0.8935648621041878	0.8923484706631006	0.8881356886774844
logistic	0.1	True	(100, 100)	invscaling	1000	adam	0.8935648621041878	0.8923484706631006	0.8881356886774844
logistic	0.1	True	(100, 100)	constant	500	adam	0.8935648621041878	0.8923484706631006	0.8881356886774844
logistic	0.1	True	(100, 100)	constant	1000	adam	0.8935648621041878	0.8923484706631006	0.8881356886774844
logistic	0.1	True	(100, 100)	invscaling	500	adam	0.8935648621041878	0.8923484706631006	0.8881356886774844
logistic	0.1	True	(100, 100)	adaptive	1000	adam	0.8935648621041878	0.8923484706631006	0.8881356886774844
logistic	0.001	True	(100, 100)	constant	500	adam	0.8856741573033707	0.8850611436594658	0.8795248332400035
logistic	0.001	True	(100, 100)	constant	1000	adam	0.8856741573033707	0.8850611436594658	0.8795248332400035
logistic	0.001	True	(100, 100)	invscaling	500	adam	0.8856741573033707	0.8850611436594658	0.8795248332400035
logistic	0.001	True	(100, 100)	invscaling	1000	adam	0.8856741573033707	0.8850611436594658	0.8795248332400035
logistic	0.001	True	(100, 100)	adaptive	500	adam	0.8856741573033707	0.8850611436594658	0.8795248332400035
logistic	0.001	True	(100, 100)	adaptive	1000	adam	0.8856741573033707	0.8850611436594658	0.8795248332400035
relu	0.001	True	(100, 100)	constant	1000	adam	0.8992722165474974	0.8833732441466715	0.8964495514805112
relu	0.001	True	(100, 100)	adaptive	500	adam	0.8992722165474974	0.8833732441466715	0.8964495514805112
relu	0.001	True	(100, 100)	invscaling	1000	adam	0.8992722165474974	0.8833732441466715	0.8964495514805112
relu	0.001	True	(100, 100)	invscaling	500	adam	0.8992722165474974	0.8833732441466715	0.8964495514805112
relu	0.001	True	(100, 100)	adaptive	1000	adam	0.8992722165474974	0.8833732441466715	0.8964495514805112
relu	0.001	True	(100, 100)	constant	500	adam	0.8992722165474974	0.8833732441466715	0.8964495514805112
relu	0.01	True	(100, 100)	invscaling	1000	adam	0.8981358529111338	0.8829530760794446	0.8950982001291597
relu	0.01	True	(100, 100)	constant	500	adam	0.8981358529111338	0.8829530760794446	0.8950982001291597
relu	0.01	True	(100, 100)	adaptive	1000	adam	0.8981358529111338	0.8829530760794446	0.8950982001291597
relu	0.01	True	(100, 100)	adaptive	500	adam	0.8981358529111338	0.8829530760794446	0.8950982001291597
relu	0.01	True	(100, 100)	invscaling	500	adam	0.8981358529111338	0.8829530760794446	0.8950982001291597
relu	0.01	True	(100, 100)	constant	1000	adam	0.8981358529111338	0.8829530760794446	0.8950982001291597
relu	0.01	True	(100,)	constant	1000	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.1	True	(100,)	invscaling	500	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.1	True	(100,)	constant	1000	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.01	True	(100,)	adaptive	500	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.01	True	(100,)	invscaling	1000	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.01	True	(100,)	invscaling	500	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.001	True	(100,)	constant	500	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.001	True	(100,)	constant	1000	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.001	True	(100,)	invscaling	500	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.001	True	(100,)	invscaling	1000	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.001	True	(100,)	adaptive	1000	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.01	True	(100,)	adaptive	1000	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.001	True	(100,)	adaptive	500	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.1	True	(100,)	invscaling	1000	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.1	True	(100,)	adaptive	1000	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.1	True	(100,)	adaptive	500	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.1	True	(100,)	constant	500	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
relu	0.01	True	(100,)	constant	500	adam	0.8845760980592441	0.8810860717196141	0.879286359472118
logistic	0.01	True	(100, 100)	adaptive	1000	adam	0.8834014300306434	0.8804134619220008	0.877564048926278
logistic	0.01	True	(100, 100)	invscaling	500	adam	0.8834014300306434	0.8804134619220008	0.877564048926278
logistic	0.01	True	(100, 100)	constant	1000	adam	0.8834014300306434	0.8804134619220008	0.877564048926278
logistic	0.01	True	(100, 100)	constant	500	adam	0.8834014300306434	0.8804134619220008	0.877564048926278
logistic	0.01	True	(100, 100)	adaptive	500	adam	0.8834014300306434	0.8804134619220008	0.877564048926278
