max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
6	log2	2	10	200	0.9102040816326531	0.9686842105263157	0.8935284331518453
6	log2	10	4	1000	0.9102040816326531	0.9682539682539684	0.8935859044162129
6	log2	8	4	1000	0.9102040816326531	0.9682539682539684	0.8935859044162129
6	log2	4	2	600	0.9142857142857144	0.9682539682539684	0.898585904416213
6	sqrt	8	8	600	0.9163265306122449	0.9682539682539684	0.9012174833635813
6	sqrt	8	8	1000	0.9142857142857144	0.9682539682539684	0.8987174833635813
6	log2	8	10	600	0.9122448979591837	0.9682539682539684	0.8962174833635814
6	sqrt	8	10	600	0.9163265306122449	0.9682539682539684	0.9012174833635813
6	sqrt	8	10	1000	0.9142857142857144	0.9682539682539684	0.8987174833635813
6	sqrt	10	2	600	0.9163265306122449	0.9682539682539684	0.9012174833635813
6	log2	8	8	1000	0.9102040816326531	0.9682539682539684	0.8935859044162129
6	log2	8	8	600	0.9122448979591837	0.9682539682539684	0.8962174833635814
6	sqrt	10	4	600	0.9163265306122449	0.9682539682539684	0.9012174833635813
6	sqrt	10	8	600	0.9163265306122449	0.9682539682539684	0.9012174833635813
6	sqrt	8	4	600	0.9163265306122449	0.9682539682539684	0.9012174833635813
6	log2	8	4	600	0.9122448979591837	0.9682539682539684	0.8962174833635814
6	sqrt	10	10	600	0.9163265306122449	0.9682539682539684	0.9012174833635813
6	log2	8	2	1000	0.9102040816326531	0.9682539682539684	0.8935859044162129
6	log2	8	2	600	0.9122448979591837	0.9682539682539684	0.8962174833635814
6	log2	4	10	1000	0.9183673469387756	0.9682539682539684	0.9037174833635813
6	log2	4	10	600	0.9183673469387756	0.9682539682539684	0.9037174833635813
6	log2	4	8	1000	0.9122448979591837	0.9682539682539684	0.8960859044162129
6	log2	4	8	600	0.9142857142857144	0.9682539682539684	0.898585904416213
6	log2	4	4	1000	0.9122448979591837	0.9682539682539684	0.8960859044162129
6	log2	4	4	600	0.9142857142857144	0.9682539682539684	0.898585904416213
6	sqrt	8	4	1000	0.9142857142857144	0.9682539682539684	0.8987174833635813
6	log2	8	10	1000	0.9102040816326531	0.9682539682539684	0.8935859044162129
6	log2	4	2	1000	0.9122448979591837	0.9682539682539684	0.8960859044162129
6	sqrt	8	2	600	0.9163265306122449	0.9682539682539684	0.9012174833635813
6	log2	10	2	1000	0.9102040816326531	0.9682539682539684	0.8935859044162129
6	sqrt	8	2	1000	0.9142857142857144	0.9682539682539684	0.8987174833635813
6	log2	10	8	1000	0.9102040816326531	0.9682539682539684	0.8935859044162129
