colsample_bytree	eval_metric	gamma	learning_rate	max_depth	min_child_weight	n_estimators	objective	subsample	mean_valid_accuracy	mean_valid_precision	mean_valid_auc
0.5	error	0	0.01	8	1	200	binary:logitraw	1.0	0.93789592760181	0.9718181818181819	0.9272273425499231
0.5	auc	0	0.01	8	1	200	binary:logitraw	1.0	0.93789592760181	0.9718181818181819	0.9272273425499231
0.5	error	0	0.01	6	1	200	binary:logitraw	1.0	0.93789592760181	0.9718181818181819	0.9272273425499231
0.5	auc	0	0.01	6	1	200	binary:logitraw	1.0	0.93789592760181	0.9718181818181819	0.9272273425499231
0.5	auc	0	0.01	6	1	1000	binary:logitraw	0.5	0.9436651583710407	0.970952380952381	0.9343701996927803
0.5	error	0	0.01	8	1	1000	binary:logitraw	0.5	0.9436651583710407	0.970952380952381	0.9343701996927803
0.5	error	0	0.2	6	1	200	binary:logitraw	1.0	0.9495475113122172	0.970952380952381	0.9417511520737328
0.5	error	0	0.2	6	1	600	binary:logitraw	1.0	0.9495475113122172	0.970952380952381	0.9416321044546851
0.5	error	0	0.2	6	1	1000	binary:logitraw	1.0	0.9495475113122172	0.970952380952381	0.9416321044546851
0.5	auc	0	0.2	6	1	600	binary:logitraw	1.0	0.9495475113122172	0.970952380952381	0.9416321044546851
0.5	auc	0	0.2	6	1	1000	binary:logitraw	1.0	0.9495475113122172	0.970952380952381	0.9416321044546851
0.5	auc	0	0.01	8	1	1000	binary:logitraw	0.5	0.9436651583710407	0.970952380952381	0.9343701996927803
0.5	auc	0	0.2	6	1	200	binary:logitraw	1.0	0.9495475113122172	0.970952380952381	0.9417511520737328
0.5	error	0	0.01	6	1	600	binary:logitraw	0.5	0.9398190045248869	0.970952380952381	0.9297273425499233
0.5	error	0	0.01	6	1	1000	binary:logitraw	0.5	0.9436651583710407	0.970952380952381	0.9343701996927803
0.5	error	0	0.01	4	1	1000	binary:logitraw	0.5	0.9417043740573152	0.970952380952381	0.931989247311828
0.5	auc	0	0.01	6	1	600	binary:logitraw	0.5	0.9398190045248869	0.970952380952381	0.9297273425499233
0.5	auc	0	0.01	4	1	1000	binary:logitraw	0.5	0.9417043740573152	0.970952380952381	0.931989247311828
0.5	auc	0	0.2	4	1	200	binary:logitraw	0.5	0.9475867269984917	0.9701336675020885	0.9392511520737328
0.5	error	0	0.2	4	1	200	binary:logitraw	0.5	0.9475867269984917	0.9701336675020885	0.9392511520737328
0.5	auc	0	0.01	4	3	200	binary:logitraw	0.5	0.9144042232277527	0.97	0.8978225806451613
0.5	error	0	0.01	6	3	200	binary:logitraw	0.5	0.9144042232277527	0.97	0.8978225806451613
0.5	auc	0	0.01	8	3	200	binary:logitraw	0.5	0.9144042232277527	0.97	0.8978225806451613
0.5	error	0	0.01	4	3	200	binary:logitraw	0.5	0.9144042232277527	0.97	0.8978225806451613
0.5	error	0	0.01	8	3	200	binary:logitraw	0.5	0.9144042232277527	0.97	0.8978225806451613
0.5	auc	0	0.01	6	3	200	binary:logitraw	0.5	0.9144042232277527	0.97	0.8978225806451613
0.5	error	0	0.01	8	3	600	binary:logitraw	1.0	0.9436274509803922	0.9675324675324676	0.9351382488479263
0.5	auc	0	0.01	4	1	600	binary:logitraw	1.0	0.9358220211161388	0.9675324675324676	0.9253763440860215
0.5	error	0	0.01	8	1	1000	binary:logitraw	1.0	0.9495098039215687	0.9675324675324676	0.9425192012288788
0.5	auc	0	0.01	4	1	1000	binary:logitraw	1.0	0.9397058823529413	0.9675324675324676	0.930257296466974
0.5	error	0	0.01	4	1	600	binary:logitraw	1.0	0.9358220211161388	0.9675324675324676	0.9253763440860215
0.5	error	0	0.01	8	1	600	binary:logitraw	1.0	0.9436651583710407	0.9675324675324676	0.9351382488479263
0.5	error	0	0.01	6	3	600	binary:logitraw	1.0	0.9416666666666668	0.9675324675324676	0.9327572964669739
0.5	auc	0	0.01	4	1	200	binary:logitraw	1.0	0.9339366515837104	0.9675324675324676	0.9231144393241169
0.5	auc	0	0.01	6	1	600	binary:logitraw	1.0	0.9397812971342383	0.9675324675324676	0.9303763440860215
0.5	auc	0	0.01	8	3	600	binary:logitraw	1.0	0.9436274509803922	0.9675324675324676	0.9351382488479263
0.5	auc	0	0.01	8	1	1000	binary:logitraw	1.0	0.9495098039215687	0.9675324675324676	0.9425192012288788
